Test URL (url),Report Suite (rs),Status Code (status),Page Name (pageName),Site Section (ch),Server (server),Hit Type (v1),Timestamp (v2),Pageview ID (v3),Adobe Analytics ID (v5),Google Analytics ID (v6),Page Domain (v14),Page Path (v15),Page Height (v19),Page Percent Viewed (v20),Procore ID (v35),Procore User Type (v36),Tab Focus Count (v41),Form ID (v50),Form Inputs (v51),Form Input Count (v52),Form Selected Count (v53),Chat Online (v55),Chat Team Available (v56),Chat Visible (v57),Chat Covnersation ID (v58),Chat Playbook ID (v59),Chat Campaign ID (v60),Form Errors (c14),Form Inputs (c15),Form Interaction Path (c16),Forms On Page (c17),Redirect Timing (event1),App cache Timing (event2),DNS Timing (event3),TCP Timing (event4),Request Timing (event5),Response Timing (event6),Processing Timing (event7),On Load Timing (event8),Page Load Timing (event9),Page Scrolled 10% (event10),Page Scrolled 25% (event11),Page Scrolled 50% (event12),Page Scrolled 75% (event13),Page Scrolled 95% (event14),Page Scrolled 100% (event15),Tab Click (event17),Form Start (event20),Form Complete (event21),Form Error Count (event22),Form Selected Count (event23),Sidebar Opened (event34),Sidebar Closed (event35),Playbook Clicked (event36),Playbook Dismissed (event37),Conversation Started (event38),Message Sent (event39),Message Receieved (event40),Email Captured (event41),Phone Captured (event42),Meeting Requested (event43),Meeting Booked (event44),Forms On Page (event45)
https://stg.procore.com/,procoredev,200,stg.procore.com|US|Home,Home,stg.procore.com,Before Unload,2019-07-26T18:36:45.808-07:00,2745646130,11983845790258980663371473894506061140,1501613271.1564191404,stg.procore.com,/,7652,8,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1295|4876,5,3,37,29,205,79,2440,12,2745,,,,,,,,,,,,,,,,,,,,,,,2
https://stg.procore.com/safety-qualified,procoredev,200,stg.procore.com|US|Resource|Safety Qualified,Resource|Safety Qualified,stg.procore.com,Before Unload,2019-07-26T18:36:47.622-07:00,2223109211,11983845790258980663371473894506061140,1501613271.1564191404,stg.procore.com,/safety-qualified,8103,7,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,,1,1,1,1,277,70,1439,3,1779,,,,,,,,,,,,,,,,,,,,,,,
https://stg.procore.com/subcontractors,procoredev,200,stg.procore.com|US|Solution|Subcontractors,Solution|Subcontractors,stg.procore.com,Before Unload,2019-07-26T18:36:49.357-07:00,1123136382,11983845790258980663371473894506061140,1501613271.1564191404,stg.procore.com,/subcontractors,8724,7,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,,1295|4876,1,1,1,1,283,78,933,6,1262,,,,,,,,,,,,,,,,,,,,,,,2
https://stg.procore.com/subs-demo,procoredev,200,stg.procore.com|US|Marketing|Subs Demo,Marketing|Subs Demo,stg.procore.com,Before Unload,2019-07-26T18:36:51.280-07:00,2913636409,11983845790258980663371473894506061140,1501613271.1564191404,stg.procore.com,/subs-demo,2918,21,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,,1,1,1,1,278,1,1596,4,1892,1,,,,,,,,,,,,,,,,,,,,,,
https://stg.procore.com/webinars,procoredev,200,stg.procore.com|US|Resource|Webinars|Overview,Resource|Webinars|Overview,stg.procore.com,Before Unload,2019-07-26T18:36:55.174-07:00,6370309479,11983845790258980663371473894506061140,1501613271.1564191404,stg.procore.com,/webinars,19765,3,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,,1,1,1,1,281,165,1770,4,2068,,,,,,,,,,,,,,,,,,,,,,,
