Test URL (url),Report Suite (rs),Status Code (status),Page Name (pageName),Site Section (ch),Server (server),Hit Type (v1),Timestamp (v2),Pageview ID (v3),Adobe Analytics ID (v5),Google Analytics ID (v6),Page Domain (v14),Page Path (v15),Procore ID (v35),Procore User Type (v36),Click Type (v46),Click Name (v47),Click Label (v48),Click Count (v49),Click Type (c10),Click Name (c11),Click Label (c12),Click Count (event19)
https://stg.procore.com/construction-financials/accounting-integrations,procoredev,200,stg.procore.com|US|Product|Construction Financials|Accounting Integrations,Product|Construction Financials|Accounting Integrations,stg.procore.com,Click Event,2019-07-26T16:20:59.625-07:00,5423269819,27754165577181442523013440291459009880,562536901.1564183227,stg.procore.com,/construction-financials/accounting-integrations,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/continuing-education,procoredev,200,stg.procore.com|US|Resource|Continuing Education,Resource|Continuing Education,stg.procore.com,Click Event,2019-07-26T16:21:01.148-07:00,6057788136,27754165577181442523013440291459009880,562536901.1564183227,stg.procore.com,/continuing-education,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/demo,procoredev,200,stg.procore.com|US|Marketing|Demo,Marketing|Demo,stg.procore.com,Click Event,2019-07-26T16:21:08.462-07:00,8056353424,27754165577181442523013440291459009880,562536901.1564183227,stg.procore.com,/demo,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/en-au,procoredev,200,stg.procore.com|AU|Home|En Au,Home|En Au,stg.procore.com,Click Event,2019-07-26T16:21:11.96-07:00,7469008207,27754165577181442523013440291459009880,562536901.1564183227,stg.procore.com,/en-au,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/en-au/about,procoredev,200,stg.procore.com|AU|Company|About,Company|About,stg.procore.com,Click Event,2019-07-26T16:21:13.393-07:00,8157500709,27754165577181442523013440291459009880,562536901.1564183227,stg.procore.com,/en-au/about,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/en-au/blueprint,procoredev,200,stg.procore.com|AU|Resource|Blueprint,Resource|Blueprint,stg.procore.com,Click Event,2019-07-26T16:21:17.737-07:00,1751676599,27754165577181442523013440291459009880,562536901.1564183227,stg.procore.com,/en-au/blueprint,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/en-au/buildersclub,procoredev,200,stg.procore.com|AU|Resource|Builders Club,Resource|Builders Club,stg.procore.com,Click Event,2019-07-26T16:21:20.753-07:00,2197520630,27754165577181442523013440291459009880,562536901.1564183227,stg.procore.com,/en-au/buildersclub,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/en-au/certification,procoredev,200,stg.procore.com|AU|Resource|Certification,Resource|Certification,stg.procore.com,Click Event,2019-07-26T16:21:23.993-07:00,2400024350,27754165577181442523013440291459009880,562536901.1564183227,stg.procore.com,/en-au/certification,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/en-au/construction-financials,procoredev,200,stg.procore.com|AU|Product|Construction Financials|Overview,Product|Construction Financials|Overview,stg.procore.com,Click Event,2019-07-26T16:21:26.270-07:00,2481591557,27754165577181442523013440291459009880,562536901.1564183227,stg.procore.com,/en-au/construction-financials,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/en-au/construction-financials/accounting-integrations,procoredev,200,stg.procore.com|AU|Product|Construction Financials|Accounting Integrations,Product|Construction Financials|Accounting Integrations,stg.procore.com,Click Event,2019-07-26T16:21:28.845-07:00,2755725253,27754165577181442523013440291459009880,562536901.1564183227,stg.procore.com,/en-au/construction-financials/accounting-integrations,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/en-au/continuing-education,procoredev,200,stg.procore.com|AU|Resource|Continuing Education,Resource|Continuing Education,stg.procore.com,Click Event,2019-07-26T16:21:30.707-07:00,9220902848,27754165577181442523013440291459009880,562536901.1564183227,stg.procore.com,/en-au/continuing-education,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/en-au/demo,procoredev,200,stg.procore.com|AU|Marketing|Demo,Marketing|Demo,stg.procore.com,Click Event,2019-07-26T16:21:33.145-07:00,5905060655,27754165577181442523013440291459009880,562536901.1564183227,stg.procore.com,/en-au/demo,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/en-au/engineering,procoredev,200,stg.procore.com|AU|Company|Engineering,Company|Engineering,stg.procore.com,Click Event,2019-07-26T16:21:35.740-07:00,6306121548,27754165577181442523013440291459009880,562536901.1564183227,stg.procore.com,/en-au/engineering,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/en-au/events,procoredev,200,stg.procore.com|AU|Event|Industry Events,Event|Industry Events,stg.procore.com,Click Event,2019-07-26T16:21:37.771-07:00,7367928437,27754165577181442523013440291459009880,562536901.1564183227,stg.procore.com,/en-au/events,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/en-au/field-productivity,procoredev,200,stg.procore.com|AU|Product|Field Productivity|Overview,Product|Field Productivity|Overview,stg.procore.com,Click Event,2019-07-26T16:21:40.186-07:00,9622148286,27754165577181442523013440291459009880,562536901.1564183227,stg.procore.com,/en-au/field-productivity,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/en-au/field-productivity/crews,procoredev,200,stg.procore.com|AU|Product|Field Productivity|Crews,Product|Field Productivity|Crews,stg.procore.com,Click Event,2019-07-26T16:21:43.670-07:00,2612435989,27754165577181442523013440291459009880,562536901.1564183227,stg.procore.com,/en-au/field-productivity/crews,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/en-au/innovation-lab,procoredev,200,stg.procore.com|AU|Event|Innovation Lab,Event|Innovation Lab,stg.procore.com,Click Event,2019-07-26T16:21:45.945-07:00,9953567917,27754165577181442523013440291459009880,562536901.1564183227,stg.procore.com,/en-au/innovation-lab,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/en-au/jobs,procoredev,200,stg.procore.com|AU|Company|Jobs,Company|Jobs,stg.procore.com,Click Event,2019-07-26T16:21:49.55-07:00,5667409971,27754165577181442523013440291459009880,562536901.1564183227,stg.procore.com,/en-au/jobs,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/en-au/jobs/benefits,procoredev,200,stg.procore.com|AU|Company|Jobs|Benefits,Company|Jobs|Benefits,stg.procore.com,Click Event,2019-07-26T16:21:51.510-07:00,3738220141,27754165577181442523013440291459009880,562536901.1564183227,stg.procore.com,/en-au/jobs/benefits,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/en-au/jobs/openings,procoredev,200,stg.procore.com|AU|Company|Jobs|Openings,Company|Jobs|Openings,stg.procore.com,Click Event,2019-07-26T16:21:54.155-07:00,8387431708,27754165577181442523013440291459009880,562536901.1564183227,stg.procore.com,/en-au/jobs/openings,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/en-au/jobs/openings/1056317,procoredev,200,stg.procore.com|US|Company|Jobs|Openings|1056317,Company|Jobs|Openings|1056317,stg.procore.com,Click Event,2019-07-26T16:21:57.434-07:00,5384056693,27754165577181442523013440291459009880,562536901.1564183227,stg.procore.com,/en-au/jobs/openings/1056317,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/en-au/jobs/sales,procoredev,200,stg.procore.com|AU|Company|Jobs|Sales,Company|Jobs|Sales,stg.procore.com,Click Event,2019-07-26T16:22:00.198-07:00,8027311061,27754165577181442523013440291459009880,562536901.1564183227,stg.procore.com,/en-au/jobs/sales,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/en-au/legal,procoredev,200,stg.procore.com|AU|Company|Legal|Overview,Company|Legal|Overview,stg.procore.com,Click Event,2019-07-26T16:22:02.414-07:00,1846451664,27754165577181442523013440291459009880,562536901.1564183227,stg.procore.com,/en-au/legal,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/en-au/legal/api-terms-and-conditions,procoredev,200,stg.procore.com|AU|Company|Legal|Api Terms And Conditions,Company|Legal|Api Terms And Conditions,stg.procore.com,Click Event,2019-07-26T16:22:05.70-07:00,4967355625,27754165577181442523013440291459009880,562536901.1564183227,stg.procore.com,/en-au/legal/api-terms-and-conditions,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/en-au/partners,procoredev,200,stg.procore.com|AU|Resource|Partners,Resource|Partners,stg.procore.com,Click Event,2019-07-26T16:22:08.320-07:00,1487273362,27754165577181442523013440291459009880,562536901.1564183227,stg.procore.com,/en-au/partners,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/en-au/platform,procoredev,200,stg.procore.com|AU|Product|Platform|Overview,Product|Platform|Overview,stg.procore.com,Click Event,2019-07-26T16:22:10.553-07:00,9903243194,27754165577181442523013440291459009880,562536901.1564183227,stg.procore.com,/en-au/platform,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/en-au/press,procoredev,200,stg.procore.com|AU|Company|Press|Overview,Company|Press|Overview,stg.procore.com,Click Event,2019-07-26T16:22:12.150-07:00,9001487481,27754165577181442523013440291459009880,562536901.1564183227,stg.procore.com,/en-au/press,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/en-au/press/habitat-for-humanity-and-procore-partner-for-a-brush-with-kindness,procoredev,200,stg.procore.com|AU|Company|Press|Habitat For Humanity And Procore Partner For A Brush With Kindness,Company|Press|Habitat For Humanity And Procore Partner For A Brush With Kindness,stg.procore.com,Click Event,2019-07-26T16:22:14.688-07:00,2867936165,27754165577181442523013440291459009880,562536901.1564183227,stg.procore.com,/en-au/press/habitat-for-humanity-and-procore-partner-for-a-brush-with-kindness,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/en-au/press/procore-acquires-bimanywhere,procoredev,200,stg.procore.com|AU|Company|Press|Procore Acquires Bimanywhere,Company|Press|Procore Acquires Bimanywhere,stg.procore.com,Click Event,2019-07-26T16:22:17.494-07:00,5734364835,27754165577181442523013440291459009880,562536901.1564183227,stg.procore.com,/en-au/press/procore-acquires-bimanywhere,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/en-au/project-management,procoredev,200,stg.procore.com|AU|Product|Project Management|Overview,Product|Project Management|Overview,stg.procore.com,Click Event,2019-07-26T16:22:22.52-07:00,2543024674,27754165577181442523013440291459009880,562536901.1564183227,stg.procore.com,/en-au/project-management,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/en-au/project-management/bidding,procoredev,200,stg.procore.com|AU|Product|Project Management|Bidding,Product|Project Management|Bidding,stg.procore.com,Click Event,2019-07-26T16:22:24.511-07:00,3982897764,27754165577181442523013440291459009880,562536901.1564183227,stg.procore.com,/en-au/project-management/bidding,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/en-au/projects,procoredev,200,stg.procore.com|AU|Resource|Projects,Resource|Projects,stg.procore.com,Click Event,2019-07-26T16:22:27.488-07:00,5151711738,27754165577181442523013440291459009880,562536901.1564183227,stg.procore.com,/en-au/projects,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/en-au/quality-safety,procoredev,200,stg.procore.com|AU|Product|Quality Safety|Overview,Product|Quality Safety|Overview,stg.procore.com,Click Event,2019-07-26T16:22:30.367-07:00,5922246739,27754165577181442523013440291459009880,562536901.1564183227,stg.procore.com,/en-au/quality-safety,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/en-au/quality-safety/daily-log,procoredev,200,stg.procore.com|AU|Product|Quality Safety|Daily Log,Product|Quality Safety|Daily Log,stg.procore.com,Click Event,2019-07-26T16:22:32.63-07:00,9088134038,27754165577181442523013440291459009880,562536901.1564183227,stg.procore.com,/en-au/quality-safety/daily-log,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/en-au/safety-qualified,procoredev,200,stg.procore.com|AU|Resource|Safety Qualified,Resource|Safety Qualified,stg.procore.com,Click Event,2019-07-26T16:22:34.571-07:00,9291847491,27754165577181442523013440291459009880,562536901.1564183227,stg.procore.com,/en-au/safety-qualified,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/en-au/subcontractors,procoredev,200,stg.procore.com|AU|Solution|Subcontractors,Solution|Subcontractors,stg.procore.com,Click Event,2019-07-26T16:22:37.653-07:00,2592750982,27754165577181442523013440291459009880,562536901.1564183227,stg.procore.com,/en-au/subcontractors,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/en-au/subs-demo,procoredev,200,stg.procore.com|AU|Marketing|Subs Demo,Marketing|Subs Demo,stg.procore.com,Click Event,2019-07-26T16:22:45.384-07:00,8121308868,27754165577181442523013440291459009880,562536901.1564183227,stg.procore.com,/en-au/subs-demo,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/en-au/webinars,procoredev,200,stg.procore.com|AU|Resource|Webinars|Overview,Resource|Webinars|Overview,stg.procore.com,Click Event,2019-07-26T16:22:47.408-07:00,5760271303,27754165577181442523013440291459009880,562536901.1564183227,stg.procore.com,/en-au/webinars,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/en-au/workshops,procoredev,200,stg.procore.com|AU|Event|Workshops,Event|Workshops,stg.procore.com,Click Event,2019-07-26T16:22:55.859-07:00,7477256236,27754165577181442523013440291459009880,562536901.1564183227,stg.procore.com,/en-au/workshops,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/en-ca,procoredev,200,stg.procore.com|CA|Home|En Ca,Home|En Ca,stg.procore.com,Click Event,2019-07-26T16:22:58.237-07:00,6399352436,27754165577181442523013440291459009880,562536901.1564183227,stg.procore.com,/en-ca,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/en-ca/about,procoredev,200,stg.procore.com|CA|Company|About,Company|About,stg.procore.com,Click Event,2019-07-26T16:23:00.24-07:00,4449419134,27754165577181442523013440291459009880,562536901.1564183227,stg.procore.com,/en-ca/about,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/en-ca/blueprint,procoredev,200,stg.procore.com|CA|Resource|Blueprint,Resource|Blueprint,stg.procore.com,Click Event,2019-07-26T16:23:02.70-07:00,3185875696,27754165577181442523013440291459009880,562536901.1564183227,stg.procore.com,/en-ca/blueprint,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/en-ca/buildersclub,procoredev,200,stg.procore.com|CA|Resource|Builders Club,Resource|Builders Club,stg.procore.com,Click Event,2019-07-26T16:23:10.451-07:00,3219128027,27754165577181442523013440291459009880,562536901.1564183227,stg.procore.com,/en-ca/buildersclub,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/en-ca/certification,procoredev,200,stg.procore.com|CA|Resource|Certification,Resource|Certification,stg.procore.com,Click Event,2019-07-26T16:23:12.887-07:00,9152867458,27754165577181442523013440291459009880,562536901.1564183227,stg.procore.com,/en-ca/certification,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/en-ca/construction-financials,procoredev,200,stg.procore.com|CA|Product|Construction Financials|Overview,Product|Construction Financials|Overview,stg.procore.com,Click Event,2019-07-26T16:23:15.328-07:00,4550182682,27754165577181442523013440291459009880,562536901.1564183227,stg.procore.com,/en-ca/construction-financials,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/en-ca/construction-financials/accounting-integrations,procoredev,200,stg.procore.com|CA|Product|Construction Financials|Accounting Integrations,Product|Construction Financials|Accounting Integrations,stg.procore.com,Click Event,2019-07-26T16:23:18.230-07:00,3770038160,27754165577181442523013440291459009880,562536901.1564183227,stg.procore.com,/en-ca/construction-financials/accounting-integrations,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/en-ca/continuing-education,procoredev,200,stg.procore.com|CA|Resource|Continuing Education,Resource|Continuing Education,stg.procore.com,Click Event,2019-07-26T16:23:20.105-07:00,9119280723,27754165577181442523013440291459009880,562536901.1564183227,stg.procore.com,/en-ca/continuing-education,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/en-ca/demo,procoredev,200,stg.procore.com|CA|Marketing|Demo,Marketing|Demo,stg.procore.com,Click Event,2019-07-26T16:23:25.169-07:00,9571435774,27754165577181442523013440291459009880,562536901.1564183227,stg.procore.com,/en-ca/demo,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/en-ca/engineering,procoredev,200,stg.procore.com|CA|Company|Engineering,Company|Engineering,stg.procore.com,Click Event,2019-07-26T16:23:27.722-07:00,8697891175,27754165577181442523013440291459009880,562536901.1564183227,stg.procore.com,/en-ca/engineering,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/en-ca/events,procoredev,200,stg.procore.com|CA|Event|Industry Events,Event|Industry Events,stg.procore.com,Click Event,2019-07-26T16:23:30.59-07:00,9816879056,27754165577181442523013440291459009880,562536901.1564183227,stg.procore.com,/en-ca/events,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/en-ca/field-productivity,procoredev,200,stg.procore.com|CA|Product|Field Productivity|Overview,Product|Field Productivity|Overview,stg.procore.com,Click Event,2019-07-26T16:23:32.553-07:00,1788759841,27754165577181442523013440291459009880,562536901.1564183227,stg.procore.com,/en-ca/field-productivity,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/en-ca/field-productivity/crews,procoredev,200,stg.procore.com|CA|Product|Field Productivity|Crews,Product|Field Productivity|Crews,stg.procore.com,Click Event,2019-07-26T16:23:35.20-07:00,1575850708,27754165577181442523013440291459009880,562536901.1564183227,stg.procore.com,/en-ca/field-productivity/crews,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/en-ca/innovation-lab,procoredev,200,stg.procore.com|CA|Event|Innovation Lab,Event|Innovation Lab,stg.procore.com,Click Event,2019-07-26T16:23:37.484-07:00,8115309048,27754165577181442523013440291459009880,562536901.1564183227,stg.procore.com,/en-ca/innovation-lab,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/en-ca/jobs,procoredev,200,stg.procore.com|CA|Company|Jobs,Company|Jobs,stg.procore.com,Click Event,2019-07-26T16:23:41.208-07:00,3491536007,27754165577181442523013440291459009880,562536901.1564183227,stg.procore.com,/en-ca/jobs,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/en-ca/jobs/benefits,procoredev,200,stg.procore.com|CA|Company|Jobs|Benefits,Company|Jobs|Benefits,stg.procore.com,Click Event,2019-07-26T16:23:44.568-07:00,2265869636,27754165577181442523013440291459009880,562536901.1564183227,stg.procore.com,/en-ca/jobs/benefits,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/en-ca/jobs/openings,procoredev,200,stg.procore.com|CA|Company|Jobs|Openings,Company|Jobs|Openings,stg.procore.com,Click Event,2019-07-26T16:23:47.593-07:00,4177541900,27754165577181442523013440291459009880,562536901.1564183227,stg.procore.com,/en-ca/jobs/openings,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/en-ca/jobs/openings/1056317,procoredev,200,stg.procore.com|US|Company|Jobs|Openings|1056317,Company|Jobs|Openings|1056317,stg.procore.com,Click Event,2019-07-26T16:23:50.842-07:00,8772649578,27754165577181442523013440291459009880,562536901.1564183227,stg.procore.com,/en-ca/jobs/openings/1056317,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/en-ca/jobs/sales,procoredev,200,stg.procore.com|CA|Company|Jobs|Sales,Company|Jobs|Sales,stg.procore.com,Click Event,2019-07-26T16:23:53.682-07:00,8715349416,27754165577181442523013440291459009880,562536901.1564183227,stg.procore.com,/en-ca/jobs/sales,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/en-ca/legal,procoredev,200,stg.procore.com|CA|Company|Legal|Overview,Company|Legal|Overview,stg.procore.com,Click Event,2019-07-26T16:23:57.234-07:00,5215769805,27754165577181442523013440291459009880,562536901.1564183227,stg.procore.com,/en-ca/legal,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/en-ca/legal/api-terms-and-conditions,procoredev,200,stg.procore.com|CA|Company|Legal|Api Terms And Conditions,Company|Legal|Api Terms And Conditions,stg.procore.com,Click Event,2019-07-26T16:24:05.655-07:00,1225578601,27754165577181442523013440291459009880,562536901.1564183227,stg.procore.com,/en-ca/legal/api-terms-and-conditions,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/en-ca/partners,procoredev,200,stg.procore.com|CA|Resource|Partners,Resource|Partners,stg.procore.com,Click Event,2019-07-26T16:24:08.668-07:00,9099673023,27754165577181442523013440291459009880,562536901.1564183227,stg.procore.com,/en-ca/partners,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/en-ca/platform,procoredev,200,stg.procore.com|CA|Product|Platform|Overview,Product|Platform|Overview,stg.procore.com,Click Event,2019-07-26T16:24:10.876-07:00,7859372002,27754165577181442523013440291459009880,562536901.1564183227,stg.procore.com,/en-ca/platform,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/en-ca/press,procoredev,200,stg.procore.com|CA|Company|Press|Overview,Company|Press|Overview,stg.procore.com,Click Event,2019-07-26T16:24:18.662-07:00,4333158351,27754165577181442523013440291459009880,562536901.1564183227,stg.procore.com,/en-ca/press,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/en-ca/press/habitat-for-humanity-and-procore-partner-for-a-brush-with-kindness,procoredev,200,stg.procore.com|CA|Company|Press|Habitat For Humanity And Procore Partner For A Brush With Kindness,Company|Press|Habitat For Humanity And Procore Partner For A Brush With Kindness,stg.procore.com,Click Event,2019-07-26T16:24:21.192-07:00,1294433900,27754165577181442523013440291459009880,562536901.1564183227,stg.procore.com,/en-ca/press/habitat-for-humanity-and-procore-partner-for-a-brush-with-kindness,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
