Test URL (url),Report Suite (rs),Status Code (status),Page Name (pageName),Site Section (ch),Server (server),Hit Type (v1),Timestamp (v2),Pageview ID (v3),Adobe Analytics ID (v5),Google Analytics ID (v6),Page Domain (v14),Page Path (v15),Procore ID (v35),Procore User Type (v36),Form ID (v50),Form View (event46)
https://stg.procore.com/,procoredev,200,stg.procore.com|US|Home,Home,stg.procore.com,Form Viewed Event,2019-07-26T14:00:33.573-07:00,2565055422,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/,,Prospect,4876,1
https://stg.procore.com/,procoredev,200,stg.procore.com|US|Home,Home,stg.procore.com,Form Viewed Event,2019-07-26T14:00:35.681-07:00,2565055422,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/,testid-1234567890,Customer/Collaborator,1295,1
https://stg.procore.com/?test=query,procoredev,200,stg.procore.com|US|Home,Home,stg.procore.com,Form Viewed Event,2019-07-26T14:00:43.747-07:00,6201733456,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/,testid-1234567890,Customer/Collaborator,4876,1
https://stg.procore.com/?test=query,procoredev,200,stg.procore.com|US|Home,Home,stg.procore.com,Form Viewed Event,2019-07-26T14:00:44.818-07:00,6201733456,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/,testid-1234567890,Customer/Collaborator,1295,1
https://stg.procore.com/?test=query-with-frag,procoredev,200,stg.procore.com|US|Home,Home,stg.procore.com,Form Viewed Event,2019-07-26T14:00:46.380-07:00,1752590895,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/,testid-1234567890,Customer/Collaborator,4876,1
https://stg.procore.com/?test=query-with-frag,procoredev,200,stg.procore.com|US|Home,Home,stg.procore.com,Form Viewed Event,2019-07-26T14:00:47.806-07:00,1752590895,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/,testid-1234567890,Customer/Collaborator,1295,1
https://stg.procore.com/?utm_medium=Social&utm_source=LinkedIn&utm_campaign=BRD&utm_term=Organic&utm_content=Jobsite_Constructions-up-and-coming-tech,procoredev,200,stg.procore.com|US|Home,Home,stg.procore.com,Form Viewed Event,2019-07-26T14:00:49.399-07:00,5640041783,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/,testid-1234567890,Customer/Collaborator,4876,1
https://stg.procore.com/?utm_medium=Social&utm_source=LinkedIn&utm_campaign=BRD&utm_term=Organic&utm_content=Jobsite_Constructions-up-and-coming-tech,procoredev,200,stg.procore.com|US|Home,Home,stg.procore.com,Form Viewed Event,2019-07-26T14:00:50.597-07:00,5640041783,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/,testid-1234567890,Customer/Collaborator,1295,1
https://stg.procore.com/about,procoredev,200,stg.procore.com|US|Company|About,Company|About,stg.procore.com,Form Viewed Event,2019-07-26T14:00:51.667-07:00,7303412741,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/about,testid-1234567890,Customer/Collaborator,4876,1
https://stg.procore.com/about,procoredev,200,stg.procore.com|US|Company|About,Company|About,stg.procore.com,Form Viewed Event,2019-07-26T14:00:52.762-07:00,7303412741,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/about,testid-1234567890,Customer/Collaborator,1295,1
