Test URL (url),Report Suite (rs),Status Code (status),Page Name (pageName),Site Section (ch),Server (server),Hit Type (v1),Timestamp (v2),Pageview ID (v3),Adobe Analytics ID (v5),Google Analytics ID (v6),Page Domain (v14),Page Path (v15),Page Height (v19),Page Percent Viewed (v20),Procore ID (v35),Procore User Type (v36),Tab Focus Count (v41),Form ID (v50),Form Inputs (v51),Form Input Count (v52),form Input Selected Count (v53),Chat Online (v55),Chat Team Available (v56),Chat Visible (v57),Chat Covnersation ID (v58),Chat Playbook ID (v59),Chat Campaign ID (v60),Form Errors (c14),Form Inputs (c15),Form Interaction Path (c16),Redirect Timing (event1),App cache Timing (event2),DNS Timing (event3),TCP Timing (event4),Request Timing (event5),Response Timing (event6),Processing Timing (event7),On Load Timing (event8),Page Load Timing (event9),Page Scrolled 10% (event10),Page Scrolled 25% (event11),Page Scrolled 50% (event12),Page Scrolled 75% (event13),Page Scrolled 95% (event14),Page Scrolled 100% (event15),Tab Click (event17),Form Start (event20),Form Complete (event21),Form Error Count (event22),Form Selected Count (event23),Sidebar Opened (event34),Sidebar Closed (event35),Playbook Clicked (event36),Playbook Dismissed (event37),Conversation Started (event38),Message Sent (event39),Message Receieved (event40),Email Captured (event41),Phone Captured (event42),Meeting Requested (event43),Meeting Booked (event44)
https://stg.procore.com/en-au/construction-financials,procoredev,200,stg.procore.com|AU|,,stg.procore.com,Before Unload,2019-07-26T14:01:24.588-07:00,4769018401,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/en-au/construction-financials,5815,100,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,2,1,1,1,297,75,835,5,1181,1,1,1,1,1,1,,,,,,,,,,,,,,,,
https://stg.procore.com/en-au/construction-financials/accounting-integrations,procoredev,200,stg.procore.com|AU|,,stg.procore.com,Before Unload,2019-07-26T14:01:29.39-07:00,4934744758,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/en-au/construction-financials/accounting-integrations,9479,100,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,,1,1,1,1,474,155,3063,7,3571,1,1,1,1,1,1,,,,,,,,,,,,,,,,
https://stg.procore.com/en-au/continuing-education,procoredev,200,stg.procore.com|AU|,,stg.procore.com,Before Unload,2019-07-26T14:01:30.832-07:00,9302217566,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/en-au/continuing-education,3941,100,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1,1,1,1,409,1,835,6,1267,1,1,1,1,1,1,,,,,,,,,,,,,,,,
https://stg.procore.com/en-au/demo,procoredev,200,stg.procore.com|AU|,,stg.procore.com,Before Unload,2019-07-26T14:01:33.264-07:00,8643268689,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/en-au/demo,2961,100,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,2,1,1,1,408,1,1513,4,1963,1,1,1,1,1,1,,,,,,,,,,,,,,,,
https://stg.procore.com/en-au/engineering,procoredev,200,stg.procore.com|AU|,,stg.procore.com,Before Unload,2019-07-26T14:01:36.512-07:00,7690282437,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/en-au/engineering,19549,100,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1,1,1,1,760,64,1890,8,2674,1,1,1,1,1,1,,,,,,,,,,,,,,,,
https://stg.procore.com/en-au/es/legal/privacy,procoredev,200,stg.procore.com|AU|,,stg.procore.com,Before Unload,2019-07-26T14:01:44.466-07:00,9372503886,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/en-au/es/legal/privacy,21845,100,testid-1234567890,Customer/Collaborator,,4876,FirstName|LastName|Email|Phone|Company|Country|gDPRFormsConsent,7,+7,Online,Available,Visible,,,,Country,FirstName|LastName|Email|Phone|Company|Country|gDPRFormsConsent,FirstName|LastName|Email|Phone|Company|mktoButton|Country|submit,2,1,1,1,283,2,1477,4,1780,1,1,1,1,1,1,,1,,1,7,,,,,,,,,,,
https://stg.procore.com/en-au/es/legal/terms-of-service,procoredev,200,stg.procore.com|AU|,,stg.procore.com,Before Unload,2019-07-26T14:01:46.370-07:00,6664998553,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/en-au/es/legal/terms-of-service,14329,100,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,2,1,1,1,435,94,898,4,1352,1,1,1,1,1,1,,,,,,,,,,,,,,,,
https://stg.procore.com/en-au/events,procoredev,200,stg.procore.com|AU|,,stg.procore.com,Before Unload,2019-07-26T14:01:48.121-07:00,1698240447,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/en-au/events,898,100,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1,1,1,1,297,1,982,6,1328,1,1,1,1,1,1,,,,,,,,,,,,,,,,
https://stg.procore.com/en-au/field-productivity,procoredev,200,stg.procore.com|AU|,,stg.procore.com,Before Unload,2019-07-26T14:01:50.28-07:00,7088878053,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/en-au/field-productivity,3424,100,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1,1,1,1,435,1,893,6,1380,1,1,1,1,1,1,,,,,,,,,,,,,,,,
https://stg.procore.com/en-au/field-productivity/crews,procoredev,200,stg.procore.com|AU|,,stg.procore.com,Before Unload,2019-07-26T14:01:51.916-07:00,5689181641,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/en-au/field-productivity/crews,3700,100,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1,1,1,1,445,1,792,7,1289,1,1,1,1,1,1,,,,,,,,,,,,,,,,
https://stg.procore.com/en-au/fr-ca/legal/privacy,procoredev,200,stg.procore.com|AU|,,stg.procore.com,Before Unload,2019-07-26T14:01:54.432-07:00,9776964847,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/en-au/fr-ca/legal/privacy,23090,100,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1,1,1,1,437,86,1600,5,2057,1,1,1,1,1,1,,,,,,,,,,,,,,,,
https://stg.procore.com/en-au/fr-ca/legal/terms-of-service,procoredev,200,stg.procore.com|AU|,,stg.procore.com,Before Unload,2019-07-26T14:01:56.394-07:00,5709161077,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/en-au/fr-ca/legal/terms-of-service,15150,100,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1,1,1,1,413,73,916,4,1378,1,1,1,1,1,1,,,,,,,,,,,,,,,,
https://stg.procore.com/en-au/innovation-lab,procoredev,200,stg.procore.com|AU|,,stg.procore.com,Before Unload,2019-07-26T14:02:00.98-07:00,3014163369,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/en-au/innovation-lab,6631,100,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1,1,1,1,417,62,2774,5,3234,1,1,1,1,1,1,,,,,,,,,,,,,,,,
https://stg.procore.com/en-au/jobs,procoredev,200,stg.procore.com|AU|,,stg.procore.com,Before Unload,2019-07-26T14:02:03.110-07:00,6874588328,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/en-au/jobs,4376,100,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,,1,1,1,1,432,95,1548,8,2004,1,1,1,1,1,1,,,,,,,,,,,,,,,,
https://stg.procore.com/en-au/jobs/benefits,procoredev,200,stg.procore.com|AU|,,stg.procore.com,Before Unload,2019-07-26T14:02:05.835-07:00,8936482682,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/en-au/jobs/benefits,4416,100,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,,1,1,1,1,445,63,1192,11,1665,1,1,1,1,1,1,,,,,,,,,,,,,,,,
https://stg.procore.com/en-au/jobs/openings,procoredev,200,stg.procore.com|AU|,,stg.procore.com,Before Unload,2019-07-26T14:02:08.801-07:00,9366271300,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/en-au/jobs/openings,18624,100,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,6,1,1,1,533,108,1639,5,2201,1,1,1,1,1,1,,,,,,,,,,,,,,,,
https://stg.procore.com/en-au/jobs/openings/1056317,procoredev,200,stg.procore.com|US|,,stg.procore.com,Before Unload,2019-07-26T14:02:12.175-07:00,8769393804,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/en-au/jobs/openings/1056317,10702,100,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1,1,1,1,374,4,2470,4,2865,1,1,1,1,1,1,,,,,,,,,,,,,,,,
https://stg.procore.com/en-au/jobs/sales,procoredev,200,stg.procore.com|AU|,,stg.procore.com,Before Unload,2019-07-26T14:02:14.514-07:00,2955125207,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/en-au/jobs/sales,4460,100,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,,2,1,1,1,487,73,763,10,1309,1,1,1,1,1,1,,,,,,,,,,,,,,,,
https://stg.procore.com/en-au/legal,procoredev,200,stg.procore.com|AU|,,stg.procore.com,Before Unload,2019-07-26T14:02:16.571-07:00,6455432418,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/en-au/legal,1478,100,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1,1,1,1,426,3,835,7,1343,1,1,1,1,1,1,,,,,,,,,,,,,,,,
https://stg.procore.com/en-au/legal/api-terms-and-conditions,procoredev,200,stg.procore.com|AU|,,stg.procore.com,Before Unload,2019-07-26T14:02:18.903-07:00,1058031538,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/en-au/legal/api-terms-and-conditions,22126,100,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1,1,1,1,123,4,1644,4,1792,1,1,1,1,1,1,,,,,,,,,,,,,,,,
https://stg.procore.com/en-au/partners,procoredev,200,stg.procore.com|AU|,,stg.procore.com,Before Unload,2019-07-26T14:02:21.551-07:00,5363143714,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/en-au/partners,5759,100,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1,1,1,1,341,1,1666,5,2044,1,1,1,1,1,1,,,,,,,,,,,,,,,,
https://stg.procore.com/en-au/platform,procoredev,200,stg.procore.com|AU|,,stg.procore.com,Before Unload,2019-07-26T14:02:24.78-07:00,8313168594,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/en-au/platform,4827,100,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1,1,1,1,289,1,1763,4,2099,1,1,1,1,1,1,,,,,,,,,,,,,,,,
https://stg.procore.com/en-au/press,procoredev,200,stg.procore.com|AU|,,stg.procore.com,Before Unload,2019-07-26T14:02:26.805-07:00,6652743898,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/en-au/press,13926,100,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1,1,1,1,288,71,1969,4,2303,1,1,1,1,1,1,,,,,,,,,,,,,,,,
https://stg.procore.com/en-au/press/procore-acquires-bimanywhere,procoredev,200,stg.procore.com|AU|,,stg.procore.com,Before Unload,2019-07-26T14:02:32.740-07:00,6827177695,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/en-au/press/procore-acquires-bimanywhere,2791,100,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,,1,1,1,1,470,1,2904,6,3396,1,1,1,1,1,1,,,,,,,,,,,,,,,,
https://stg.procore.com/en-au/project-management,procoredev,200,stg.procore.com|AU|,,stg.procore.com,Before Unload,2019-07-26T14:02:35.109-07:00,8578197620,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/en-au/project-management,4669,100,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1,1,1,1,280,1,1518,4,1817,1,1,1,1,1,1,,,,,,,,,,,,,,,,
https://stg.procore.com/en-au/project-management/bidding,procoredev,200,stg.procore.com|AU|,,stg.procore.com,Before Unload,2019-07-26T14:02:37.92-07:00,2463056648,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/en-au/project-management/bidding,4702,100,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1,1,1,1,281,72,928,3,1261,1,1,1,1,1,1,,,,,,,,,,,,,,,,
https://stg.procore.com/en-au/projects,procoredev,200,stg.procore.com|AU|,,stg.procore.com,Before Unload,2019-07-26T14:02:40.78-07:00,2342767242,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/en-au/projects,6736,100,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1,1,1,1,295,2,2183,5,2540,1,1,1,1,1,1,,,,,,,,,,,,,,,,
https://stg.procore.com/en-au/quality-safety,procoredev,200,stg.procore.com|AU|,,stg.procore.com,Before Unload,2019-07-26T14:02:41.863-07:00,9136971984,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/en-au/quality-safety,4733,100,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1,1,1,1,289,67,766,6,1163,1,1,1,1,1,1,,,,,,,,,,,,,,,,
https://stg.procore.com/en-au/quality-safety/daily-log,procoredev,200,stg.procore.com|AU|,,stg.procore.com,Before Unload,2019-07-26T14:02:50.297-07:00,1162922702,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/en-au/quality-safety/daily-log,4308,100,testid-1234567890,Customer/Collaborator,,4876,FirstName|LastName|Email|Phone|Company|Country|gDPRFormsConsent,7,+6,Online,Available,Visible,,,,,FirstName|LastName|Email|Phone|Company|Country|gDPRFormsConsent,FirstName|LastName|Email|Phone|Company|mktoButton,1,1,1,1,416,68,1603,4,2048,1,1,1,1,1,1,,1,,,6,,,,,,,,,,,
https://stg.procore.com/en-au/safety-qualified,procoredev,200,stg.procore.com|AU|,,stg.procore.com,Before Unload,2019-07-26T14:02:57.443-07:00,5988562548,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/en-au/safety-qualified,8131,100,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,,1,1,1,1,403,94,5564,8,5990,1,1,1,1,1,1,,,,,,,,,,,,,,,,
https://stg.procore.com/en-au/subcontractors,procoredev,200,stg.procore.com|AU|,,stg.procore.com,Before Unload,2019-07-26T14:03:00.771-07:00,9704244909,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/en-au/subcontractors,8752,100,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1,1,1,1,439,1,1864,13,2340,1,1,1,1,1,1,,,,,,,,,,,,,,,,
https://stg.procore.com/en-au/subs-demo,procoredev,200,stg.procore.com|AU|,,stg.procore.com,Before Unload,2019-07-26T14:03:03.77-07:00,2674998366,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/en-au/subs-demo,2861,100,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1,1,1,1,279,1,1564,5,1877,1,1,1,1,1,1,,,,,,,,,,,,,,,,
https://stg.procore.com/en-au/webinars,procoredev,200,stg.procore.com|AU|,,stg.procore.com,Before Unload,2019-07-26T14:03:05.689-07:00,7798776615,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/en-au/webinars,19547,100,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,2,1,1,1,542,107,1523,4,2085,1,1,1,1,1,1,,,,,,,,,,,,,,,,
https://stg.procore.com/en-au/workshops,procoredev,200,stg.procore.com|AU|,,stg.procore.com,Before Unload,2019-07-26T14:03:07.303-07:00,1031511613,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/en-au/workshops,1717,100,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1,1,1,1,286,2,727,3,1061,1,1,1,1,1,1,,,,,,,,,,,,,,,,
https://stg.procore.com/en-ca,procoredev,200,stg.procore.com|CA|Home,Home,stg.procore.com,Before Unload,2019-07-26T14:03:09.375-07:00,5245475603,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/en-ca,6883,100,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1,1,1,1,480,121,933,3,1438,1,1,1,1,1,1,,,,,,,,,,,,,,,,
https://stg.procore.com/en-ca/about,procoredev,200,stg.procore.com|CA|,,stg.procore.com,Before Unload,2019-07-26T14:03:11.611-07:00,1745810010,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/en-ca/about,7145,100,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1,1,1,1,286,70,1443,4,1778,1,1,1,1,1,1,,,,,,,,,,,,,,,,
https://stg.procore.com/en-ca/blueprint,procoredev,200,stg.procore.com|CA|,,stg.procore.com,Before Unload,2019-07-26T14:03:13.916-07:00,7462873251,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/en-ca/blueprint,7599,100,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,,1,1,1,1,277,83,970,9,1311,1,1,1,1,1,1,,,,,,,,,,,,,,,,
https://stg.procore.com/en-ca/buildersclub,procoredev,200,stg.procore.com|CA|,,stg.procore.com,Before Unload,2019-07-26T14:03:16.834-07:00,8615056515,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/en-ca/buildersclub,3973,100,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,,1,1,1,1,274,1,1832,7,2129,1,1,1,1,1,1,,,,,,,,,,,,,,,,
https://stg.procore.com/en-ca/certification,procoredev,200,stg.procore.com|CA|,,stg.procore.com,Before Unload,2019-07-26T14:03:19.371-07:00,2468837519,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/en-ca/certification,6189,100,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,2,1,1,1,441,118,1516,5,1978,1,1,1,1,1,1,,,,,,,,,,,,,,,,
https://stg.procore.com/en-ca/construction-financials,procoredev,200,stg.procore.com|CA|,,stg.procore.com,Before Unload,2019-07-26T14:03:21.286-07:00,5732512566,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/en-ca/construction-financials,5815,100,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,2,1,1,1,454,111,997,3,1469,1,1,1,1,1,1,,,,,,,,,,,,,,,,
https://stg.procore.com/en-ca/construction-financials/accounting-integrations,procoredev,200,stg.procore.com|CA|,,stg.procore.com,Before Unload,2019-07-26T14:03:24.234-07:00,2704988053,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/en-ca/construction-financials/accounting-integrations,9449,100,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1,1,1,1,442,73,1989,5,2498,1,1,1,1,1,1,,,,,,,,,,,,,,,,
https://stg.procore.com/en-ca/continuing-education,procoredev,200,stg.procore.com|CA|,,stg.procore.com,Before Unload,2019-07-26T14:03:26.111-07:00,3959381826,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/en-ca/continuing-education,3941,100,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1,1,1,1,374,69,1007,6,1405,1,1,1,1,1,1,,,,,,,,,,,,,,,,
