Test URL (url),Report Suite (rs),Status Code (status),Page Name (pageName),Site Section (ch),Server (server),Hit Type (v1),Timestamp (v2),Pageview ID (v3),Adobe Analytics ID (v5),Google Analytics ID (v6),Page Domain (v14),Page Path (v15),Procore ID (v35),Procore User Type (v36),Click Type (v46),Click Name (v47),Click Label (v48),Click Count (v49),Click Type (c10),Click Name (c11),Click Label (c12),Click Count (event19)
https://stg.procore.com/,procoredev,200,stg.procore.com|US|Home,Home,stg.procore.com,Click Event,2019-07-26T14:00:35.431-07:00,2565055422,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/,procoredev,200,stg.procore.com|US|Home,Home,stg.procore.com,Click Event,2019-07-26T14:00:42.99-07:00,2565055422,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/?test=query,procoredev,200,stg.procore.com|US|Home,Home,stg.procore.com,Click Event,2019-07-26T14:00:44.474-07:00,6201733456,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/?test=query-with-frag,procoredev,200,stg.procore.com|US|Home,Home,stg.procore.com,Click Event,2019-07-26T14:00:47.551-07:00,1752590895,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/?utm_medium=Social&utm_source=LinkedIn&utm_campaign=BRD&utm_term=Organic&utm_content=Jobsite_Constructions-up-and-coming-tech,procoredev,200,stg.procore.com|US|Home,Home,stg.procore.com,Click Event,2019-07-26T14:00:50.295-07:00,5640041783,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/about,procoredev,200,stg.procore.com|US|Company|About,Company|About,stg.procore.com,Click Event,2019-07-26T14:00:52.446-07:00,7303412741,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/about,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/blueprint,procoredev,200,stg.procore.com|US|Resource|Blueprint,Resource|Blueprint,stg.procore.com,Click Event,2019-07-26T14:00:54.797-07:00,9776044487,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/blueprint,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/buildersclub,procoredev,200,stg.procore.com|US|Resource|Builders Club,Resource|Builders Club,stg.procore.com,Click Event,2019-07-26T14:00:57.28-07:00,1472006669,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/buildersclub,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/certification,procoredev,200,stg.procore.com|US|Resource|Certification,Resource|Certification,stg.procore.com,Click Event,2019-07-26T14:00:59.897-07:00,5484041980,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/certification,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/construction-financials,procoredev,200,stg.procore.com|US|Product|Construction Financials|Overview,Product|Construction Financials|Overview,stg.procore.com,Click Event,2019-07-26T14:01:03.110-07:00,3301707911,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/construction-financials,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/construction-financials/accounting-integrations,procoredev,200,stg.procore.com|US|Product|Construction Financials|Accounting Integrations,Product|Construction Financials|Accounting Integrations,stg.procore.com,Click Event,2019-07-26T14:01:05.142-07:00,9566722387,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/construction-financials/accounting-integrations,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/continuing-education,procoredev,200,stg.procore.com|US|Resource|Continuing Education,Resource|Continuing Education,stg.procore.com,Click Event,2019-07-26T14:01:07.765-07:00,8006080395,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/continuing-education,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/demo,procoredev,200,stg.procore.com|US|,,stg.procore.com,Click Event,2019-07-26T14:01:10.345-07:00,8849718050,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/demo,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/en-au,procoredev,200,stg.procore.com|AU|Home,Home,stg.procore.com,Click Event,2019-07-26T14:01:12.173-07:00,2286804029,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/en-au,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/en-au/about,procoredev,200,stg.procore.com|AU|,,stg.procore.com,Click Event,2019-07-26T14:01:14.129-07:00,4841859524,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/en-au/about,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/en-au/blueprint,procoredev,200,stg.procore.com|AU|,,stg.procore.com,Click Event,2019-07-26T14:01:16.626-07:00,1023308461,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/en-au/blueprint,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/en-au/buildersclub,procoredev,200,stg.procore.com|AU|,,stg.procore.com,Click Event,2019-07-26T14:01:19.879-07:00,8213450953,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/en-au/buildersclub,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/en-au/certification,procoredev,200,stg.procore.com|AU|,,stg.procore.com,Click Event,2019-07-26T14:01:22.436-07:00,7181638869,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/en-au/certification,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/en-au/construction-financials,procoredev,200,stg.procore.com|AU|,,stg.procore.com,Click Event,2019-07-26T14:01:24.159-07:00,4769018401,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/en-au/construction-financials,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/en-au/construction-financials/accounting-integrations,procoredev,200,stg.procore.com|AU|,,stg.procore.com,Click Event,2019-07-26T14:01:28.569-07:00,4934744758,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/en-au/construction-financials/accounting-integrations,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/en-au/continuing-education,procoredev,200,stg.procore.com|AU|,,stg.procore.com,Click Event,2019-07-26T14:01:30.450-07:00,9302217566,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/en-au/continuing-education,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/en-au/demo,procoredev,200,stg.procore.com|AU|,,stg.procore.com,Click Event,2019-07-26T14:01:32.935-07:00,8643268689,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/en-au/demo,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/en-au/engineering,procoredev,200,stg.procore.com|AU|,,stg.procore.com,Click Event,2019-07-26T14:01:36.96-07:00,7690282437,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/en-au/engineering,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/en-au/es/legal/privacy,procoredev,200,stg.procore.com|AU|,,stg.procore.com,Click Event,2019-07-26T14:01:38.372-07:00,9372503886,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/en-au/es/legal/privacy,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/en-au/es/legal/terms-of-service,procoredev,200,stg.procore.com|AU|,,stg.procore.com,Click Event,2019-07-26T14:01:45.965-07:00,6664998553,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/en-au/es/legal/terms-of-service,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/en-au/events,procoredev,200,stg.procore.com|AU|,,stg.procore.com,Click Event,2019-07-26T14:01:47.836-07:00,1698240447,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/en-au/events,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/en-au/field-productivity,procoredev,200,stg.procore.com|AU|,,stg.procore.com,Click Event,2019-07-26T14:01:49.721-07:00,7088878053,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/en-au/field-productivity,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/en-au/field-productivity/crews,procoredev,200,stg.procore.com|AU|,,stg.procore.com,Click Event,2019-07-26T14:01:51.472-07:00,5689181641,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/en-au/field-productivity/crews,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/en-au/fr-ca/legal/privacy,procoredev,200,stg.procore.com|AU|,,stg.procore.com,Click Event,2019-07-26T14:01:54.48-07:00,9776964847,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/en-au/fr-ca/legal/privacy,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/en-au/fr-ca/legal/terms-of-service,procoredev,200,stg.procore.com|AU|,,stg.procore.com,Click Event,2019-07-26T14:01:55.966-07:00,5709161077,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/en-au/fr-ca/legal/terms-of-service,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/en-au/innovation-lab,procoredev,200,stg.procore.com|AU|,,stg.procore.com,Click Event,2019-07-26T14:01:59.723-07:00,3014163369,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/en-au/innovation-lab,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/en-au/jobs,procoredev,200,stg.procore.com|AU|,,stg.procore.com,Click Event,2019-07-26T14:02:02.479-07:00,6874588328,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/en-au/jobs,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/en-au/jobs/benefits,procoredev,200,stg.procore.com|AU|,,stg.procore.com,Click Event,2019-07-26T14:02:05.430-07:00,8936482682,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/en-au/jobs/benefits,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/en-au/jobs/openings,procoredev,200,stg.procore.com|AU|,,stg.procore.com,Click Event,2019-07-26T14:02:08.133-07:00,9366271300,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/en-au/jobs/openings,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/en-au/jobs/openings/1056317,procoredev,200,stg.procore.com|US|,,stg.procore.com,Click Event,2019-07-26T14:02:11.744-07:00,8769393804,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/en-au/jobs/openings/1056317,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/en-au/jobs/sales,procoredev,200,stg.procore.com|AU|,,stg.procore.com,Click Event,2019-07-26T14:02:14.63-07:00,2955125207,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/en-au/jobs/sales,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/en-au/legal,procoredev,200,stg.procore.com|AU|,,stg.procore.com,Click Event,2019-07-26T14:02:16.117-07:00,6455432418,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/en-au/legal,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/en-au/legal/api-terms-and-conditions,procoredev,200,stg.procore.com|AU|,,stg.procore.com,Click Event,2019-07-26T14:02:18.446-07:00,1058031538,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/en-au/legal/api-terms-and-conditions,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/en-au/partners,procoredev,200,stg.procore.com|AU|,,stg.procore.com,Click Event,2019-07-26T14:02:21.49-07:00,5363143714,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/en-au/partners,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/en-au/platform,procoredev,200,stg.procore.com|AU|,,stg.procore.com,Click Event,2019-07-26T14:02:23.735-07:00,8313168594,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/en-au/platform,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/en-au/press,procoredev,200,stg.procore.com|AU|,,stg.procore.com,Click Event,2019-07-26T14:02:26.453-07:00,6652743898,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/en-au/press,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/en-au/press/habitat-for-humanity-and-procore-partner-for-a-brush-with-kindness,procoredev,200,stg.procore.com|AU|,,stg.procore.com,Click Event,2019-07-26T14:02:28.303-07:00,7314270459,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/en-au/press/habitat-for-humanity-and-procore-partner-for-a-brush-with-kindness,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/en-au/press/procore-acquires-bimanywhere,procoredev,200,stg.procore.com|AU|,,stg.procore.com,Click Event,2019-07-26T14:02:32.412-07:00,6827177695,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/en-au/press/procore-acquires-bimanywhere,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/en-au/project-management,procoredev,200,stg.procore.com|AU|,,stg.procore.com,Click Event,2019-07-26T14:02:34.712-07:00,8578197620,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/en-au/project-management,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/en-au/project-management/bidding,procoredev,200,stg.procore.com|AU|,,stg.procore.com,Click Event,2019-07-26T14:02:36.596-07:00,2463056648,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/en-au/project-management/bidding,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/en-au/projects,procoredev,200,stg.procore.com|AU|,,stg.procore.com,Click Event,2019-07-26T14:02:39.721-07:00,2342767242,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/en-au/projects,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/en-au/quality-safety,procoredev,200,stg.procore.com|AU|,,stg.procore.com,Click Event,2019-07-26T14:02:41.471-07:00,9136971984,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/en-au/quality-safety,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/en-au/quality-safety/daily-log,procoredev,200,stg.procore.com|AU|,,stg.procore.com,Click Event,2019-07-26T14:02:43.991-07:00,1162922702,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/en-au/quality-safety/daily-log,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/en-au/safety-qualified,procoredev,200,stg.procore.com|AU|,,stg.procore.com,Click Event,2019-07-26T14:02:56.953-07:00,5988562548,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/en-au/safety-qualified,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/en-au/subcontractors,procoredev,200,stg.procore.com|AU|,,stg.procore.com,Click Event,2019-07-26T14:03:00.419-07:00,9704244909,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/en-au/subcontractors,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/en-au/subs-demo,procoredev,200,stg.procore.com|AU|,,stg.procore.com,Click Event,2019-07-26T14:03:02.735-07:00,2674998366,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/en-au/subs-demo,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/en-au/webinars,procoredev,200,stg.procore.com|AU|,,stg.procore.com,Click Event,2019-07-26T14:03:05.259-07:00,7798776615,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/en-au/webinars,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/en-au/workshops,procoredev,200,stg.procore.com|AU|,,stg.procore.com,Click Event,2019-07-26T14:03:06.894-07:00,1031511613,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/en-au/workshops,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/en-ca,procoredev,200,stg.procore.com|CA|Home,Home,stg.procore.com,Click Event,2019-07-26T14:03:08.938-07:00,5245475603,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/en-ca,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/en-ca/about,procoredev,200,stg.procore.com|CA|,,stg.procore.com,Click Event,2019-07-26T14:03:11.213-07:00,1745810010,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/en-ca/about,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/en-ca/blueprint,procoredev,200,stg.procore.com|CA|,,stg.procore.com,Click Event,2019-07-26T14:03:13.530-07:00,7462873251,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/en-ca/blueprint,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/en-ca/buildersclub,procoredev,200,stg.procore.com|CA|,,stg.procore.com,Click Event,2019-07-26T14:03:16.452-07:00,8615056515,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/en-ca/buildersclub,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/en-ca/certification,procoredev,200,stg.procore.com|CA|,,stg.procore.com,Click Event,2019-07-26T14:03:18.952-07:00,2468837519,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/en-ca/certification,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/en-ca/construction-financials,procoredev,200,stg.procore.com|CA|,,stg.procore.com,Click Event,2019-07-26T14:03:20.985-07:00,5732512566,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/en-ca/construction-financials,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/en-ca/construction-financials/accounting-integrations,procoredev,200,stg.procore.com|CA|,,stg.procore.com,Click Event,2019-07-26T14:03:23.863-07:00,2704988053,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/en-ca/construction-financials/accounting-integrations,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/en-ca/continuing-education,procoredev,200,stg.procore.com|CA|,,stg.procore.com,Click Event,2019-07-26T14:03:25.787-07:00,3959381826,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/en-ca/continuing-education,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/en-ca/demo,procoredev,200,stg.procore.com|CA|,,stg.procore.com,Click Event,2019-07-26T14:03:27.605-07:00,2069851669,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/en-ca/demo,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/en-ca/engineering,procoredev,200,stg.procore.com|CA|,,stg.procore.com,Click Event,2019-07-26T14:03:30.380-07:00,6627782797,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/en-ca/engineering,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/en-ca/es/legal/privacy,procoredev,200,stg.procore.com|CA|,,stg.procore.com,Click Event,2019-07-26T14:03:34.215-07:00,6692262090,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/en-ca/es/legal/privacy,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/en-ca/es/legal/terms-of-service,procoredev,200,stg.procore.com|CA|,,stg.procore.com,Click Event,2019-07-26T14:03:42.791-07:00,3754040097,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/en-ca/es/legal/terms-of-service,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/en-ca/events,procoredev,200,stg.procore.com|CA|,,stg.procore.com,Click Event,2019-07-26T14:03:44.768-07:00,3969596086,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/en-ca/events,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/en-ca/field-productivity,procoredev,200,stg.procore.com|CA|,,stg.procore.com,Click Event,2019-07-26T14:03:47.491-07:00,8096725639,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/en-ca/field-productivity,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/en-ca/field-productivity/crews,procoredev,200,stg.procore.com|CA|,,stg.procore.com,Click Event,2019-07-26T14:03:50.297-07:00,6462044454,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/en-ca/field-productivity/crews,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/en-ca/fr-ca/legal/privacy,procoredev,200,stg.procore.com|CA|,,stg.procore.com,Click Event,2019-07-26T14:03:52.890-07:00,8778188137,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/en-ca/fr-ca/legal/privacy,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/en-ca/fr-ca/legal/terms-of-service,procoredev,200,stg.procore.com|CA|,,stg.procore.com,Click Event,2019-07-26T14:03:55.67-07:00,6668496151,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/en-ca/fr-ca/legal/terms-of-service,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/en-ca/innovation-lab,procoredev,200,stg.procore.com|CA|,,stg.procore.com,Click Event,2019-07-26T14:03:57.571-07:00,9718526174,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/en-ca/innovation-lab,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/en-ca/jobs,procoredev,200,stg.procore.com|CA|,,stg.procore.com,Click Event,2019-07-26T14:04:01.668-07:00,5079713508,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/en-ca/jobs,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/en-ca/jobs/benefits,procoredev,200,stg.procore.com|CA|,,stg.procore.com,Click Event,2019-07-26T14:04:04.31-07:00,2464394952,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/en-ca/jobs/benefits,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/en-ca/jobs/openings,procoredev,200,stg.procore.com|CA|,,stg.procore.com,Click Event,2019-07-26T14:04:06.344-07:00,3210996055,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/en-ca/jobs/openings,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/en-ca/jobs/openings/1056317,procoredev,200,stg.procore.com|US|,,stg.procore.com,Click Event,2019-07-26T14:04:09.575-07:00,8559966629,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/en-ca/jobs/openings/1056317,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/en-ca/jobs/sales,procoredev,200,stg.procore.com|CA|,,stg.procore.com,Click Event,2019-07-26T14:04:12.206-07:00,7984039831,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/en-ca/jobs/sales,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/en-ca/legal,procoredev,200,stg.procore.com|CA|,,stg.procore.com,Click Event,2019-07-26T14:04:14.797-07:00,3522362124,51293310675883813213324039542430751592,1876985293.1564174833,stg.procore.com,/en-ca/legal,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
