Test URL (url),Report Suite (rs),Status Code (status),Page Name (pageName),Site Section (ch),Server (server),Hit Type (v1),Timestamp (v2),Pageview ID (v3),Adobe Analytics ID (v5),Google Analytics ID (v6),Page Domain (v14),Page Path (v15),Procore ID (v35),Procore User Type (v36),Event Type (v42),Event Name (v43),Event Label (v44),Event Count (v45),Custom Event Count (event18)
https://stg.procore.com/,procoredev,200,stg.procore.com|US|Home,Home,stg.procore.com,Custom Event,2019-07-26T15:18:35.181-07:00,3688389878,71879023491714267230886240224028678131,932919107.1564179513,stg.procore.com,/,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://stg.procore.com/,procoredev,200,stg.procore.com|US|Home,Home,stg.procore.com,Custom Event,2019-07-26T15:18:40.874-07:00,3688389878,71879023491714267230886240224028678131,932919107.1564179513,stg.procore.com,/,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://stg.procore.com/?test=query,procoredev,200,stg.procore.com|US|Home,Home,stg.procore.com,Custom Event,2019-07-26T15:18:44.889-07:00,7175612048,71879023491714267230886240224028678131,932919107.1564179513,stg.procore.com,/,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://stg.procore.com/?test=query-with-frag,procoredev,200,stg.procore.com|US|Home,Home,stg.procore.com,Custom Event,2019-07-26T15:18:49.465-07:00,5129004588,71879023491714267230886240224028678131,932919107.1564179513,stg.procore.com,/,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://stg.procore.com/?utm_medium=Social&utm_source=LinkedIn&utm_campaign=BRD&utm_term=Organic&utm_content=Jobsite_Constructions-up-and-coming-tech,procoredev,200,stg.procore.com|US|Home,Home,stg.procore.com,Custom Event,2019-07-26T15:18:52.278-07:00,8585363968,71879023491714267230886240224028678131,932919107.1564179513,stg.procore.com,/,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://stg.procore.com/about,procoredev,200,stg.procore.com|US|Company|About,Company|About,stg.procore.com,Custom Event,2019-07-26T15:18:54.502-07:00,1473647872,71879023491714267230886240224028678131,932919107.1564179513,stg.procore.com,/about,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://stg.procore.com/blueprint,procoredev,200,stg.procore.com|US|Resource|Blueprint,Resource|Blueprint,stg.procore.com,Custom Event,2019-07-26T15:18:57.313-07:00,1349789032,71879023491714267230886240224028678131,932919107.1564179513,stg.procore.com,/blueprint,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://stg.procore.com/buildersclub,procoredev,200,stg.procore.com|US|Resource|Builders Club,Resource|Builders Club,stg.procore.com,Custom Event,2019-07-26T15:19:00.70-07:00,2024122869,71879023491714267230886240224028678131,932919107.1564179513,stg.procore.com,/buildersclub,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://stg.procore.com/certification,procoredev,200,stg.procore.com|US|Resource|Certification,Resource|Certification,stg.procore.com,Custom Event,2019-07-26T15:19:02.624-07:00,1623179105,71879023491714267230886240224028678131,932919107.1564179513,stg.procore.com,/certification,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://stg.procore.com/construction-financials,procoredev,200,stg.procore.com|US|Product|Construction Financials|Overview,Product|Construction Financials|Overview,stg.procore.com,Custom Event,2019-07-26T15:19:04.994-07:00,1545961383,71879023491714267230886240224028678131,932919107.1564179513,stg.procore.com,/construction-financials,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://stg.procore.com/construction-financials/accounting-integrations,procoredev,200,stg.procore.com|US|Product|Construction Financials|Accounting Integrations,Product|Construction Financials|Accounting Integrations,stg.procore.com,Custom Event,2019-07-26T15:19:07.483-07:00,5821073666,71879023491714267230886240224028678131,932919107.1564179513,stg.procore.com,/construction-financials/accounting-integrations,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://stg.procore.com/continuing-education,procoredev,200,stg.procore.com|US|Resource|Continuing Education,Resource|Continuing Education,stg.procore.com,Custom Event,2019-07-26T15:19:09.588-07:00,9237292100,71879023491714267230886240224028678131,932919107.1564179513,stg.procore.com,/continuing-education,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://stg.procore.com/demo,procoredev,200,stg.procore.com|US|,,stg.procore.com,Custom Event,2019-07-26T15:19:17.188-07:00,5054489983,71879023491714267230886240224028678131,932919107.1564179513,stg.procore.com,/demo,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://stg.procore.com/en-au,procoredev,200,stg.procore.com|AU|Home,Home,stg.procore.com,Custom Event,2019-07-26T15:19:19.861-07:00,2286200991,71879023491714267230886240224028678131,932919107.1564179513,stg.procore.com,/en-au,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://stg.procore.com/en-au/about,procoredev,200,stg.procore.com|AU|Company|About,Company|About,stg.procore.com,Custom Event,2019-07-26T15:19:23.121-07:00,1839280758,71879023491714267230886240224028678131,932919107.1564179513,stg.procore.com,/en-au/about,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://stg.procore.com/en-au/blueprint,procoredev,200,stg.procore.com|AU|Resource|Blueprint,Resource|Blueprint,stg.procore.com,Custom Event,2019-07-26T15:19:26.896-07:00,2976611147,71879023491714267230886240224028678131,932919107.1564179513,stg.procore.com,/en-au/blueprint,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://stg.procore.com/en-au/buildersclub,procoredev,200,stg.procore.com|AU|Resource|Builders Club,Resource|Builders Club,stg.procore.com,Custom Event,2019-07-26T15:19:30.29-07:00,2645309031,71879023491714267230886240224028678131,932919107.1564179513,stg.procore.com,/en-au/buildersclub,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
