Test URL (url),Report Suite (rs),Status Code (status),Page Name (pageName),Site Section (ch),Server (server),Hit Type (v1),Timestamp (v2),Pageview ID (v3),Adobe Analytics ID (v5),Google Analytics ID (v6),Page Domain (v14),Page Path (v15),Page Height (v19),Page Percent Viewed (v20),Procore ID (v35),Procore User Type (v36),Tab Focus Count (v41),Form ID (v50),Form Inputs (v51),Form Input Count (v52),form Input Selected Count (v53),Chat Online (v55),Chat Team Available (v56),Chat Visible (v57),Chat Covnersation ID (v58),Chat Playbook ID (v59),Chat Campaign ID (v60),Form Errors (c14),Form Inputs (c15),Form Interaction Path (c16),Redirect Timing (event1),App cache Timing (event2),DNS Timing (event3),TCP Timing (event4),Request Timing (event5),Response Timing (event6),Processing Timing (event7),On Load Timing (event8),Page Load Timing (event9),Page Scrolled 10% (event10),Page Scrolled 25% (event11),Page Scrolled 50% (event12),Page Scrolled 75% (event13),Page Scrolled 95% (event14),Page Scrolled 100% (event15),Tab Click (event17),Form Start (event20),Form Complete (event21),Form Error Count (event22),Form Selected Count (event23),Sidebar Opened (event34),Sidebar Closed (event35),Playbook Clicked (event36),Playbook Dismissed (event37),Conversation Started (event38),Message Sent (event39),Message Receieved (event40),Email Captured (event41),Phone Captured (event42),Meeting Requested (event43),Meeting Booked (event44)
https://stg.procore.com/,procoredev,200,stg.procore.com|US|Home,Home,stg.procore.com,Before Unload,2019-07-26T15:18:40.990-07:00,3688389878,71879023491714267230886240224028678131,932919107.1564179513,stg.procore.com,/,7690,100,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,933870768,417128,456914,,,,5,8,1,25,263,65,2615,13,2943,1,1,1,1,1,1,,,,,,1,1,1,,,1,4,,,,
https://stg.procore.com/?test=query,procoredev,200,stg.procore.com|US|Home,Home,stg.procore.com,Before Unload,2019-07-26T15:18:45.07-07:00,7175612048,71879023491714267230886240224028678131,932919107.1564179513,stg.procore.com,/,7680,100,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,,2,1,1,1,622,2,2755,7,3401,1,1,1,1,1,1,,,,,,,,,,,,,,,,
https://stg.procore.com/?test=query-with-frag,procoredev,200,stg.procore.com|US|Home,Home,stg.procore.com,Before Unload,2019-07-26T15:18:49.582-07:00,5129004588,71879023491714267230886240224028678131,932919107.1564179513,stg.procore.com,/,7680,100,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,,1,1,1,1,491,250,2997,11,3512,1,1,1,1,1,1,,,,,,,,,,,,,,,,
https://stg.procore.com/?utm_medium=Social&utm_source=LinkedIn&utm_campaign=BRD&utm_term=Organic&utm_content=Jobsite_Constructions-up-and-coming-tech,procoredev,200,stg.procore.com|US|Home,Home,stg.procore.com,Before Unload,2019-07-26T15:18:52.404-07:00,8585363968,71879023491714267230886240224028678131,932919107.1564179513,stg.procore.com,/,7680,100,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,,2,1,1,1,444,4,1576,9,2048,1,1,1,1,1,1,,,,,,,,,,,,,,,,
https://stg.procore.com/blueprint,procoredev,200,stg.procore.com|US|Resource|Blueprint,Resource|Blueprint,stg.procore.com,Before Unload,2019-07-26T15:18:57.481-07:00,1349789032,71879023491714267230886240224028678131,932919107.1564179513,stg.procore.com,/blueprint,7599,100,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,,2,1,1,1,291,76,1727,9,2058,1,1,1,1,1,1,,,,,,,,,,,,,,,,
https://stg.procore.com/buildersclub,procoredev,200,stg.procore.com|US|Resource|Builders Club,Resource|Builders Club,stg.procore.com,Before Unload,2019-07-26T15:19:00.184-07:00,2024122869,71879023491714267230886240224028678131,932919107.1564179513,stg.procore.com,/buildersclub,3973,100,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,,2,1,1,1,136,1,1862,8,2023,1,1,1,1,1,1,,,,,,,,,,,,,,,,
https://stg.procore.com/certification,procoredev,200,stg.procore.com|US|Resource|Certification,Resource|Certification,stg.procore.com,Before Unload,2019-07-26T15:19:02.734-07:00,1623179105,71879023491714267230886240224028678131,932919107.1564179513,stg.procore.com,/certification,6189,100,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1,1,1,1,439,79,1661,4,2118,1,1,1,1,1,1,,,,,,,,,,,,,,,,
https://stg.procore.com/construction-financials,procoredev,200,stg.procore.com|US|Product|Construction Financials|Overview,Product|Construction Financials|Overview,stg.procore.com,Before Unload,2019-07-26T15:19:05.199-07:00,1545961383,71879023491714267230886240224028678131,932919107.1564179513,stg.procore.com,/construction-financials,5815,100,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1,1,1,1,296,89,1706,5,2031,1,1,1,1,1,1,,,,,,,,,,,,,,,,
https://stg.procore.com/construction-financials/accounting-integrations,procoredev,200,stg.procore.com|US|Product|Construction Financials|Accounting Integrations,Product|Construction Financials|Accounting Integrations,stg.procore.com,Before Unload,2019-07-26T15:19:07.608-07:00,5821073666,71879023491714267230886240224028678131,932919107.1564179513,stg.procore.com,/construction-financials/accounting-integrations,9449,100,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1,1,1,1,330,81,1609,4,1958,1,1,1,1,1,1,,,,,,,,,,,,,,,,
https://stg.procore.com/continuing-education,procoredev,200,stg.procore.com|US|Resource|Continuing Education,Resource|Continuing Education,stg.procore.com,Before Unload,2019-07-26T15:19:15.506-07:00,9237292100,71879023491714267230886240224028678131,932919107.1564179513,stg.procore.com,/continuing-education,3941,100,testid-1234567890,Customer/Collaborator,,4876,,,+7,Online,Available,Visible,,,,Country,,FirstName|LastName|Email|Phone|Company|mktoButton|Country|submit,1,1,1,1,307,63,799,5,1155,1,1,1,1,1,1,,1,,1,7,,,,,,,,,,,
https://stg.procore.com/demo,procoredev,200,stg.procore.com|US|,,stg.procore.com,Before Unload,2019-07-26T15:19:17.351-07:00,5054489983,71879023491714267230886240224028678131,932919107.1564179513,stg.procore.com,/demo,2749,100,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,2,1,1,1,311,73,908,4,1241,1,1,1,1,1,1,,,,,,,,,,,,,,,,
https://stg.procore.com/en-au,procoredev,200,stg.procore.com|AU|Home,Home,stg.procore.com,Before Unload,2019-07-26T15:19:20.144-07:00,2286200991,71879023491714267230886240224028678131,932919107.1564179513,stg.procore.com,/en-au,7016,100,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,,1,1,1,1,297,63,1618,7,1984,1,1,1,1,1,1,,,,,,,,,,,,,,,,
https://stg.procore.com/en-au/about,procoredev,200,stg.procore.com|AU|Company|About,Company|About,stg.procore.com,Before Unload,2019-07-26T15:19:23.308-07:00,1839280758,71879023491714267230886240224028678131,932919107.1564179513,stg.procore.com,/en-au/about,7145,100,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,2,1,1,1,301,78,2061,5,2383,1,1,1,1,1,1,,,,,,,,,,,,,,,,
https://stg.procore.com/en-au/blueprint,procoredev,200,stg.procore.com|AU|Resource|Blueprint,Resource|Blueprint,stg.procore.com,Before Unload,2019-07-26T15:19:27.32-07:00,2976611147,71879023491714267230886240224028678131,932919107.1564179513,stg.procore.com,/en-au/blueprint,7599,100,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,,2,1,1,1,311,91,2465,9,2817,1,1,1,1,1,1,,,,,,,,,,,,,,,,
