Test URL (url),Report Suite (rs),Status Code (status),Page Name (pageName),Site Section (ch),Server (server),Hit Type (v1),Timestamp (v2),Pageview ID (v3),Adobe Analytics ID (v5),Google Analytics ID (v6),Page Domain (v14),Page Path (v15),Procore ID (v35),Procore User Type (v36),Event Type (v42),Event Name (v43),Event Label (v44),Event Count (v45),Custom Event Count (event18)
https://stg.procore.com/,procorestaging,200,stg.procore.com|US|Home,Home,stg.procore.com,Custom Event,2019-07-31T10:21:27.53-07:00,3573631160,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://stg.procore.com/about,procorestaging,200,stg.procore.com|US|Company|About,Company|About,stg.procore.com,Custom Event,2019-07-31T10:21:37.331-07:00,7664531116,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/about,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://stg.procore.com/blueprint,procorestaging,200,stg.procore.com|US|Resource|Blueprint,Resource|Blueprint,stg.procore.com,Custom Event,2019-07-31T10:21:39.373-07:00,8702741910,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/blueprint,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://stg.procore.com/buildersclub,procorestaging,200,stg.procore.com|US|Resource|Builders Club,Resource|Builders Club,stg.procore.com,Custom Event,2019-07-31T10:21:41.818-07:00,7352704657,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/buildersclub,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://stg.procore.com/certification,procorestaging,200,stg.procore.com|US|Resource|Certification,Resource|Certification,stg.procore.com,Custom Event,2019-07-31T10:21:44.155-07:00,2672480008,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/certification,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://stg.procore.com/construction-financials?utm_medium=Social&utm_source=LinkedIn&utm_campaign=BRD&utm_term=Organic&utm_content=Jobsite_Constructions-up-and-coming-tech,procorestaging,200,stg.procore.com|US|Product|Construction Financials|Overview,Product|Construction Financials|Overview,stg.procore.com,Custom Event,2019-07-31T10:21:50.191-07:00,8713149136,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/construction-financials,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://stg.procore.com/construction-financials/accounting-integrations,procorestaging,200,stg.procore.com|US|Product|Construction Financials|Accounting Integrations,Product|Construction Financials|Accounting Integrations,stg.procore.com,Custom Event,2019-07-31T10:21:52.865-07:00,3003972065,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/construction-financials/accounting-integrations,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://stg.procore.com/continuing-education,procorestaging,200,stg.procore.com|US|Resource|Continuing Education,Resource|Continuing Education,stg.procore.com,Custom Event,2019-07-31T10:21:54.834-07:00,4895232479,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/continuing-education,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://stg.procore.com/demo,procorestaging,200,stg.procore.com|US|Marketing|Demo,Marketing|Demo,stg.procore.com,Custom Event,2019-07-31T10:21:56.412-07:00,8328384676,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/demo,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://stg.procore.com/en-au,procorestaging,200,stg.procore.com|AU|Home,Home,stg.procore.com,Custom Event,2019-07-31T10:21:58.671-07:00,6786507171,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/en-au,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
