Test URL (url),Report Suite (rs),Status Code (status),Page Name (pageName),Site Section (ch),Server (server),Hit Type (v1),Timestamp (v2),Pageview ID (v3),Adobe Analytics ID (v5),Google Analytics ID (v6),Page Protocol (v13),Page Domain (v14),Page Path (v15),Page Query String (v16),Page Fragment (v17),Procore ID (v35),Procore User Type (v36),Event Type (v42),Event Name (v43),Event Label (v44),Event Count (v45),Custom Event Count (event18)
https://www.procore.com/en-au/buildersclub,procoreprod2,200,www.procore.com|AU|Resource|Builders Club,Resource|Builders Club,www.procore.com,Custom Event,2020-02-06T16:57:45.440-08:00,3141675101,88384212872544261051154637826826683353,1022827805.1581037003,https:,www.procore.com,/en-au/buildersclub,,,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://www.procore.com/en-au/certification,procoreprod2,200,www.procore.com|AU|Resource|Certification,Resource|Certification,www.procore.com,Custom Event,2020-02-06T16:57:58.160-08:00,1637780667,88384212872544261051154637826826683353,1022827805.1581037003,https:,www.procore.com,/en-au/certification,,,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://www.procore.com/en-au/project-financials?utm_medium=Social&utm_source=LinkedIn&utm_campaign=BRD&utm_term=Organic&utm_content=Jobsite_Constructions-up-and-coming-tech,procoreprod2,200,www.procore.com|AU|Product|Project Financials|Overview,Product|Project Financials|Overview,www.procore.com,Custom Event,2020-02-06T16:58:08.853-08:00,9951238167,88384212872544261051154637826826683353,1022827805.1581037003,https:,www.procore.com,/en-au/project-financials,?utm_medium=Social&utm_source=LinkedIn&utm_campaign=BRD&utm_term=Organic&utm_content=Jobsite_Constructions-up-and-coming-tech,,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://www.procore.com/en-au/accounting-integrations,procoreprod2,200,www.procore.com|AU|Product|Accounting Integrations|Overview,Product|Accounting Integrations|Overview,www.procore.com,Custom Event,2020-02-06T16:58:19.75-08:00,7825539816,88384212872544261051154637826826683353,1022827805.1581037003,https:,www.procore.com,/en-au/accounting-integrations,,,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://www.procore.com/en-au/continuing-education?utm_medium=Social&utm_source=LinkedIn&utm_campaign=BRD&utm_term=Organic&utm_content=Jobsite_Constructions-up-and-coming-tech,procoreprod2,200,www.procore.com|AU|Resource|Continuing Education,Resource|Continuing Education,www.procore.com,Custom Event,2020-02-06T16:58:23.448-08:00,8941883949,88384212872544261051154637826826683353,1022827805.1581037003,https:,www.procore.com,/en-au/continuing-education,?utm_medium=Social&utm_source=LinkedIn&utm_campaign=BRD&utm_term=Organic&utm_content=Jobsite_Constructions-up-and-coming-tech,,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://www.procore.com/en-au/demo,procoreprod2,200,www.procore.com|AU|Landing Page|Demo,Landing Page|Demo,www.procore.com,Custom Event,2020-02-06T16:58:27.554-08:00,8704011312,88384212872544261051154637826826683353,1022827805.1581037003,https:,www.procore.com,/en-au/demo,,,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://www.procore.com/en-au/engineering?utm_medium=Social&utm_source=LinkedIn&utm_campaign=BRD&utm_term=Organic&utm_content=Jobsite_Constructions-up-and-coming-tech,procoreprod2,200,www.procore.com|AU|Company|Engineering,Company|Engineering,www.procore.com,Custom Event,2020-02-06T16:58:30.511-08:00,6549899890,88384212872544261051154637826826683353,1022827805.1581037003,https:,www.procore.com,/en-au/engineering,?utm_medium=Social&utm_source=LinkedIn&utm_campaign=BRD&utm_term=Organic&utm_content=Jobsite_Constructions-up-and-coming-tech,,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://www.procore.com/en-au/events,procoreprod2,200,www.procore.com|AU|Event|Industry Events,Event|Industry Events,www.procore.com,Custom Event,2020-02-06T16:58:43.545-08:00,8335759826,88384212872544261051154637826826683353,1022827805.1581037003,https:,www.procore.com,/en-au/events,,,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://www.procore.com/en-au/field-productivity,procoreprod2,200,www.procore.com|AU|Product|Field Productivity|Overview,Product|Field Productivity|Overview,www.procore.com,Custom Event,2020-02-06T16:58:46.615-08:00,6634575510,88384212872544261051154637826826683353,1022827805.1581037003,https:,www.procore.com,/en-au/field-productivity,,,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://www.procore.com/en-au/field-productivity/crews,procoreprod2,200,www.procore.com|AU|Other|Field Productivity|Crews,Other|Field Productivity|Crews,www.procore.com,Custom Event,2020-02-06T16:58:55.956-08:00,7233873594,88384212872544261051154637826826683353,1022827805.1581037003,https:,www.procore.com,/en-au/field-productivity/crews,,,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://www.procore.com/en-au/innovation-lab,procoreprod2,200,www.procore.com|AU|Event|Innovation Lab,Event|Innovation Lab,www.procore.com,Custom Event,2020-02-06T16:59:05.197-08:00,7803434103,88384212872544261051154637826826683353,1022827805.1581037003,https:,www.procore.com,/en-au/innovation-lab,,,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://www.procore.com/en-au/jobs,procoreprod2,200,www.procore.com|AU|Company|Jobs,Company|Jobs,www.procore.com,Custom Event,2020-02-06T16:59:17.780-08:00,8598851098,88384212872544261051154637826826683353,1022827805.1581037003,https:,www.procore.com,/en-au/jobs,,,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://www.procore.com/en-au/jobs/benefits,procoreprod2,200,www.procore.com|AU|Company|Jobs|Benefits,Company|Jobs|Benefits,www.procore.com,Custom Event,2020-02-06T16:59:20.761-08:00,5011231618,88384212872544261051154637826826683353,1022827805.1581037003,https:,www.procore.com,/en-au/jobs/benefits,,,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://www.procore.com/en-au/jobs/openings,procoreprod2,200,www.procore.com|AU|Company|Jobs|Openings,Company|Jobs|Openings,www.procore.com,Custom Event,2020-02-06T16:59:24.531-08:00,5194090152,88384212872544261051154637826826683353,1022827805.1581037003,https:,www.procore.com,/en-au/jobs/openings,,#fragment,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://www.procore.com/en-au/jobs/openings,procoreprod2,200,www.procore.com|AU|Company|Jobs|Openings,Company|Jobs|Openings,www.procore.com,Custom Event,2020-02-06T16:59:27.939-08:00,2393061568,88384212872544261051154637826826683353,1022827805.1581037003,https:,www.procore.com,/en-au/jobs/openings,,,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://www.procore.com/en-au/jobs/sales,procoreprod2,200,www.procore.com|AU|Company|Jobs|Sales,Company|Jobs|Sales,www.procore.com,Custom Event,2020-02-06T16:59:31.81-08:00,5361263694,88384212872544261051154637826826683353,1022827805.1581037003,https:,www.procore.com,/en-au/jobs/sales,,,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://www.procore.com/en-au/legal,procoreprod2,200,www.procore.com|AU|Company|Legal|Overview,Company|Legal|Overview,www.procore.com,Custom Event,2020-02-06T16:59:34.41-08:00,8293882634,88384212872544261051154637826826683353,1022827805.1581037003,https:,www.procore.com,/en-au/legal,,,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://www.procore.com/en-au/legal/api-terms-and-conditions,procoreprod2,200,www.procore.com|AU|Company|Legal|Api Terms And Conditions,Company|Legal|Api Terms And Conditions,www.procore.com,Custom Event,2020-02-06T16:59:37.490-08:00,4618356029,88384212872544261051154637826826683353,1022827805.1581037003,https:,www.procore.com,/en-au/legal/api-terms-and-conditions,,,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://www.procore.com/en-au/partners,procoreprod2,200,www.procore.com|AU|Resource|Partners,Resource|Partners,www.procore.com,Custom Event,2020-02-06T16:59:40.464-08:00,1637192172,88384212872544261051154637826826683353,1022827805.1581037003,https:,www.procore.com,/en-au/partners,,,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://www.procore.com/en-au/platform,procoreprod2,200,www.procore.com|AU|Product|Platform|Overview,Product|Platform|Overview,www.procore.com,Custom Event,2020-02-06T16:59:43.506-08:00,7108543255,88384212872544261051154637826826683353,1022827805.1581037003,https:,www.procore.com,/en-au/platform,,,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://www.procore.com/en-au/press,procoreprod2,200,www.procore.com|AU|Company|Press|Overview,Company|Press|Overview,www.procore.com,Custom Event,2020-02-06T16:59:46.807-08:00,4574500019,88384212872544261051154637826826683353,1022827805.1581037003,https:,www.procore.com,/en-au/press,,#fragment,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://www.procore.com/en-au/press/habitat-for-humanity-and-procore-partner-for-a-brush-with-kindness,procoreprod2,200,www.procore.com|AU|Company|Press|Habitat For Humanity And Procore Partner For A Brush With Kindness,Company|Press|Habitat For Humanity And Procore Partner For A Brush With Kindness,www.procore.com,Custom Event,2020-02-06T16:59:56.200-08:00,7019801977,88384212872544261051154637826826683353,1022827805.1581037003,https:,www.procore.com,/en-au/press/habitat-for-humanity-and-procore-partner-for-a-brush-with-kindness,,,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://www.procore.com/en-au/press/procore-acquires-bimanywhere,procoreprod2,200,www.procore.com|AU|Company|Press|Procore Acquires Bimanywhere,Company|Press|Procore Acquires Bimanywhere,www.procore.com,Custom Event,2020-02-06T17:00:05.866-08:00,8874309151,88384212872544261051154637826826683353,1022827805.1581037003,https:,www.procore.com,/en-au/press/procore-acquires-bimanywhere,,,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://www.procore.com/en-au/project-management,procoreprod2,200,www.procore.com|AU|Product|Project Management|Overview,Product|Project Management|Overview,www.procore.com,Custom Event,2020-02-06T17:00:09.372-08:00,7313488778,88384212872544261051154637826826683353,1022827805.1581037003,https:,www.procore.com,/en-au/project-management,,,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://www.procore.com/en-au/tender-management/tendering,procoreprod2,200,www.procore.com|AU|Other|Bid Management|Tendering,Other|Bid Management|Tendering,www.procore.com,Custom Event,2020-02-06T17:00:20.55-08:00,5752963751,88384212872544261051154637826826683353,1022827805.1581037003,https:,www.procore.com,/en-au/tender-management/tendering,,,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://www.procore.com/en-au/projects?utm_medium=Social&utm_source=LinkedIn&utm_campaign=BRD&utm_term=Organic&utm_content=Jobsite_Constructions-up-and-coming-tech,procoreprod2,200,www.procore.com|AU|Resource|Projects,Resource|Projects,www.procore.com,Custom Event,2020-02-06T17:00:29.129-08:00,3571707680,88384212872544261051154637826826683353,1022827805.1581037003,https:,www.procore.com,/en-au/projects,?utm_medium=Social&utm_source=LinkedIn&utm_campaign=BRD&utm_term=Organic&utm_content=Jobsite_Constructions-up-and-coming-tech,,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://www.procore.com/en-au/quality-safety,procoreprod2,200,www.procore.com|AU|Product|Quality Safety|Overview,Product|Quality Safety|Overview,www.procore.com,Custom Event,2020-02-06T17:00:32.264-08:00,5025111000,88384212872544261051154637826826683353,1022827805.1581037003,https:,www.procore.com,/en-au/quality-safety,,,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://www.procore.com/en-au/quality-safety/site-diary,procoreprod2,200,www.procore.com|AU|Other|Quality Safety|Site Diary,Other|Quality Safety|Site Diary,www.procore.com,Custom Event,2020-02-06T17:00:35.364-08:00,7604863711,88384212872544261051154637826826683353,1022827805.1581037003,https:,www.procore.com,/en-au/quality-safety/site-diary,,,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://www.procore.com/en-au/safety-qualified,procoreprod2,200,www.procore.com|AU|Resource|Safety Qualified,Resource|Safety Qualified,www.procore.com,Custom Event,2020-02-06T17:00:38.633-08:00,9533402742,88384212872544261051154637826826683353,1022827805.1581037003,https:,www.procore.com,/en-au/safety-qualified,,,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://www.procore.com/en-au/subcontractors,procoreprod2,200,www.procore.com|AU|Solution|Subcontractors|Overview,Solution|Subcontractors|Overview,www.procore.com,Custom Event,2020-02-06T17:00:41.954-08:00,4349571750,88384212872544261051154637826826683353,1022827805.1581037003,https:,www.procore.com,/en-au/subcontractors,,,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://www.procore.com/en-au/subs-demo,procoreprod2,200,www.procore.com|AU|Landing Page|Subs Demo,Landing Page|Subs Demo,www.procore.com,Custom Event,2020-02-06T17:00:45.69-08:00,1956063480,88384212872544261051154637826826683353,1022827805.1581037003,https:,www.procore.com,/en-au/subs-demo,,,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://www.procore.com/en-au/webinars,procoreprod2,200,www.procore.com|AU|Resource|Webinar|Overview,Resource|Webinar|Overview,www.procore.com,Custom Event,2020-02-06T17:00:48.461-08:00,7341942373,88384212872544261051154637826826683353,1022827805.1581037003,https:,www.procore.com,/en-au/webinars,,,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://www.procore.com/en-au/workshops,procoreprod2,200,www.procore.com|AU|Event|Workshops,Event|Workshops,www.procore.com,Custom Event,2020-02-06T17:00:58.236-08:00,7057059030,88384212872544261051154637826826683353,1022827805.1581037003,https:,www.procore.com,/en-au/workshops,,,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://www.procore.com/en-ca,procoreprod2,200,www.procore.com|CA|Home,Home,www.procore.com,Custom Event,2020-02-06T17:01:00.930-08:00,3338463209,88384212872544261051154637826826683353,1022827805.1581037003,https:,www.procore.com,/en-ca,,,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://www.procore.com/en-ca/about,procoreprod2,200,www.procore.com|CA|Company|About,Company|About,www.procore.com,Custom Event,2020-02-06T17:01:03.239-08:00,4025804197,88384212872544261051154637826826683353,1022827805.1581037003,https:,www.procore.com,/en-ca/about,,,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://www.procore.com/en-ca/blueprint?utm_medium=Social&utm_source=LinkedIn&utm_campaign=BRD&utm_term=Organic&utm_content=Jobsite_Constructions-up-and-coming-tech,procoreprod2,200,www.procore.com|CA|Resource|Blueprint,Resource|Blueprint,www.procore.com,Custom Event,2020-02-06T17:01:10.853-08:00,2682663951,88384212872544261051154637826826683353,1022827805.1581037003,https:,www.procore.com,/en-ca/blueprint,?utm_medium=Social&utm_source=LinkedIn&utm_campaign=BRD&utm_term=Organic&utm_content=Jobsite_Constructions-up-and-coming-tech,,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://www.procore.com/en-ca/buildersclub,procoreprod2,200,www.procore.com|CA|Resource|Builders Club,Resource|Builders Club,www.procore.com,Custom Event,2020-02-06T17:01:12.997-08:00,7503329369,88384212872544261051154637826826683353,1022827805.1581037003,https:,www.procore.com,/en-ca/buildersclub,,,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://www.procore.com/en-ca/certification,procoreprod2,200,www.procore.com|CA|Resource|Certification,Resource|Certification,www.procore.com,Custom Event,2020-02-06T17:01:15.853-08:00,8212627572,88384212872544261051154637826826683353,1022827805.1581037003,https:,www.procore.com,/en-ca/certification,,,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://www.procore.com/en-ca/project-financials,procoreprod2,200,www.procore.com|CA|Product|Project Financials|Overview,Product|Project Financials|Overview,www.procore.com,Custom Event,2020-02-06T17:01:17.991-08:00,9698572033,88384212872544261051154637826826683353,1022827805.1581037003,https:,www.procore.com,/en-ca/project-financials,,,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://www.procore.com/en-ca/accounting-integrations,procoreprod2,200,www.procore.com|CA|Product|Accounting Integrations|Overview,Product|Accounting Integrations|Overview,www.procore.com,Custom Event,2020-02-06T17:01:20.54-08:00,3903444846,88384212872544261051154637826826683353,1022827805.1581037003,https:,www.procore.com,/en-ca/accounting-integrations,,,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://www.procore.com/en-ca/continuing-education,procoreprod2,200,www.procore.com|CA|Resource|Continuing Education,Resource|Continuing Education,www.procore.com,Custom Event,2020-02-06T17:01:21.683-08:00,1619731196,88384212872544261051154637826826683353,1022827805.1581037003,https:,www.procore.com,/en-ca/continuing-education,,,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://www.procore.com/en-ca/demo,procoreprod2,200,www.procore.com|CA|Landing Page|Demo,Landing Page|Demo,www.procore.com,Custom Event,2020-02-06T17:01:47.495-08:00,1152373761,88384212872544261051154637826826683353,1022827805.1581037003,https:,www.procore.com,/en-ca/demo,,,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://www.procore.com/en-ca/engineering,procoreprod2,200,www.procore.com|CA|Company|Engineering,Company|Engineering,www.procore.com,Custom Event,2020-02-06T17:01:49.104-08:00,8755022194,88384212872544261051154637826826683353,1022827805.1581037003,https:,www.procore.com,/en-ca/engineering,,#fragment,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://www.procore.com/en-ca/events,procoreprod2,200,www.procore.com|CA|Event|Industry Events,Event|Industry Events,www.procore.com,Custom Event,2020-02-06T17:01:51.268-08:00,1577184425,88384212872544261051154637826826683353,1022827805.1581037003,https:,www.procore.com,/en-ca/events,,,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://www.procore.com/en-ca/field-productivity,procoreprod2,200,www.procore.com|CA|Product|Field Productivity|Overview,Product|Field Productivity|Overview,www.procore.com,Custom Event,2020-02-06T17:02:03.937-08:00,6705450796,88384212872544261051154637826826683353,1022827805.1581037003,https:,www.procore.com,/en-ca/field-productivity,,#fragment,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://www.procore.com/en-ca/field-productivity/crews?utm_medium=Social&utm_source=LinkedIn&utm_campaign=BRD&utm_term=Organic&utm_content=Jobsite_Constructions-up-and-coming-tech,procoreprod2,200,www.procore.com|CA|Other|Field Productivity|Crews,Other|Field Productivity|Crews,www.procore.com,Custom Event,2020-02-06T17:02:06.215-08:00,7081535710,88384212872544261051154637826826683353,1022827805.1581037003,https:,www.procore.com,/en-ca/field-productivity/crews,?utm_medium=Social&utm_source=LinkedIn&utm_campaign=BRD&utm_term=Organic&utm_content=Jobsite_Constructions-up-and-coming-tech,,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://www.procore.com/en-ca/innovation-lab,procoreprod2,200,www.procore.com|CA|Event|Innovation Lab,Event|Innovation Lab,www.procore.com,Custom Event,2020-02-06T17:02:08.862-08:00,2220381280,88384212872544261051154637826826683353,1022827805.1581037003,https:,www.procore.com,/en-ca/innovation-lab,,,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://www.procore.com/en-ca/jobs,procoreprod2,200,www.procore.com|CA|Company|Jobs,Company|Jobs,www.procore.com,Custom Event,2020-02-06T17:02:11.117-08:00,2101976322,88384212872544261051154637826826683353,1022827805.1581037003,https:,www.procore.com,/en-ca/jobs,,,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://www.procore.com/en-ca/jobs/benefits,procoreprod2,200,www.procore.com|CA|Company|Jobs|Benefits,Company|Jobs|Benefits,www.procore.com,Custom Event,2020-02-06T17:02:12.824-08:00,6660308930,88384212872544261051154637826826683353,1022827805.1581037003,https:,www.procore.com,/en-ca/jobs/benefits,,,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://www.procore.com/en-ca/jobs/openings,procoreprod2,200,www.procore.com|CA|Company|Jobs|Openings,Company|Jobs|Openings,www.procore.com,Custom Event,2020-02-06T17:02:14.676-08:00,2356227993,88384212872544261051154637826826683353,1022827805.1581037003,https:,www.procore.com,/en-ca/jobs/openings,,,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://www.procore.com/en-ca/jobs/openings,procoreprod2,200,www.procore.com|CA|Company|Jobs|Openings,Company|Jobs|Openings,www.procore.com,Custom Event,2020-02-06T17:02:17.608-08:00,9522194307,88384212872544261051154637826826683353,1022827805.1581037003,https:,www.procore.com,/en-ca/jobs/openings,,,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://www.procore.com/en-ca/jobs/sales,procoreprod2,200,www.procore.com|CA|Company|Jobs|Sales,Company|Jobs|Sales,www.procore.com,Custom Event,2020-02-06T17:02:19.182-08:00,1578569397,88384212872544261051154637826826683353,1022827805.1581037003,https:,www.procore.com,/en-ca/jobs/sales,,,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://www.procore.com/en-ca/legal,procoreprod2,200,www.procore.com|CA|Company|Legal|Overview,Company|Legal|Overview,www.procore.com,Custom Event,2020-02-06T17:02:20.719-08:00,6875301219,88384212872544261051154637826826683353,1022827805.1581037003,https:,www.procore.com,/en-ca/legal,,,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://www.procore.com/en-ca/legal/api-terms-and-conditions,procoreprod2,200,www.procore.com|CA|Company|Legal|Api Terms And Conditions,Company|Legal|Api Terms And Conditions,www.procore.com,Custom Event,2020-02-06T17:02:22.697-08:00,2376249810,88384212872544261051154637826826683353,1022827805.1581037003,https:,www.procore.com,/en-ca/legal/api-terms-and-conditions,,,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://www.procore.com/en-ca/partners,procoreprod2,200,www.procore.com|CA|Resource|Partners,Resource|Partners,www.procore.com,Custom Event,2020-02-06T17:02:34.328-08:00,7493489771,88384212872544261051154637826826683353,1022827805.1581037003,https:,www.procore.com,/en-ca/partners,,,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://www.procore.com/en-ca/platform,procoreprod2,200,www.procore.com|CA|Product|Platform|Overview,Product|Platform|Overview,www.procore.com,Custom Event,2020-02-06T17:02:35.910-08:00,9957753292,88384212872544261051154637826826683353,1022827805.1581037003,https:,www.procore.com,/en-ca/platform,,,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://www.procore.com/en-ca/press,procoreprod2,200,www.procore.com|CA|Company|Press|Overview,Company|Press|Overview,www.procore.com,Custom Event,2020-02-06T17:02:38.343-08:00,9416280234,88384212872544261051154637826826683353,1022827805.1581037003,https:,www.procore.com,/en-ca/press,,,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://www.procore.com/en-ca/press/habitat-for-humanity-and-procore-partner-for-a-brush-with-kindness,procoreprod2,200,www.procore.com|CA|Company|Press|Habitat For Humanity And Procore Partner For A Brush With Kindness,Company|Press|Habitat For Humanity And Procore Partner For A Brush With Kindness,www.procore.com,Custom Event,2020-02-06T17:02:40.206-08:00,5606988957,88384212872544261051154637826826683353,1022827805.1581037003,https:,www.procore.com,/en-ca/press/habitat-for-humanity-and-procore-partner-for-a-brush-with-kindness,,,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://www.procore.com/en-ca/press/procore-acquires-bimanywhere,procoreprod2,200,www.procore.com|CA|Company|Press|Procore Acquires Bimanywhere,Company|Press|Procore Acquires Bimanywhere,www.procore.com,Custom Event,2020-02-06T17:02:42.493-08:00,6330675886,88384212872544261051154637826826683353,1022827805.1581037003,https:,www.procore.com,/en-ca/press/procore-acquires-bimanywhere,,,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
