Test URL (url),Report Suite (rs),Status Code (status),Page Name (pageName),Site Section (ch),Server (server),Hit Type (v1),Timestamp (v2),Pageview ID (v3),Adobe Analytics ID (v5),Google Analytics ID (v6),Page Protocol (v13),Page Domain (v14),Page Path (v15),Page Query String (v16),Page Fragment (v17),Page Height (v19),Page Percent Viewed (v20),Procore ID (v35),Procore User Type (v36),Tab Focus Count (v41),Form ID (v50),Form Inputs (v51),Form Input Count (v52),Form Selected Count (v53),Chat Online (v55),Chat Team Available (v56),Chat Visible (v57),Chat Covnersation ID (v58),Chat Playbook ID (v59),Chat Campaign ID (v60),Form Errors (c14),Form Interaction Path (c16),Forms On Page (c17),Redirect Timing (event1),App cache Timing (event2),DNS Timing (event3),TCP Timing (event4),Request Timing (event5),Response Timing (event6),Processing Timing (event7),On Load Timing (event8),Page Load Timing (event9),Page Scrolled 10% (event10),Page Scrolled 25% (event11),Page Scrolled 50% (event12),Page Scrolled 75% (event13),Page Scrolled 95% (event14),Page Scrolled 100% (event15),Tab Click (event17),Form Start (event20),Form Complete (event21),Form Error Count (event22),Form Selected Count (event23),Sidebar Opened (event34),Sidebar Closed (event35),Playbook Clicked (event36),Playbook Dismissed (event37),Conversation Started (event38),Message Sent (event39),Message Receieved (event40),Email Captured (event41),Phone Captured (event42),Meeting Requested (event43),Meeting Booked (event44),Forms On Page (event45)
https://www.procore.com/en-au/project-management,procoreprod2,200,www.procore.com|AU|Product|Project Management|Overview,Product|Project Management|Overview,www.procore.com,Before Unload,2020-02-06T17:00:09.490-08:00,7313488778,88384212872544261051154637826826683353,1022827805.1581037003,https:,www.procore.com,/en-au/project-management,,,9373,100,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,2,1,1,1,532,1,2484,13,3099,1,1,1,1,1,1,,,,,,,,,,,,,,,,,
https://www.procore.com/demo,procoreprod2,200,www.procore.com|US|Landing Page|Demo,Landing Page|Demo,www.procore.com,Before Unload,2020-02-06T17:00:16.23-08:00,9576827979,88384212872544261051154637826826683353,1022827805.1581037003,https:,www.procore.com,/demo,,,2955,51,testid-1234567890,Customer/Collaborator,,4876,FirstName|LastName|Email|Company,4,+5,Online,Available,Visible,,,,Email,FirstName|LastName|Company|mktoButton|Email|submit,4876,2,1,1,1,364,1,2483,34,2898,1,1,1,,,,,1,,1,5,,,,,,,,,,,,1
https://www.procore.com/en-au/tender-management/tendering,procoreprod2,200,www.procore.com|AU|Other|Bid Management|Tendering,Other|Bid Management|Tendering,www.procore.com,Before Unload,2020-02-06T17:00:20.176-08:00,5752963751,88384212872544261051154637826826683353,1022827805.1581037003,https:,www.procore.com,/en-au/tender-management/tendering,,,4442,14,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,822,1,1,1,676,73,2452,13,3981,1,,,,,,,,,,,,,,,,,,,,,,
https://www.procore.com/demo,procoreprod2,200,www.procore.com|US|Landing Page|Demo,Landing Page|Demo,www.procore.com,Before Unload,2020-02-06T17:00:26.184-08:00,3437915749,88384212872544261051154637826826683353,1022827805.1581037003,https:,www.procore.com,/demo,,,2955,51,testid-1234567890,Customer/Collaborator,,4876,FirstName|LastName|Email|Company,4,+5,Online,Available,Visible,,,,Email,FirstName|LastName|Company|mktoButton|Email|submit,4876,3,1,1,1,139,2,2479,25,2669,1,1,1,,,,,1,,1,5,,,,,,,,,,,,1
https://www.procore.com/en-au/projects?utm_medium=Social&utm_source=LinkedIn&utm_campaign=BRD&utm_term=Organic&utm_content=Jobsite_Constructions-up-and-coming-tech,procoreprod2,200,www.procore.com|AU|Resource|Projects,Resource|Projects,www.procore.com,Before Unload,2020-02-06T17:00:29.323-08:00,3571707680,88384212872544261051154637826826683353,1022827805.1581037003,https:,www.procore.com,/en-au/projects,?utm_medium=Social&utm_source=LinkedIn&utm_campaign=BRD&utm_term=Organic&utm_content=Jobsite_Constructions-up-and-coming-tech,,6870,9,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1,1,1,1,390,2,2476,13,2898,,,,,,,,,,,,,,,,,,,,,,,
https://www.procore.com/en-au/quality-safety,procoreprod2,200,www.procore.com|AU|Product|Quality Safety|Overview,Product|Quality Safety|Overview,www.procore.com,Before Unload,2020-02-06T17:00:32.384-08:00,5025111000,88384212872544261051154637826826683353,1022827805.1581037003,https:,www.procore.com,/en-au/quality-safety,,,7758,8,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,2,1,1,1,413,1,2458,11,2899,,,,,,,,,,,,,,,,,,,,,,,
https://www.procore.com/en-au/quality-safety/site-diary,procoreprod2,200,www.procore.com|AU|Other|Quality Safety|Site Diary,Other|Quality Safety|Site Diary,www.procore.com,Before Unload,2020-02-06T17:00:35.548-08:00,7604863711,88384212872544261051154637826826683353,1022827805.1581037003,https:,www.procore.com,/en-au/quality-safety/site-diary,,,4231,14,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,142,1,1,1,299,3,2456,14,2938,1,,,,,,,,,,,,,,,,,,,,,,
https://www.procore.com/en-au/safety-qualified,procoreprod2,200,www.procore.com|AU|Resource|Safety Qualified,Resource|Safety Qualified,www.procore.com,Before Unload,2020-02-06T17:00:38.750-08:00,9533402742,88384212872544261051154637826826683353,1022827805.1581037003,https:,www.procore.com,/en-au/safety-qualified,,,1683,36,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,,2,1,1,1,343,190,2421,18,2799,1,1,,,,,,,,,,,,,,,,,,,,,
https://www.procore.com/en-au/subcontractors,procoreprod2,200,www.procore.com|AU|Solution|Subcontractors|Overview,Solution|Subcontractors|Overview,www.procore.com,Before Unload,2020-02-06T17:00:42.79-08:00,4349571750,88384212872544261051154637826826683353,1022827805.1581037003,https:,www.procore.com,/en-au/subcontractors,,,9470,100,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1,1,1,1,414,67,2467,13,2961,1,1,1,1,1,1,,,,,,,,,,,,,,,,,
https://www.procore.com/en-au/subs-demo,procoreprod2,200,www.procore.com|AU|Landing Page|Subs Demo,Landing Page|Subs Demo,www.procore.com,Before Unload,2020-02-06T17:00:45.210-08:00,1956063480,88384212872544261051154637826826683353,1022827805.1581037003,https:,www.procore.com,/en-au/subs-demo,,,2862,100,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,4876,1,1,1,1,291,1,2448,27,2782,1,1,1,1,1,1,,,,,,,,,,,,,,,,,1
https://www.procore.com/en-au/webinars,procoreprod2,200,www.procore.com|AU|Resource|Webinar|Overview,Resource|Webinar|Overview,www.procore.com,Before Unload,2020-02-06T17:00:48.580-08:00,7341942373,88384212872544261051154637826826683353,1022827805.1581037003,https:,www.procore.com,/en-au/webinars,,,21396,3,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,,2,1,1,1,324,1,2610,16,2969,,,,,,,,,,,,,,,,,,,,,,,
https://www.procore.com/demo,procoreprod2,200,www.procore.com|US|Landing Page|Demo,Landing Page|Demo,www.procore.com,Before Unload,2020-02-06T17:00:54.791-08:00,9728154469,88384212872544261051154637826826683353,1022827805.1581037003,https:,www.procore.com,/demo,,,2921,51,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,4876,2,1,1,1,135,1,1612,21,1790,1,1,1,,,,,,,,,,,,,,,,,,,,1
https://www.procore.com/demo-thank-you,procoreprod2,200,www.procore.com|US|Landing Page|Thank you page,Landing Page|Thank you page,www.procore.com,Before Unload,2020-02-06T17:00:56.382-08:00,3567706711,88384212872544261051154637826826683353,1022827805.1581037003,https:,www.procore.com,/demo-thank-you,,,2456,24,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,2,1,1,1,336,2,1176,16,1550,1,,,,,,,,,,,,,,,,,,,,,,
https://www.procore.com/en-au/workshops,procoreprod2,200,www.procore.com|AU|Event|Workshops,Event|Workshops,www.procore.com,Before Unload,2020-02-06T17:00:58.355-08:00,7057059030,88384212872544261051154637826826683353,1022827805.1581037003,https:,www.procore.com,/en-au/workshops,,,2108,100,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1,1,1,1,292,1,1243,12,1584,1,1,1,1,1,1,,,,,,,,,,,,,,,,,
https://www.procore.com/en-ca,procoreprod2,200,www.procore.com|CA|Home,Home,www.procore.com,Before Unload,2020-02-06T17:01:01.50-08:00,3338463209,88384212872544261051154637826826683353,1022827805.1581037003,https:,www.procore.com,/en-ca,,,7775,8,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,2,1,1,1,437,89,1977,33,2521,,,,,,,,,,,,,,,,,,,,,,,
https://www.procore.com/en-ca/about,procoreprod2,200,www.procore.com|CA|Company|About,Company|About,www.procore.com,Before Unload,2020-02-06T17:01:03.416-08:00,4025804197,88384212872544261051154637826826683353,1022827805.1581037003,https:,www.procore.com,/en-ca/about,,,7311,8,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1,1,1,1,455,2,1659,12,2145,,,,,,,,,,,,,,,,,,,,,,,
https://www.procore.com/demo,procoreprod2,200,www.procore.com|US|Landing Page|Demo,Landing Page|Demo,www.procore.com,Before Unload,2020-02-06T17:01:08.556-08:00,8977371261,88384212872544261051154637826826683353,1022827805.1581037003,https:,www.procore.com,/demo,,,3006,51,testid-1234567890,Customer/Collaborator,,4876,FirstName|LastName|Email|Company,4,+6,Online,Available,Visible,,,,Email,FirstName|LastName|Company|mktoButton|Email|Email|submit,4876,3,1,1,1,130,1,1512,33,1704,1,1,1,,,,,1,,1,6,,,,,,,,,,,,1
https://www.procore.com/en-ca/blueprint?utm_medium=Social&utm_source=LinkedIn&utm_campaign=BRD&utm_term=Organic&utm_content=Jobsite_Constructions-up-and-coming-tech,procoreprod2,200,www.procore.com|CA|Resource|Blueprint,Resource|Blueprint,www.procore.com,Before Unload,2020-02-06T17:01:10.970-08:00,2682663951,88384212872544261051154637826826683353,1022827805.1581037003,https:,www.procore.com,/en-ca/blueprint,?utm_medium=Social&utm_source=LinkedIn&utm_campaign=BRD&utm_term=Organic&utm_content=Jobsite_Constructions-up-and-coming-tech,,7617,8,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,2,1,1,1,553,73,1656,19,2247,,,,,,,,,,,,,,,,,,,,,,,
https://www.procore.com/en-ca/buildersclub,procoreprod2,200,www.procore.com|CA|Resource|Builders Club,Resource|Builders Club,www.procore.com,Before Unload,2020-02-06T17:01:13.140-08:00,7503329369,88384212872544261051154637826826683353,1022827805.1581037003,https:,www.procore.com,/en-ca/buildersclub,,,4156,100,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1,1,1,1,299,1,1460,15,1802,1,1,1,1,1,1,,,,,,,,,,,,,,,,,
https://www.procore.com/en-ca/certification,procoreprod2,200,www.procore.com|CA|Resource|Certification,Resource|Certification,www.procore.com,Before Unload,2020-02-06T17:01:15.975-08:00,8212627572,88384212872544261051154637826826683353,1022827805.1581037003,https:,www.procore.com,/en-ca/certification,,,5758,100,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,1228,2,1,1,1,440,1,1914,27,2402,1,1,1,1,1,1,,,,,,,,,,,,,,,,,1
https://www.procore.com/en-ca/project-financials,procoreprod2,200,www.procore.com|CA|Product|Project Financials|Overview,Product|Project Financials|Overview,www.procore.com,Before Unload,2020-02-06T17:01:18.109-08:00,9698572033,88384212872544261051154637826826683353,1022827805.1581037003,https:,www.procore.com,/en-ca/project-financials,,,8275,7,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,144,1,1,1,380,16,1414,13,1973,,,,,,,,,,,,,,,,,,,,,,,
https://www.procore.com/en-ca/accounting-integrations,procoreprod2,200,www.procore.com|CA|Product|Accounting Integrations|Overview,Product|Accounting Integrations|Overview,www.procore.com,Before Unload,2020-02-06T17:01:20.171-08:00,3903444846,88384212872544261051154637826826683353,1022827805.1581037003,https:,www.procore.com,/en-ca/accounting-integrations,,,10420,6,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,146,1,1,1,356,69,1330,17,1866,,,,,,,,,,,,,,,,,,,,,,,
https://www.procore.com/en-ca/continuing-education,procoreprod2,200,www.procore.com|CA|Resource|Continuing Education,Resource|Continuing Education,www.procore.com,Before Unload,2020-02-06T17:01:21.804-08:00,1619731196,88384212872544261051154637826826683353,1022827805.1581037003,https:,www.procore.com,/en-ca/continuing-education,,,4187,14,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,2,1,1,1,281,2,1140,11,1462,1,,,,,,,,,,,,,,,,,,,,,,
https://www.procore.com/demo,procoreprod2,200,www.procore.com|US|Landing Page|Demo,Landing Page|Demo,www.procore.com,Before Unload,2020-02-06T17:01:29.423-08:00,5215509848,88384212872544261051154637826826683353,1022827805.1581037003,https:,www.procore.com,/demo,,,2972,51,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,4876,2,1,1,1,271,1,2775,27,3102,1,1,1,,,,,,,,,,,,,,,,,,,,1
https://www.procore.com/en-ca/demo,procoreprod2,200,www.procore.com|CA|Landing Page|Demo,Landing Page|Demo,www.procore.com,Before Unload,2020-02-06T17:01:47.610-08:00,1152373761,88384212872544261051154637826826683353,1022827805.1581037003,https:,www.procore.com,/en-ca/demo,,,2478,24,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,4876,2,1,1,1,307,1,1863,28,2252,1,,,,,,,,,,,,,,,,,,,,,,1
https://www.procore.com/en-ca/engineering,procoreprod2,200,www.procore.com|CA|Company|Engineering,Company|Engineering,www.procore.com,Before Unload,2020-02-06T17:01:49.225-08:00,8755022194,88384212872544261051154637826826683353,1022827805.1581037003,https:,www.procore.com,/en-ca/engineering,,#fragment,1648,36,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1,1,1,1,173,118,1229,13,1448,1,1,,,,,,,,,,,,,,,,,,,,,
https://www.procore.com/en-ca/events,procoreprod2,200,www.procore.com|CA|Event|Industry Events,Event|Industry Events,www.procore.com,Before Unload,2020-02-06T17:01:51.385-08:00,1577184425,88384212872544261051154637826826683353,1022827805.1581037003,https:,www.procore.com,/en-ca/events,,,2250,27,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,,2,1,1,1,465,1,1234,14,1730,1,1,,,,,,,,,,,,,,,,,,,,,
https://www.procore.com/demo,procoreprod2,200,www.procore.com|US|Landing Page|Demo,Landing Page|Demo,www.procore.com,Before Unload,2020-02-06T17:01:57.767-08:00,5027976671,88384212872544261051154637826826683353,1022827805.1581037003,https:,www.procore.com,/demo,,,2972,51,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,4876,1,1,1,1,128,1,1784,22,1951,1,1,1,,,,,,,,,,,,,,,,,,,,1
https://www.procore.com/en-ca/field-productivity,procoreprod2,200,www.procore.com|CA|Product|Field Productivity|Overview,Product|Field Productivity|Overview,www.procore.com,Before Unload,2020-02-06T17:02:04.56-08:00,6705450796,88384212872544261051154637826826683353,1022827805.1581037003,https:,www.procore.com,/en-ca/field-productivity,,#fragment,6186,100,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,,2,1,1,1,338,77,1312,21,1687,1,1,1,1,1,1,,,,,,,,,,,,,,,,,
https://www.procore.com/en-ca/field-productivity/crews?utm_medium=Social&utm_source=LinkedIn&utm_campaign=BRD&utm_term=Organic&utm_content=Jobsite_Constructions-up-and-coming-tech,procoreprod2,200,www.procore.com|CA|Other|Field Productivity|Crews,Other|Field Productivity|Crews,www.procore.com,Before Unload,2020-02-06T17:02:06.334-08:00,7081535710,88384212872544261051154637826826683353,1022827805.1581037003,https:,www.procore.com,/en-ca/field-productivity/crews,?utm_medium=Social&utm_source=LinkedIn&utm_campaign=BRD&utm_term=Organic&utm_content=Jobsite_Constructions-up-and-coming-tech,,3487,100,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1,1,1,1,495,1,1323,13,1859,1,1,1,1,1,1,,,,,,,,,,,,,,,,,
https://www.procore.com/en-ca/innovation-lab,procoreprod2,200,www.procore.com|CA|Event|Innovation Lab,Event|Innovation Lab,www.procore.com,Before Unload,2020-02-06T17:02:08.978-08:00,2220381280,88384212872544261051154637826826683353,1022827805.1581037003,https:,www.procore.com,/en-ca/innovation-lab,,,5857,10,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,1213,1,1,1,1,355,76,2062,31,2465,1,,,,,,,,,,,,,,,,,,,,,,1
https://www.procore.com/en-ca/jobs,procoreprod2,200,www.procore.com|CA|Company|Jobs,Company|Jobs,www.procore.com,Before Unload,2020-02-06T17:02:11.257-08:00,2101976322,88384212872544261051154637826826683353,1022827805.1581037003,https:,www.procore.com,/en-ca/jobs,,,4576,100,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1,1,1,1,344,5,1478,15,1857,1,1,1,1,1,1,,,,,,,,,,,,,,,,,
https://www.procore.com/en-ca/jobs/benefits,procoreprod2,200,www.procore.com|CA|Company|Jobs|Benefits,Company|Jobs|Benefits,www.procore.com,Before Unload,2020-02-06T17:02:12.960-08:00,6660308930,88384212872544261051154637826826683353,1022827805.1581037003,https:,www.procore.com,/en-ca/jobs/benefits,,,4008,15,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1,1,1,1,469,69,973,12,1516,1,,,,,,,,,,,,,,,,,,,,,,
https://www.procore.com/en-ca/jobs/openings,procoreprod2,200,www.procore.com|CA|Company|Jobs|Openings,Company|Jobs|Openings,www.procore.com,Before Unload,2020-02-06T17:02:14.796-08:00,2356227993,88384212872544261051154637826826683353,1022827805.1581037003,https:,www.procore.com,/en-ca/jobs/openings,,,14597,4,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1,1,1,1,495,75,1152,12,1674,,,,,,,,,,,,,,,,,,,,,,,
https://www.procore.com/en-ca/jobs/openings,procoreprod2,200,www.procore.com|CA|Company|Jobs|Openings,Company|Jobs|Openings,www.procore.com,Before Unload,2020-02-06T17:02:17.783-08:00,9522194307,88384212872544261051154637826826683353,1022827805.1581037003,https:,www.procore.com,/en-ca/jobs/openings,,,14597,4,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,373,1,1,1,365,2,2001,12,2766,,,,,,,,,,,,,,,,,,,,,,,
https://www.procore.com/en-ca/jobs/sales,procoreprod2,200,www.procore.com|CA|Company|Jobs|Sales,Company|Jobs|Sales,www.procore.com,Before Unload,2020-02-06T17:02:19.298-08:00,1578569397,88384212872544261051154637826826683353,1022827805.1581037003,https:,www.procore.com,/en-ca/jobs/sales,,,4066,15,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,2,1,1,1,308,1,1024,10,1359,1,,,,,,,,,,,,,,,,,,,,,,
https://www.procore.com/en-ca/legal,procoreprod2,200,www.procore.com|CA|Company|Legal|Overview,Company|Legal|Overview,www.procore.com,Before Unload,2020-02-06T17:02:20.836-08:00,6875301219,88384212872544261051154637826826683353,1022827805.1581037003,https:,www.procore.com,/en-ca/legal,,,2214,27,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,2,1,1,1,291,1,1046,11,1369,1,1,,,,,,,,,,,,,,,,,,,,,
https://www.procore.com/en-ca/legal/api-terms-and-conditions,procoreprod2,200,www.procore.com|CA|Company|Legal|Api Terms And Conditions,Company|Legal|Api Terms And Conditions,www.procore.com,Before Unload,2020-02-06T17:02:22.815-08:00,2376249810,88384212872544261051154637826826683353,1022827805.1581037003,https:,www.procore.com,/en-ca/legal/api-terms-and-conditions,,,21142,3,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,2,1,1,1,466,81,1314,12,1812,,,,,,,,,,,,,,,,,,,,,,,
https://www.procore.com/demo,procoreprod2,200,www.procore.com|US|Landing Page|Demo,Landing Page|Demo,www.procore.com,Before Unload,2020-02-06T17:02:30.195-08:00,5969089076,88384212872544261051154637826826683353,1022827805.1581037003,https:,www.procore.com,/demo,,,2921,51,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,4876,1,1,1,1,280,1,2695,24,3013,1,1,1,,,,,,,,,,,,,,,,,,,,1
https://www.procore.com/demo-thank-you,procoreprod2,200,www.procore.com|US|Landing Page|Thank you page,Landing Page|Thank you page,www.procore.com,Before Unload,2020-02-06T17:02:31.642-08:00,5665851104,88384212872544261051154637826826683353,1022827805.1581037003,https:,www.procore.com,/demo-thank-you,,,2456,24,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,3,1,1,1,294,1,1101,10,1426,1,,,,,,,,,,,,,,,,,,,,,,
https://www.procore.com/en-ca/partners,procoreprod2,200,www.procore.com|CA|Resource|Partners,Resource|Partners,www.procore.com,Before Unload,2020-02-06T17:02:34.443-08:00,7493489771,88384212872544261051154637826826683353,1022827805.1581037003,https:,www.procore.com,/en-ca/partners,,,6212,10,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,1225,3,1,1,1,321,1,2072,20,2438,1,,,,,,,,,,,,,,,,,,,,,,1
https://www.procore.com/en-ca/platform,procoreprod2,200,www.procore.com|CA|Product|Platform|Overview,Product|Platform|Overview,www.procore.com,Before Unload,2020-02-06T17:02:36.22-08:00,9957753292,88384212872544261051154637826826683353,1022827805.1581037003,https:,www.procore.com,/en-ca/platform,,,5180,12,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1,1,1,1,299,2,1077,11,1403,1,,,,,,,,,,,,,,,,,,,,,,
https://www.procore.com/en-ca/press,procoreprod2,200,www.procore.com|CA|Company|Press|Overview,Company|Press|Overview,www.procore.com,Before Unload,2020-02-06T17:02:38.470-08:00,9416280234,88384212872544261051154637826826683353,1022827805.1581037003,https:,www.procore.com,/en-ca/press,,,13121,100,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,2,1,1,1,326,74,1753,11,2105,1,1,1,1,1,1,,,,,,,,,,,,,,,,,
https://www.procore.com/en-ca/press/habitat-for-humanity-and-procore-partner-for-a-brush-with-kindness,procoreprod2,200,www.procore.com|CA|Company|Press|Habitat For Humanity And Procore Partner For A Brush With Kindness,Company|Press|Habitat For Humanity And Procore Partner For A Brush With Kindness,www.procore.com,Before Unload,2020-02-06T17:02:40.321-08:00,5606988957,88384212872544261051154637826826683353,1022827805.1581037003,https:,www.procore.com,/en-ca/press/habitat-for-humanity-and-procore-partner-for-a-brush-with-kindness,,,3177,19,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1,1,1,1,421,1,1195,10,1693,1,,,,,,,,,,,,,,,,,,,,,,
https://www.procore.com/en-ca/press/procore-acquires-bimanywhere,procoreprod2,200,www.procore.com|CA|Company|Press|Procore Acquires Bimanywhere,Company|Press|Procore Acquires Bimanywhere,www.procore.com,Before Unload,2020-02-06T17:02:42.641-08:00,6330675886,88384212872544261051154637826826683353,1022827805.1581037003,https:,www.procore.com,/en-ca/press/procore-acquires-bimanywhere,,,2917,21,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1,1,1,1,564,2,1548,10,2136,1,,,,,,,,,,,,,,,,,,,,,,
https://www.procore.com/demo,procoreprod2,200,www.procore.com|US|Landing Page|Demo,Landing Page|Demo,www.procore.com,Before Unload,2020-02-06T17:02:47.907-08:00,5696877507,88384212872544261051154637826826683353,1022827805.1581037003,https:,www.procore.com,/demo,,,2955,51,testid-1234567890,Customer/Collaborator,,4876,FirstName|LastName|Email|Company,4,+5,Online,Available,Visible,,,,Email,FirstName|LastName|Company|mktoButton|Email|submit,4876,2,1,1,1,300,1,1568,23,1905,1,1,1,,,,,1,,1,5,,,,,,,,,,,,1
https://www.procore.com/en-ca/project-management,procoreprod2,200,www.procore.com|CA|Product|Project Management|Overview,Product|Project Management|Overview,www.procore.com,Before Unload,2020-02-06T17:02:50.141-08:00,7200581439,88384212872544261051154637826826683353,1022827805.1581037003,https:,www.procore.com,/en-ca/project-management,,,9489,6,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,2,1,1,1,796,1,1237,13,2061,,,,,,,,,,,,,,,,,,,,,,,
https://www.procore.com/demo,procoreprod2,200,www.procore.com|US|Landing Page|Demo,Landing Page|Demo,www.procore.com,Before Unload,2020-02-06T17:02:56.200-08:00,8039397758,88384212872544261051154637826826683353,1022827805.1581037003,https:,www.procore.com,/demo,,,2921,51,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,4876,2,1,1,1,284,1,1523,20,1851,1,1,1,,,,,,,,,,,,,,,,,,,,1
https://www.procore.com/demo-thank-you,procoreprod2,200,www.procore.com|US|Landing Page|Thank you page,Landing Page|Thank you page,www.procore.com,Before Unload,2020-02-06T17:02:57.650-08:00,4135808770,88384212872544261051154637826826683353,1022827805.1581037003,https:,www.procore.com,/demo-thank-you,,,2456,24,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,5,1,1,1,310,1,1082,11,1423,1,,,,,,,,,,,,,,,,,,,,,,
https://www.procore.com/en-ca/tender-management/tendering,procoreprod2,200,www.procore.com|CA|Other|Bid Management|Tendering,Other|Bid Management|Tendering,www.procore.com,Before Unload,2020-02-06T17:03:00.642-08:00,5781143192,88384212872544261051154637826826683353,1022827805.1581037003,https:,www.procore.com,/en-ca/tender-management/tendering,,,4383,100,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,814,1,1,1,338,1,1373,13,2573,1,1,1,1,1,1,,,,,,,,,,,,,,,,,
https://www.procore.com/en-ca/projects,procoreprod2,200,www.procore.com|CA|Resource|Projects,Resource|Projects,www.procore.com,Before Unload,2020-02-06T17:03:02.379-08:00,5538056606,88384212872544261051154637826826683353,1022827805.1581037003,https:,www.procore.com,/en-ca/projects,,,6848,9,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,2,1,1,1,278,1,1198,12,1508,,,,,,,,,,,,,,,,,,,,,,,
https://www.procore.com/en-ca/quality-safety,procoreprod2,200,www.procore.com|CA|Product|Quality Safety|Overview,Product|Quality Safety|Overview,www.procore.com,Before Unload,2020-02-06T17:03:04.858-08:00,1604891869,88384212872544261051154637826826683353,1022827805.1581037003,https:,www.procore.com,/en-ca/quality-safety,,,7742,100,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,,2,1,1,1,539,1,1217,15,1829,1,1,1,1,1,1,,,,,,,,,,,,,,,,,
https://www.procore.com/demo,procoreprod2,200,www.procore.com|US|Landing Page|Demo,Landing Page|Demo,www.procore.com,Before Unload,2020-02-06T17:03:10.38-08:00,6133878607,88384212872544261051154637826826683353,1022827805.1581037003,https:,www.procore.com,/demo,,,2955,51,testid-1234567890,Customer/Collaborator,,4876,FirstName|LastName|Email|Company,4,+5,Online,Available,Visible,,,,Email,FirstName|LastName|Company|mktoButton|Email|submit,4876,2,1,1,1,134,1,1545,30,1727,1,1,1,,,,,1,,1,5,,,,,,,,,,,,1
https://www.procore.com/en-ca/quality-safety/daily-log,procoreprod2,200,www.procore.com|CA|Other|Quality Safety|Daily Log,Other|Quality Safety|Daily Log,www.procore.com,Before Unload,2020-02-06T17:03:11.743-08:00,6572702622,88384212872544261051154637826826683353,1022827805.1581037003,https:,www.procore.com,/en-ca/quality-safety/daily-log,,,4330,14,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,2,1,1,1,316,1,1115,16,1465,1,,,,,,,,,,,,,,,,,,,,,,
