Test URL (url),Report Suite (rs),Status Code (status),Page Name (pageName),Site Section (ch),Server (server),Hit Type (v1),Timestamp (v2),Pageview ID (v3),Adobe Analytics ID (v5),Google Analytics ID (v6),Page Protocol (v13),Page Domain (v14),Page Path (v15),Page Query String (v16),Page Fragment (v17),Procore ID (v35),Procore User Type (v36),Click Type (v46),Click Name (v47),Click Label (v48),Click Count (v49),Click Count (event19)
https://www.procore.com/innovation-lab,procoreprod2,200,www.procore.com|US|Event|Innovation Lab,Event|Innovation Lab,www.procore.com,Click Event,2020-02-06T17:07:09.331-08:00,4925810056,88384212872544261051154637826826683353,1022827805.1581037003,https:,www.procore.com,/innovation-lab,,,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://www.procore.com/jobs,procoreprod2,200,www.procore.com|US|Company|Jobs,Company|Jobs,www.procore.com,Click Event,2020-02-06T17:07:17.927-08:00,9567600205,88384212872544261051154637826826683353,1022827805.1581037003,https:,www.procore.com,/jobs,,,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://www.procore.com/jobs/benefits,procoreprod2,200,www.procore.com|US|Company|Jobs|Benefits,Company|Jobs|Benefits,www.procore.com,Click Event,2020-02-06T17:07:20.940-08:00,4219637598,88384212872544261051154637826826683353,1022827805.1581037003,https:,www.procore.com,/jobs/benefits,,,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://www.procore.com/jobs/openings,procoreprod2,200,www.procore.com|US|Company|Jobs|Openings,Company|Jobs|Openings,www.procore.com,Click Event,2020-02-06T17:07:23.726-08:00,3545575563,88384212872544261051154637826826683353,1022827805.1581037003,https:,www.procore.com,/jobs/openings,,,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://www.procore.com/jobs/openings,procoreprod2,200,www.procore.com|US|Company|Jobs|Openings,Company|Jobs|Openings,www.procore.com,Click Event,2020-02-06T17:07:28.218-08:00,1751830441,88384212872544261051154637826826683353,1022827805.1581037003,https:,www.procore.com,/jobs/openings,,,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://www.procore.com/jobs/sales,procoreprod2,200,www.procore.com|US|Company|Jobs|Sales,Company|Jobs|Sales,www.procore.com,Click Event,2020-02-06T17:07:30.686-08:00,8230961644,88384212872544261051154637826826683353,1022827805.1581037003,https:,www.procore.com,/jobs/sales,,,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://www.procore.com/press/habitat-for-humanity-and-procore-partner-for-a-brush-with-kindness,procoreprod2,200,www.procore.com|US|Company|Press|Habitat For Humanity And Procore Partner For A Brush With Kindness,Company|Press|Habitat For Humanity And Procore Partner For A Brush With Kindness,www.procore.com,Click Event,2020-02-06T17:08:08.157-08:00,3862840894,88384212872544261051154637826826683353,1022827805.1581037003,https:,www.procore.com,/press/habitat-for-humanity-and-procore-partner-for-a-brush-with-kindness,,,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://www.procore.com/press/procore-acquires-bimanywhere,procoreprod2,200,www.procore.com|US|Company|Press|Procore Acquires Bimanywhere,Company|Press|Procore Acquires Bimanywhere,www.procore.com,Click Event,2020-02-06T17:08:24.440-08:00,2202685608,88384212872544261051154637826826683353,1022827805.1581037003,https:,www.procore.com,/press/procore-acquires-bimanywhere,,,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://www.procore.com/bid-management/bidding,procoreprod2,200,www.procore.com|US|Other|Bid Management|Bidding,Other|Bid Management|Bidding,www.procore.com,Click Event,2020-02-06T17:08:37.293-08:00,4243815794,88384212872544261051154637826826683353,1022827805.1581037003,https:,www.procore.com,/bid-management/bidding,,,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://www.procore.com/subcontractors,procoreprod2,200,www.procore.com|US|Solution|Subcontractors|Overview,Solution|Subcontractors|Overview,www.procore.com,Click Event,2020-02-06T17:09:31.100-08:00,6582646743,88384212872544261051154637826826683353,1022827805.1581037003,https:,www.procore.com,/subcontractors,,,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://www.procore.com/tour,procoreprod2,200,www.procore.com|US|Marketing|Tour,Marketing|Tour,www.procore.com,Click Event,2020-02-06T17:09:37.792-08:00,5766365588,88384212872544261051154637826826683353,1022827805.1581037003,https:,www.procore.com,/tour,,,testid-1234567890,Customer/Collaborator,Tour,Playlist,Intro to Procore,+1,1
