Test URL (url),Report Suite (rs),Status Code (status),Media Player Name (playerName),Video Name (name),Video Length (length),Page Name (pageName),Site Section (ch),Server (server),Hit Type (v1),Timestamp (v2),Pageview ID (v3),Adobe Analytics ID (v5),Google Analytics ID (v6),Page Domain (v14),Page Path (v15),Procore ID (v35),Procore User Type (v36),Video Name (v62),Events (events),Video View (event24),Video Play (event25),Video Pause (event26),Video Complete (event27),Video Time Played (event28),Video 10% Watched (event29),Video 25% Watched (event30),Video 50% Watched (event31),Video 75% Watched (event32),Video 95% Watched (event33)
https://stg.procore.com/en-au/about,procoredev,200,Wistia,McNab Construction Accelerates Revenue with Procore,107.566,stg.procore.com|AU|Company|About,,,Video Event,2019-07-26T18:40:57.714-07:00,3440943288,44748389011964579820108344715376192766,66838540.1564191610,stg.procore.com,/en-au/about,testid-1234567890,Customer/Collaborator,McNab Construction Accelerates Revenue with Procore,,1,1,,,,,,,,
https://stg.procore.com/en-au/about,procoredev,200,Wistia,McNab Construction Accelerates Revenue with Procore,107.566,stg.procore.com|AU|Company|About,,,Video Event,2019-07-26T18:41:02.137-07:00,3440943288,44748389011964579820108344715376192766,66838540.1564191610,stg.procore.com,/en-au/about,testid-1234567890,Customer/Collaborator,McNab Construction Accelerates Revenue with Procore,,,,1,,4,,,,,
https://stg.procore.com/en-au/about,procoredev,200,Wistia,McNab Construction Accelerates Revenue with Procore,107.566,stg.procore.com|AU|Company|About,,,Video Event,2019-07-26T18:41:07.198-07:00,3440943288,44748389011964579820108344715376192766,66838540.1564191610,stg.procore.com,/en-au/about,testid-1234567890,Customer/Collaborator,McNab Construction Accelerates Revenue with Procore,,,1,,,,,,,,
https://stg.procore.com/en-au/about,procoredev,200,Wistia,McNab Construction Accelerates Revenue with Procore,107.566,stg.procore.com|AU|Company|About,,,Video Event,2019-07-26T18:41:13.770-07:00,3440943288,44748389011964579820108344715376192766,66838540.1564191610,stg.procore.com,/en-au/about,testid-1234567890,Customer/Collaborator,McNab Construction Accelerates Revenue with Procore,,,,,,6,1,,,,
https://stg.procore.com/en-au/about,procoredev,200,Wistia,McNab Construction Accelerates Revenue with Procore,107.566,stg.procore.com|AU|Company|About,,,Video Event,2019-07-26T18:41:29.791-07:00,3440943288,44748389011964579820108344715376192766,66838540.1564191610,stg.procore.com,/en-au/about,testid-1234567890,Customer/Collaborator,McNab Construction Accelerates Revenue with Procore,,,,,,16,,1,,,
https://stg.procore.com/en-au/events,procoredev,200,Wistia,McNab Construction Accelerates Revenue with Procore,107.566,stg.procore.com|AU|Event|Industry Events,,,Video Event,2019-07-26T18:42:10.446-07:00,4889153232,44748389011964579820108344715376192766,66838540.1564191610,stg.procore.com,/en-au/events,testid-1234567890,Customer/Collaborator,McNab Construction Accelerates Revenue with Procore,,1,1,,,,,,,,
https://stg.procore.com/en-au/events,procoredev,200,Wistia,McNab Construction Accelerates Revenue with Procore,107.566,stg.procore.com|AU|Event|Industry Events,,,Video Event,2019-07-26T18:42:13.252-07:00,4889153232,44748389011964579820108344715376192766,66838540.1564191610,stg.procore.com,/en-au/events,testid-1234567890,Customer/Collaborator,McNab Construction Accelerates Revenue with Procore,,,,1,,2,,,,,
https://stg.procore.com/en-au/events,procoredev,200,Wistia,McNab Construction Accelerates Revenue with Procore,107.566,stg.procore.com|AU|Event|Industry Events,,,Video Event,2019-07-26T18:42:18.316-07:00,4889153232,44748389011964579820108344715376192766,66838540.1564191610,stg.procore.com,/en-au/events,testid-1234567890,Customer/Collaborator,McNab Construction Accelerates Revenue with Procore,,,1,,,,,,,,
https://stg.procore.com/en-au/events,procoredev,200,Wistia,McNab Construction Accelerates Revenue with Procore,107.566,stg.procore.com|AU|Event|Industry Events,,,Video Event,2019-07-26T18:42:26.467-07:00,4889153232,44748389011964579820108344715376192766,66838540.1564191610,stg.procore.com,/en-au/events,testid-1234567890,Customer/Collaborator,McNab Construction Accelerates Revenue with Procore,,,,,,8,1,,,,
https://stg.procore.com/en-au/events,procoredev,200,Wistia,McNab Construction Accelerates Revenue with Procore,107.566,stg.procore.com|AU|Event|Industry Events,,,Video Event,2019-07-26T18:42:42.488-07:00,4889153232,44748389011964579820108344715376192766,66838540.1564191610,stg.procore.com,/en-au/events,testid-1234567890,Customer/Collaborator,McNab Construction Accelerates Revenue with Procore,,,,,,16,,1,,,
