Test URL (url),Report Suite (rs),Status Code (status),Media Player Name (playerName),Video Name (name),Video Length (length),Page Name (pageName),Site Section (ch),Server (server),Hit Type (v1),Timestamp (v2),Pageview ID (v3),Adobe Analytics ID (v5),Google Analytics ID (v6),Page Domain (v14),Page Path (v15),Procore ID (v35),Procore User Type (v36),Video Name (v62),Events (events),Video View (event24),Video Play (event25),Video Pause (event26),Video Complete (event27),Video Time Played (event28),Video 10% Watched (event29),Video 25% Watched (event30),Video 50% Watched (event31),Video 75% Watched (event32),Video 95% Watched (event33)
https://stg.procore.com/buildersclub,procoredev,200,Wistia,Field Teams - Why Procore?,141.06,stg.procore.com|US|Resource|Builders Club,,,Video Event,2019-07-28T01:33:57.491-07:00,8121143782,56143371873263954633233570795430461107,2071234411.1564302804,stg.procore.com,/buildersclub,testid-1234567890,Customer/Collaborator,Field Teams - Why Procore?,,1,1,,,,,,,,
https://stg.procore.com/en-au/construction-financials,procoredev,200,Wistia,McNab Construction Accelerates Revenue with Procore,107.566,stg.procore.com|AU|Product|Construction Financials|Overview,,,Video Event,2019-07-28T01:34:58.840-07:00,6618390196,56143371873263954633233570795430461107,2071234411.1564302804,stg.procore.com,/en-au/construction-financials,testid-1234567890,Customer/Collaborator,McNab Construction Accelerates Revenue with Procore,,1,1,,,,,,,,
https://stg.procore.com/en-au/construction-financials,procoredev,200,Wistia,McNab Construction Accelerates Revenue with Procore,107.566,stg.procore.com|AU|Product|Construction Financials|Overview,,,Video Event,2019-07-28T01:35:02.185-07:00,6618390196,56143371873263954633233570795430461107,2071234411.1564302804,stg.procore.com,/en-au/construction-financials,testid-1234567890,Customer/Collaborator,McNab Construction Accelerates Revenue with Procore,,,,1,,3,,,,,
https://stg.procore.com/en-au/construction-financials,procoredev,200,Wistia,McNab Construction Accelerates Revenue with Procore,107.566,stg.procore.com|AU|Product|Construction Financials|Overview,,,Video Event,2019-07-28T01:35:07.246-07:00,6618390196,56143371873263954633233570795430461107,2071234411.1564302804,stg.procore.com,/en-au/construction-financials,testid-1234567890,Customer/Collaborator,McNab Construction Accelerates Revenue with Procore,,,1,,,,,,,,
https://stg.procore.com/en-au/construction-financials,procoredev,200,Wistia,McNab Construction Accelerates Revenue with Procore,107.566,stg.procore.com|AU|Product|Construction Financials|Overview,,,Video Event,2019-07-28T01:35:14.877-07:00,6618390196,56143371873263954633233570795430461107,2071234411.1564302804,stg.procore.com,/en-au/construction-financials,testid-1234567890,Customer/Collaborator,McNab Construction Accelerates Revenue with Procore,,,,,,7,1,,,,
https://stg.procore.com/en-au/construction-financials,procoredev,200,Wistia,McNab Construction Accelerates Revenue with Procore,107.566,stg.procore.com|AU|Product|Construction Financials|Overview,,,Video Event,2019-07-28T01:35:30.895-07:00,6618390196,56143371873263954633233570795430461107,2071234411.1564302804,stg.procore.com,/en-au/construction-financials,testid-1234567890,Customer/Collaborator,McNab Construction Accelerates Revenue with Procore,,,,,,16,,1,,,
https://stg.procore.com/en-au/construction-financials,procoredev,200,Wistia,McNab Construction Accelerates Revenue with Procore,107.566,stg.procore.com|AU|Product|Construction Financials|Overview,,,Video Event,2019-07-28T01:35:57.935-07:00,6618390196,56143371873263954633233570795430461107,2071234411.1564302804,stg.procore.com,/en-au/construction-financials,testid-1234567890,Customer/Collaborator,McNab Construction Accelerates Revenue with Procore,,,,,,27,,,1,,
https://stg.procore.com/en-au/construction-financials,procoredev,200,Wistia,McNab Construction Accelerates Revenue with Procore,107.566,stg.procore.com|AU|Product|Construction Financials|Overview,,,Video Event,2019-07-28T01:36:24.963-07:00,6618390196,56143371873263954633233570795430461107,2071234411.1564302804,stg.procore.com,/en-au/construction-financials,testid-1234567890,Customer/Collaborator,McNab Construction Accelerates Revenue with Procore,,,,,,27,,,,1,
https://stg.procore.com/en-au/construction-financials,procoredev,200,Wistia,McNab Construction Accelerates Revenue with Procore,107.566,stg.procore.com|AU|Product|Construction Financials|Overview,,,Video Event,2019-07-28T01:36:46.976-07:00,6618390196,56143371873263954633233570795430461107,2071234411.1564302804,stg.procore.com,/en-au/construction-financials,testid-1234567890,Customer/Collaborator,McNab Construction Accelerates Revenue with Procore,,,,,,22,,,,,1
https://stg.procore.com/en-au/construction-financials,procoredev,200,Wistia,McNab Construction Accelerates Revenue with Procore,107.566,stg.procore.com|AU|Product|Construction Financials|Overview,,,Video Event,2019-07-28T01:36:51.637-07:00,6618390196,56143371873263954633233570795430461107,2071234411.1564302804,stg.procore.com,/en-au/construction-financials,testid-1234567890,Customer/Collaborator,McNab Construction Accelerates Revenue with Procore,,,,,1,5,,,,,
https://stg.procore.com/en-au/jobs/openings/1056317,procoredev,200,Wistia,Field Teams - Why Procore?,141.06,stg.procore.com|US|Company|Jobs|Openings|1056317,,,Video Event,2019-07-28T01:38:02.207-07:00,4585283735,56143371873263954633233570795430461107,2071234411.1564302804,stg.procore.com,/en-au/jobs/openings/1056317,testid-1234567890,Customer/Collaborator,Field Teams - Why Procore?,,1,1,,,,,,,,
https://stg.procore.com/en-au/jobs/openings/1056317,procoredev,200,Wistia,Field Teams - Why Procore?,141.06,stg.procore.com|US|Company|Jobs|Openings|1056317,,,Video Event,2019-07-28T01:38:04.781-07:00,4585283735,56143371873263954633233570795430461107,2071234411.1564302804,stg.procore.com,/en-au/jobs/openings/1056317,testid-1234567890,Customer/Collaborator,Field Teams - Why Procore?,,,,1,,2,,,,,
https://stg.procore.com/en-au/jobs/openings/1056317,procoredev,200,Wistia,Field Teams - Why Procore?,141.06,stg.procore.com|US|Company|Jobs|Openings|1056317,,,Video Event,2019-07-28T01:38:09.861-07:00,4585283735,56143371873263954633233570795430461107,2071234411.1564302804,stg.procore.com,/en-au/jobs/openings/1056317,testid-1234567890,Customer/Collaborator,Field Teams - Why Procore?,,,1,,,,,,,,
https://stg.procore.com/en-au/jobs/openings/1056317,procoredev,200,Wistia,Field Teams - Why Procore?,141.06,stg.procore.com|US|Company|Jobs|Openings|1056317,,,Video Event,2019-07-28T01:38:22.233-07:00,4585283735,56143371873263954633233570795430461107,2071234411.1564302804,stg.procore.com,/en-au/jobs/openings/1056317,testid-1234567890,Customer/Collaborator,Field Teams - Why Procore?,,,,,,12,1,,,,
https://stg.procore.com/en-au/jobs/openings/1056317,procoredev,200,Wistia,Field Teams - Why Procore?,141.06,stg.procore.com|US|Company|Jobs|Openings|1056317,,,Video Event,2019-07-28T01:38:43.252-07:00,4585283735,56143371873263954633233570795430461107,2071234411.1564302804,stg.procore.com,/en-au/jobs/openings/1056317,testid-1234567890,Customer/Collaborator,Field Teams - Why Procore?,,,,,,21,,1,,,
https://stg.procore.com/en-au/jobs/openings/1056317,procoredev,200,Wistia,Field Teams - Why Procore?,141.06,stg.procore.com|US|Company|Jobs|Openings|1056317,,,Video Event,2019-07-28T01:39:18.280-07:00,4585283735,56143371873263954633233570795430461107,2071234411.1564302804,stg.procore.com,/en-au/jobs/openings/1056317,testid-1234567890,Customer/Collaborator,Field Teams - Why Procore?,,,,,,35,,,1,,
https://stg.procore.com/en-au/jobs/openings/1056317,procoredev,200,Wistia,Field Teams - Why Procore?,141.06,stg.procore.com|US|Company|Jobs|Openings|1056317,,,Video Event,2019-07-28T01:39:53.307-07:00,4585283735,56143371873263954633233570795430461107,2071234411.1564302804,stg.procore.com,/en-au/jobs/openings/1056317,testid-1234567890,Customer/Collaborator,Field Teams - Why Procore?,,,,,,35,,,,1,
https://stg.procore.com/en-au/press/habitat-for-humanity-and-procore-partner-for-a-brush-with-kindness,procoredev,200,Wistia,McNab Construction Accelerates Revenue with Procore,107.566,stg.procore.com|AU|Company|Press|Habitat For Humanity And Procore Partner For A Brush With Kindness,,,Video Event,2019-07-28T01:40:39.936-07:00,5612278475,56143371873263954633233570795430461107,2071234411.1564302804,stg.procore.com,/en-au/press/habitat-for-humanity-and-procore-partner-for-a-brush-with-kindness,testid-1234567890,Customer/Collaborator,McNab Construction Accelerates Revenue with Procore,,1,1,,,,,,,,
https://stg.procore.com/en-au/press/habitat-for-humanity-and-procore-partner-for-a-brush-with-kindness,procoredev,200,Wistia,McNab Construction Accelerates Revenue with Procore,107.566,stg.procore.com|AU|Company|Press|Habitat For Humanity And Procore Partner For A Brush With Kindness,,,Video Event,2019-07-28T01:40:43.363-07:00,5612278475,56143371873263954633233570795430461107,2071234411.1564302804,stg.procore.com,/en-au/press/habitat-for-humanity-and-procore-partner-for-a-brush-with-kindness,testid-1234567890,Customer/Collaborator,McNab Construction Accelerates Revenue with Procore,,,,1,,3,,,,,
https://stg.procore.com/en-au/press/habitat-for-humanity-and-procore-partner-for-a-brush-with-kindness,procoredev,200,Wistia,McNab Construction Accelerates Revenue with Procore,107.566,stg.procore.com|AU|Company|Press|Habitat For Humanity And Procore Partner For A Brush With Kindness,,,Video Event,2019-07-28T01:40:48.437-07:00,5612278475,56143371873263954633233570795430461107,2071234411.1564302804,stg.procore.com,/en-au/press/habitat-for-humanity-and-procore-partner-for-a-brush-with-kindness,testid-1234567890,Customer/Collaborator,McNab Construction Accelerates Revenue with Procore,,,1,,,,,,,,
https://stg.procore.com/en-au/press/habitat-for-humanity-and-procore-partner-for-a-brush-with-kindness,procoredev,200,Wistia,McNab Construction Accelerates Revenue with Procore,107.566,stg.procore.com|AU|Company|Press|Habitat For Humanity And Procore Partner For A Brush With Kindness,,,Video Event,2019-07-28T01:40:55.957-07:00,5612278475,56143371873263954633233570795430461107,2071234411.1564302804,stg.procore.com,/en-au/press/habitat-for-humanity-and-procore-partner-for-a-brush-with-kindness,testid-1234567890,Customer/Collaborator,McNab Construction Accelerates Revenue with Procore,,,,,,7,1,,,,
https://stg.procore.com/en-au/press/habitat-for-humanity-and-procore-partner-for-a-brush-with-kindness,procoredev,200,Wistia,McNab Construction Accelerates Revenue with Procore,107.566,stg.procore.com|AU|Company|Press|Habitat For Humanity And Procore Partner For A Brush With Kindness,,,Video Event,2019-07-28T01:41:11.976-07:00,5612278475,56143371873263954633233570795430461107,2071234411.1564302804,stg.procore.com,/en-au/press/habitat-for-humanity-and-procore-partner-for-a-brush-with-kindness,testid-1234567890,Customer/Collaborator,McNab Construction Accelerates Revenue with Procore,,,,,,16,,1,,,
https://stg.procore.com/en-au/press/habitat-for-humanity-and-procore-partner-for-a-brush-with-kindness,procoredev,200,Wistia,McNab Construction Accelerates Revenue with Procore,107.566,stg.procore.com|AU|Company|Press|Habitat For Humanity And Procore Partner For A Brush With Kindness,,,Video Event,2019-07-28T01:41:38.995-07:00,5612278475,56143371873263954633233570795430461107,2071234411.1564302804,stg.procore.com,/en-au/press/habitat-for-humanity-and-procore-partner-for-a-brush-with-kindness,testid-1234567890,Customer/Collaborator,McNab Construction Accelerates Revenue with Procore,,,,,,27,,,1,,
https://stg.procore.com/en-au/press/habitat-for-humanity-and-procore-partner-for-a-brush-with-kindness,procoredev,200,Wistia,McNab Construction Accelerates Revenue with Procore,107.566,stg.procore.com|AU|Company|Press|Habitat For Humanity And Procore Partner For A Brush With Kindness,,,Video Event,2019-07-28T01:42:06.18-07:00,5612278475,56143371873263954633233570795430461107,2071234411.1564302804,stg.procore.com,/en-au/press/habitat-for-humanity-and-procore-partner-for-a-brush-with-kindness,testid-1234567890,Customer/Collaborator,McNab Construction Accelerates Revenue with Procore,,,,,,27,,,,1,
https://stg.procore.com/en-au/press/habitat-for-humanity-and-procore-partner-for-a-brush-with-kindness,procoredev,200,Wistia,McNab Construction Accelerates Revenue with Procore,107.566,stg.procore.com|AU|Company|Press|Habitat For Humanity And Procore Partner For A Brush With Kindness,,,Video Event,2019-07-28T01:42:28.36-07:00,5612278475,56143371873263954633233570795430461107,2071234411.1564302804,stg.procore.com,/en-au/press/habitat-for-humanity-and-procore-partner-for-a-brush-with-kindness,testid-1234567890,Customer/Collaborator,McNab Construction Accelerates Revenue with Procore,,,,,,22,,,,,1
https://stg.procore.com/en-au/press/habitat-for-humanity-and-procore-partner-for-a-brush-with-kindness,procoredev,200,Wistia,McNab Construction Accelerates Revenue with Procore,107.566,stg.procore.com|AU|Company|Press|Habitat For Humanity And Procore Partner For A Brush With Kindness,,,Video Event,2019-07-28T01:42:32.733-07:00,5612278475,56143371873263954633233570795430461107,2071234411.1564302804,stg.procore.com,/en-au/press/habitat-for-humanity-and-procore-partner-for-a-brush-with-kindness,testid-1234567890,Customer/Collaborator,McNab Construction Accelerates Revenue with Procore,,,,,1,5,,,,,
https://stg.procore.com/en-au/webinars,procoredev,200,Wistia,McNab Construction Accelerates Revenue with Procore,107.566,stg.procore.com|AU|Resource|Webinars|Overview,,,Video Event,2019-07-28T01:44:26.511-07:00,2226456537,56143371873263954633233570795430461107,2071234411.1564302804,stg.procore.com,/en-au/webinars,testid-1234567890,Customer/Collaborator,McNab Construction Accelerates Revenue with Procore,,1,1,,,,,,,,
https://stg.procore.com/en-au/webinars,procoredev,200,Wistia,McNab Construction Accelerates Revenue with Procore,107.566,stg.procore.com|AU|Resource|Webinars|Overview,,,Video Event,2019-07-28T01:44:28.96-07:00,2226456537,56143371873263954633233570795430461107,2071234411.1564302804,stg.procore.com,/en-au/webinars,testid-1234567890,Customer/Collaborator,McNab Construction Accelerates Revenue with Procore,,,,1,,1,,,,,
https://stg.procore.com/en-au/webinars,procoredev,200,Wistia,McNab Construction Accelerates Revenue with Procore,107.566,stg.procore.com|AU|Resource|Webinars|Overview,,,Video Event,2019-07-28T01:44:33.179-07:00,2226456537,56143371873263954633233570795430461107,2071234411.1564302804,stg.procore.com,/en-au/webinars,testid-1234567890,Customer/Collaborator,McNab Construction Accelerates Revenue with Procore,,,1,,,,,,,,
https://stg.procore.com/en-au/webinars,procoredev,200,Wistia,McNab Construction Accelerates Revenue with Procore,107.566,stg.procore.com|AU|Resource|Webinars|Overview,,,Video Event,2019-07-28T01:44:42.526-07:00,2226456537,56143371873263954633233570795430461107,2071234411.1564302804,stg.procore.com,/en-au/webinars,testid-1234567890,Customer/Collaborator,McNab Construction Accelerates Revenue with Procore,,,,,,9,1,,,,
https://stg.procore.com/en-au/webinars,procoredev,200,Wistia,McNab Construction Accelerates Revenue with Procore,107.566,stg.procore.com|AU|Resource|Webinars|Overview,,,Video Event,2019-07-28T01:44:58.548-07:00,2226456537,56143371873263954633233570795430461107,2071234411.1564302804,stg.procore.com,/en-au/webinars,testid-1234567890,Customer/Collaborator,McNab Construction Accelerates Revenue with Procore,,,,,,16,,1,,,
https://stg.procore.com/en-au/webinars,procoredev,200,Wistia,McNab Construction Accelerates Revenue with Procore,107.566,stg.procore.com|AU|Resource|Webinars|Overview,,,Video Event,2019-07-28T01:45:25.573-07:00,2226456537,56143371873263954633233570795430461107,2071234411.1564302804,stg.procore.com,/en-au/webinars,testid-1234567890,Customer/Collaborator,McNab Construction Accelerates Revenue with Procore,,,,,,27,,,1,,
https://stg.procore.com/en-au/webinars,procoredev,200,Wistia,McNab Construction Accelerates Revenue with Procore,107.566,stg.procore.com|AU|Resource|Webinars|Overview,,,Video Event,2019-07-28T01:45:52.598-07:00,2226456537,56143371873263954633233570795430461107,2071234411.1564302804,stg.procore.com,/en-au/webinars,testid-1234567890,Customer/Collaborator,McNab Construction Accelerates Revenue with Procore,,,,,,27,,,,1,
https://stg.procore.com/en-au/webinars,procoredev,200,Wistia,McNab Construction Accelerates Revenue with Procore,107.566,stg.procore.com|AU|Resource|Webinars|Overview,,,Video Event,2019-07-28T01:46:14.622-07:00,2226456537,56143371873263954633233570795430461107,2071234411.1564302804,stg.procore.com,/en-au/webinars,testid-1234567890,Customer/Collaborator,McNab Construction Accelerates Revenue with Procore,,,,,,22,,,,,1
https://stg.procore.com/en-au/webinars,procoredev,200,Wistia,McNab Construction Accelerates Revenue with Procore,107.566,stg.procore.com|AU|Resource|Webinars|Overview,,,Video Event,2019-07-28T01:46:19.299-07:00,2226456537,56143371873263954633233570795430461107,2071234411.1564302804,stg.procore.com,/en-au/webinars,testid-1234567890,Customer/Collaborator,McNab Construction Accelerates Revenue with Procore,,,,,1,5,,,,,
