Test URL (url),Report Suite (rs),Status Code (status),Page Name (pageName),Site Section (ch),Server (server),Hit Type (v1),Timestamp (v2),Pageview ID (v3),Adobe Analytics ID (v5),Google Analytics ID (v6),Page Domain (v14),Page Path (v15),Page Height (v19),Page Percent Viewed (v20),Procore ID (v35),Procore User Type (v36),Tab Focus Count (v41),Form ID (v50),Form Inputs (v51),Form Input Count (v52),Form Selected Count (v53),Chat Online (v55),Chat Team Available (v56),Chat Visible (v57),Chat Covnersation ID (v58),Chat Playbook ID (v59),Chat Campaign ID (v60),Form Errors (c14),Form Inputs (c15),Form Interaction Path (c16),Forms On Page (c17),Redirect Timing (event1),App cache Timing (event2),DNS Timing (event3),TCP Timing (event4),Request Timing (event5),Response Timing (event6),Processing Timing (event7),On Load Timing (event8),Page Load Timing (event9),Page Scrolled 10% (event10),Page Scrolled 25% (event11),Page Scrolled 50% (event12),Page Scrolled 75% (event13),Page Scrolled 95% (event14),Page Scrolled 100% (event15),Tab Click (event17),Form Start (event20),Form Complete (event21),Form Error Count (event22),Form Selected Count (event23),Sidebar Opened (event34),Sidebar Closed (event35),Playbook Clicked (event36),Playbook Dismissed (event37),Conversation Started (event38),Message Sent (event39),Message Receieved (event40),Email Captured (event41),Phone Captured (event42),Meeting Requested (event43),Meeting Booked (event44),Forms On Page (event45)
https://stg.procore.com/en-au,procoredev,200,stg.procore.com|AU|Home,Home,stg.procore.com,Before Unload,2019-07-28T01:34:26.399-07:00,9847947644,56143371873263954633233570795430461107,2071234411.1564302804,stg.procore.com,/en-au,7016,9,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,,1295|4876,2,1,1,1,354,80,1794,29,2199,,,,,,,,,,,,,,,,,,,,,,,2
https://stg.procore.com/en-au/demo-thank-you,procoredev,200,stg.procore.com|AU|Marketing|Demo Thank You,Marketing|Demo Thank You,stg.procore.com,Before Unload,2019-07-28T01:34:29.682-07:00,2229139426,56143371873263954633233570795430461107,2071234411.1564302804,stg.procore.com,/en-au/demo-thank-you,2451,24,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,,4,1,1,1,380,1,2841,3,3241,1,,,,,,,,,,,,,,,,,,,,,,
https://stg.procore.com/en-au/about,procoredev,200,stg.procore.com|AU|Company|About,Company|About,stg.procore.com,Before Unload,2019-07-28T01:34:32.209-07:00,5487320325,56143371873263954633233570795430461107,2071234411.1564302804,stg.procore.com,/en-au/about,7117,8,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1295|4876,3,1,1,1,184,5,2177,5,2379,,,,,,,,,,,,,,,,,,,,,,,2
https://stg.procore.com/en-au/blueprint?utm_medium=Social&utm_source=LinkedIn&utm_campaign=BRD&utm_term=Organic&utm_content=Jobsite_Constructions-up-and-coming-tech,procoredev,200,stg.procore.com|AU|Resource|Blueprint,Resource|Blueprint,stg.procore.com,Before Unload,2019-07-28T01:34:35.436-07:00,1453707059,56143371873263954633233570795430461107,2071234411.1564302804,stg.procore.com,/en-au/blueprint,7599,100,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,,1295|4876,1,1,1,1,763,78,1101,13,1906,1,1,1,1,1,1,,,,,,,,,,,,,,,,,2
https://stg.procore.com/en-au/buildersclub?utm_medium=Social&utm_source=LinkedIn&utm_campaign=BRD&utm_term=Organic&utm_content=Jobsite_Constructions-up-and-coming-tech,procoredev,200,stg.procore.com|AU|Resource|Builders Club,Resource|Builders Club,stg.procore.com,Before Unload,2019-07-28T01:34:43.198-07:00,2700579254,56143371873263954633233570795430461107,2071234411.1564302804,stg.procore.com,/en-au/buildersclub,3973,15,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,,1295|4876,1,1,1,1,552,1,1329,10,1908,1,,,,,,,,,,,,,,,,,,,,,,2
https://stg.procore.com/en-au/demo-thank-you?utm_medium=Social&utm_source=LinkedIn&utm_campaign=BRD&utm_term=Organic&utm_content=Jobsite_Constructions-up-and-coming-tech,procoredev,200,stg.procore.com|AU|Marketing|Demo Thank You,Marketing|Demo Thank You,stg.procore.com,Before Unload,2019-07-28T01:34:47.222-07:00,3105885139,56143371873263954633233570795430461107,2071234411.1564302804,stg.procore.com,/en-au/demo-thank-you,2451,24,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,,4,1,1,1,720,1,3236,4,3978,1,,,,,,,,,,,,,,,,,,,,,,
https://stg.procore.com/en-au/certification?utm_medium=Social&utm_source=LinkedIn&utm_campaign=BRD&utm_term=Organic&utm_content=Jobsite_Constructions-up-and-coming-tech,procoredev,200,stg.procore.com|AU|Resource|Certification,Resource|Certification,stg.procore.com,Before Unload,2019-07-28T01:34:50.948-07:00,6478908910,56143371873263954633233570795430461107,2071234411.1564302804,stg.procore.com,/en-au/certification,6161,10,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1228|1295|4876,1,1,1,1,516,1,3048,4,3580,1,,,,,,,,,,,,,,,,,,,,,,3
https://stg.procore.com/en-au/construction-financials,procoredev,200,stg.procore.com|AU|Product|Construction Financials|Overview,Product|Construction Financials|Overview,stg.procore.com,Before Unload,2019-07-28T01:37:07.276-07:00,6618390196,56143371873263954633233570795430461107,2071234411.1564302804,stg.procore.com,/en-au/construction-financials,5815,100,testid-1234567890,Customer/Collaborator,,4876,FirstName|LastName|Email|Phone|Company|Country|gDPRFormsConsent,7,+6,Online,Available,Visible,,,,Email|Country,FirstName|LastName|Email|Phone|Company|Country|gDPRFormsConsent,FirstName|LastName|Phone|Company|mktoButton|Email|submit,1295|4876,2,1,1,1,333,60,2265,7,2624,1,1,1,1,1,1,,1,,1,6,,,,,,,,,,,,2
https://stg.procore.com/en-au/construction-financials/accounting-integrations?utm_medium=Social&utm_source=LinkedIn&utm_campaign=BRD&utm_term=Organic&utm_content=Jobsite_Constructions-up-and-coming-tech,procoredev,200,stg.procore.com|AU|Product|Construction Financials|Accounting Integrations,Product|Construction Financials|Accounting Integrations,stg.procore.com,Before Unload,2019-07-28T01:37:11.360-07:00,1926228962,56143371873263954633233570795430461107,2071234411.1564302804,stg.procore.com,/en-au/construction-financials/accounting-integrations,9451,6,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1295|4876,1,1,1,1,570,144,3333,7,3936,,,,,,,,,,,,,,,,,,,,,,,2
https://stg.procore.com/en-au/continuing-education,procoredev,200,stg.procore.com|AU|Resource|Continuing Education,Resource|Continuing Education,stg.procore.com,Before Unload,2019-07-28T01:37:14.698-07:00,1196311715,56143371873263954633233570795430461107,2071234411.1564302804,stg.procore.com,/en-au/continuing-education,3913,15,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1295|4876,1,1,1,1,436,1,2733,4,3190,1,,,,,,,,,,,,,,,,,,,,,,2
https://stg.procore.com/en-au/demo,procoredev,200,stg.procore.com|AU|Marketing|Demo,Marketing|Demo,stg.procore.com,Before Unload,2019-07-28T01:37:18.661-07:00,1837974811,56143371873263954633233570795430461107,2071234411.1564302804,stg.procore.com,/en-au/demo,2933,20,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,4876|1295,2,1,1,1,243,1,3556,4,3820,1,,,,,,,,,,,,,,,,,,,,,,2
https://stg.procore.com/en-au/engineering,procoredev,200,stg.procore.com|AU|Company|Engineering,Company|Engineering,stg.procore.com,Before Unload,2019-07-28T01:37:23.562-07:00,3234181169,56143371873263954633233570795430461107,2071234411.1564302804,stg.procore.com,/en-au/engineering,19521,3,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,,1,1,1,1,473,2,3938,11,4434,,,,,,,,,,,,,,,,,,,,,,,
https://stg.procore.com/en-au/events,procoredev,200,stg.procore.com|AU|Event|Industry Events,Event|Industry Events,stg.procore.com,Before Unload,2019-07-28T01:37:26.275-07:00,8349253578,56143371873263954633233570795430461107,2071234411.1564302804,stg.procore.com,/en-au/events,870,69,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,,1,1,1,1,160,1,2388,5,2568,1,1,1,,,,,,,,,,,,,,,,,,,,
https://stg.procore.com/en-au/field-productivity,procoredev,200,stg.procore.com|AU|Product|Field Productivity|Overview,Product|Field Productivity|Overview,stg.procore.com,Before Unload,2019-07-28T01:37:32.849-07:00,6299163625,56143371873263954633233570795430461107,2071234411.1564302804,stg.procore.com,/en-au/field-productivity,3396,18,testid-1234567890,Customer/Collaborator,,4876,FirstName|LastName|Email|Phone|Company|Country|gDPRFormsConsent,7,+6,Online,Available,Visible,,,,Email|Country,FirstName|LastName|Email|Phone|Company|Country|gDPRFormsConsent,FirstName|LastName|Phone|Company|mktoButton|Email|submit,1295|4876,1,1,1,1,492,1,2901,4,3425,1,,,,,,,1,,1,6,,,,,,,,,,,,2
https://stg.procore.com/en-au/field-productivity/crews,procoredev,200,stg.procore.com|AU|Product|Field Productivity|Crews,Product|Field Productivity|Crews,stg.procore.com,Before Unload,2019-07-28T01:37:37.171-07:00,7338298148,56143371873263954633233570795430461107,2071234411.1564302804,stg.procore.com,/en-au/field-productivity/crews,3672,16,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1295|4876,1,1,1,1,157,1,3973,4,4148,1,,,,,,,,,,,,,,,,,,,,,,2
https://stg.procore.com/en-au/innovation-lab,procoredev,200,stg.procore.com|AU|Event|Innovation Lab,Event|Innovation Lab,stg.procore.com,Before Unload,2019-07-28T01:37:40.983-07:00,6977917399,56143371873263954633233570795430461107,2071234411.1564302804,stg.procore.com,/en-au/innovation-lab,6631,100,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1213|1295|4876,2,1,1,1,316,74,2302,6,2638,1,1,1,1,1,1,,,,,,,,,,,,,,,,,3
https://stg.procore.com/en-au/jobs,procoredev,200,stg.procore.com|AU|Company|Jobs,Company|Jobs,stg.procore.com,Before Unload,2019-07-28T01:37:45.156-07:00,3883191924,56143371873263954633233570795430461107,2071234411.1564302804,stg.procore.com,/en-au/jobs,4376,100,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,,1295|4876,2,1,1,1,316,55,2701,9,3064,1,1,1,1,1,1,,,,,,,,,,,,,,,,,2
https://stg.procore.com/en-au/jobs/benefits,procoredev,200,stg.procore.com|AU|Company|Jobs|Benefits,Company|Jobs|Benefits,stg.procore.com,Before Unload,2019-07-28T01:37:48.172-07:00,5849337275,56143371873263954633233570795430461107,2071234411.1564302804,stg.procore.com,/en-au/jobs/benefits,4388,14,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1295|4876,2,1,1,1,320,9,2508,4,2848,1,,,,,,,,,,,,,,,,,,,,,,2
https://stg.procore.com/en-au/jobs/openings,procoredev,200,stg.procore.com|AU|Company|Jobs|Openings,Company|Jobs|Openings,stg.procore.com,Before Unload,2019-07-28T01:37:52.314-07:00,3332252061,56143371873263954633233570795430461107,2071234411.1564302804,stg.procore.com,/en-au/jobs/openings,18624,100,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1295|4876,2,1,1,1,479,73,3179,5,3696,1,1,1,1,1,1,,,,,,,,,,,,,,,,,2
https://stg.procore.com/en-au/jobs/openings/1056317,procoredev,200,stg.procore.com|US|Company|Jobs|Openings|1056317,Company|Jobs|Openings|1056317,stg.procore.com,Before Unload,2019-07-28T01:40:09.884-07:00,4585283735,56143371873263954633233570795430461107,2071234411.1564302804,stg.procore.com,/en-au/jobs/openings/1056317,11168,6,testid-1234567890,Customer/Collaborator,,4876,FirstName|LastName|Email|Phone|Company|Country|gDPRFormsConsent,7,+6,Online,Available,Visible,,,,Email|Country,FirstName|LastName|Email|Phone|Company|Country|gDPRFormsConsent,FirstName|LastName|Phone|Company|mktoButton|Email|submit,1295|4876,1,1,1,1,364,233,3773,4,4155,,,,,,,,1,,1,6,,,,,,,,,,,,2
https://stg.procore.com/en-au/jobs/sales,procoredev,200,stg.procore.com|AU|Company|Jobs|Sales,Company|Jobs|Sales,stg.procore.com,Before Unload,2019-07-28T01:40:15.455-07:00,1244029624,56143371873263954633233570795430461107,2071234411.1564302804,stg.procore.com,/en-au/jobs/sales,4432,14,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1295|4876,1,1,1,1,810,1,4571,8,5419,1,,,,,,,,,,,,,,,,,,,,,,2
https://stg.procore.com/en-au/legal,procoredev,200,stg.procore.com|AU|Company|Legal|Overview,Company|Legal|Overview,stg.procore.com,Before Unload,2019-07-28T01:40:16.997-07:00,2179259236,56143371873263954633233570795430461107,2071234411.1564302804,stg.procore.com,/en-au/legal,1450,41,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1295|4876,1,1,1,1,232,1,1093,4,1342,1,1,,,,,,,,,,,,,,,,,,,,,2
https://stg.procore.com/en-au/partners,procoredev,200,stg.procore.com|AU|Resource|Partners,Resource|Partners,stg.procore.com,Before Unload,2019-07-28T01:40:24.939-07:00,5776735095,56143371873263954633233570795430461107,2071234411.1564302804,stg.procore.com,/en-au/partners,5731,10,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1225|1295|4876,1,1,1,1,776,1,3485,4,4304,1,,,,,,,,,,,,,,,,,,,,,,3
https://stg.procore.com/en-au/platform,procoredev,200,stg.procore.com|AU|Product|Platform|Overview,Product|Platform|Overview,stg.procore.com,Before Unload,2019-07-28T01:40:28.664-07:00,6324137006,56143371873263954633233570795430461107,2071234411.1564302804,stg.procore.com,/en-au/platform,4799,13,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,,1295|4876,3,1,1,1,185,1,2801,7,3008,1,,,,,,,,,,,,,,,,,,,,,,2
https://stg.procore.com/en-au/press,procoredev,200,stg.procore.com|AU|Company|Press|Overview,Company|Press|Overview,stg.procore.com,Before Unload,2019-07-28T01:40:31.466-07:00,5222921183,56143371873263954633233570795430461107,2071234411.1564302804,stg.procore.com,/en-au/press,13898,4,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,,1,1,1,1,266,2,2325,4,2655,,,,,,,,,,,,,,,,,,,,,,,
https://stg.procore.com/en-au/press/habitat-for-humanity-and-procore-partner-for-a-brush-with-kindness,procoredev,200,stg.procore.com|AU|Company|Press|Habitat For Humanity And Procore Partner For A Brush With Kindness,Company|Press|Habitat For Humanity And Procore Partner For A Brush With Kindness,stg.procore.com,Before Unload,2019-07-28T01:42:48.455-07:00,5612278475,56143371873263954633233570795430461107,2071234411.1564302804,stg.procore.com,/en-au/press/habitat-for-humanity-and-procore-partner-for-a-brush-with-kindness,3135,19,testid-1234567890,Customer/Collaborator,,4876,FirstName|LastName|Email|Phone|Company|Country|gDPRFormsConsent,7,+6,Online,Available,Visible,,,,Email|Country,FirstName|LastName|Email|Phone|Company|Country|gDPRFormsConsent,FirstName|LastName|Phone|Company|mktoButton|Email|submit,1295|4876,1,1,1,1,284,2,3103,4,3405,1,,,,,,,1,,1,6,,,,,,,,,,,,2
https://stg.procore.com/en-au/press/procore-acquires-bimanywhere,procoredev,200,stg.procore.com|AU|Company|Press|Procore Acquires Bimanywhere,Company|Press|Procore Acquires Bimanywhere,stg.procore.com,Before Unload,2019-07-28T01:43:23.900-07:00,9730416431,56143371873263954633233570795430461107,2071234411.1564302804,stg.procore.com,/en-au/press/procore-acquires-bimanywhere,2763,22,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1295|4876|adb-1172150230,8,10005,19876,1065,436,1,3852,8,35276,1,,,,,,,,,,,,,,,,,,,,,,3
https://stg.procore.com/en-au/project-management/bidding,procoredev,200,stg.procore.com|AU|Product|Project Management|Bidding,Product|Project Management|Bidding,stg.procore.com,Before Unload,2019-07-28T01:43:38.118-07:00,5255082444,56143371873263954633233570795430461107,2071234411.1564302804,stg.procore.com,/en-au/project-management/bidding,4702,100,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1295|4876,1,1,1,1,646,47,4812,4,5501,1,1,1,1,1,1,,,,,,,,,,,,,,,,,2
https://stg.procore.com/en-au/projects,procoredev,200,stg.procore.com|AU|Resource|Projects,Resource|Projects,stg.procore.com,Before Unload,2019-07-28T01:43:45.935-07:00,7344456195,56143371873263954633233570795430461107,2071234411.1564302804,stg.procore.com,/en-au/projects,6708,9,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1295|4876,1,1,1,1,568,1,7049,2,7632,,,,,,,,,,,,,,,,,,,,,,,2
https://stg.procore.com/en-au/quality-safety,procoredev,200,stg.procore.com|AU|Product|Quality Safety|Overview,Product|Quality Safety|Overview,stg.procore.com,Before Unload,2019-07-28T01:43:49.624-07:00,6293167453,56143371873263954633233570795430461107,2071234411.1564302804,stg.procore.com,/en-au/quality-safety,4705,13,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,,1,1,1,1,524,1,2992,4,3538,1,,,,,,,,,,,,,,,,,,,,,,
https://stg.procore.com/en-au/quality-safety/daily-log,procoredev,200,stg.procore.com|AU|Product|Quality Safety|Daily Log,Product|Quality Safety|Daily Log,stg.procore.com,Before Unload,2019-07-28T01:43:55.571-07:00,2051341387,56143371873263954633233570795430461107,2071234411.1564302804,stg.procore.com,/en-au/quality-safety/daily-log,4280,14,testid-1234567890,Customer/Collaborator,,4876,FirstName|LastName|Email|Phone|Company|Country|gDPRFormsConsent,7,+6,Online,Available,Visible,,,,Email|Country,FirstName|LastName|Email|Phone|Company|Country|gDPRFormsConsent,FirstName|LastName|Phone|Company|mktoButton|Email|submit,1295|4876,1,1,1,1,145,487,2723,4,2885,1,,,,,,,1,,1,6,,,,,,,,,,,,2
https://stg.procore.com/en-au/safety-qualified,procoredev,200,stg.procore.com|AU|Resource|Safety Qualified,Resource|Safety Qualified,stg.procore.com,Before Unload,2019-07-28T01:44:04.726-07:00,2217447991,56143371873263954633233570795430461107,2071234411.1564302804,stg.procore.com,/en-au/safety-qualified,8131,100,testid-1234567890,Customer/Collaborator,,4876,FirstName|LastName|Email|Phone|Company|Country|gDPRFormsConsent,7,+6,Online,Available,Visible,,,,Email|Country,FirstName|LastName|Email|Phone|Company|Country|gDPRFormsConsent,FirstName|LastName|Phone|Company|mktoButton|Email|submit,3609|1295|4876,2,1,1,1,300,71,5379,4,5698,1,1,1,1,1,1,,1,,1,6,,,,,,,,,,,,3
https://stg.procore.com/en-au/subcontractors,procoredev,200,stg.procore.com|AU|Solution|Subcontractors,Solution|Subcontractors,stg.procore.com,Before Unload,2019-07-28T01:44:10.216-07:00,6468143053,56143371873263954633233570795430461107,2071234411.1564302804,stg.procore.com,/en-au/subcontractors,8752,100,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,,1295|4876,1,1,1,1,454,114,3904,8,4382,1,1,1,1,1,1,,,,,,,,,,,,,,,,,2
https://stg.procore.com/en-au/subs-demo,procoredev,200,stg.procore.com|AU|Marketing|Subs Demo,Marketing|Subs Demo,stg.procore.com,Before Unload,2019-07-28T01:44:13.975-07:00,1275957846,56143371873263954633233570795430461107,2071234411.1564302804,stg.procore.com,/en-au/subs-demo,2861,100,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,4876|1295,1,1,1,1,708,1,2586,5,3316,1,1,1,1,1,1,,,,,,,,,,,,,,,,,2
https://stg.procore.com/en-au/webinars,procoredev,200,stg.procore.com|AU|Resource|Webinars|Overview,Resource|Webinars|Overview,stg.procore.com,Before Unload,2019-07-28T01:46:33.200-07:00,2226456537,56143371873263954633233570795430461107,2071234411.1564302804,stg.procore.com,/en-au/webinars,19519,3,testid-1234567890,Customer/Collaborator,,4876,FirstName|LastName|Email|Phone|Company|Country|gDPRFormsConsent,7,+6,Online,Available,Visible,,,,Email|Country,FirstName|LastName|Email|Phone|Company|Country|gDPRFormsConsent,FirstName|LastName|Phone|Company|mktoButton|Email|submit,1295|4876,1,1,1,1,757,2,5037,5,5812,,,,,,,,1,,1,6,,,,,,,,,,,,2
https://stg.procore.com/en-au/workshops,procoredev,200,stg.procore.com|AU|Event|Workshops,Event|Workshops,stg.procore.com,Before Unload,2019-07-28T01:46:36.785-07:00,5617815189,56143371873263954633233570795430461107,2071234411.1564302804,stg.procore.com,/en-au/workshops,1689,36,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1295|4876,1,1,1,1,319,2,3084,8,3439,1,1,,,,,,,,,,,,,,,,,,,,,2
https://stg.procore.com/en-ca,procoredev,200,stg.procore.com|CA|Home,Home,stg.procore.com,Before Unload,2019-07-28T01:46:41.989-07:00,3189793147,56143371873263954633233570795430461107,2071234411.1564302804,stg.procore.com,/en-ca,6883,100,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1295|4876,1,1,1,1,345,90,4429,2,4789,1,1,1,1,1,1,,,,,,,,,,,,,,,,,2
https://stg.procore.com/en-ca/about,procoredev,200,stg.procore.com|CA|Company|About,Company|About,stg.procore.com,Before Unload,2019-07-28T01:46:45.283-07:00,5487625489,56143371873263954633233570795430461107,2071234411.1564302804,stg.procore.com,/en-ca/about,7145,100,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1295|4876,1,1,1,1,461,145,2358,4,2835,1,1,1,1,1,1,,,,,,,,,,,,,,,,,2
