Test URL (url),Report Suite (rs),Status Code (status),Page Name (pageName),Site Section (ch),Server (server),Hit Type (v1),Timestamp (v2),Pageview ID (v3),Adobe Analytics ID (v5),Google Analytics ID (v6),Page Domain (v14),Page Path (v15),Procore ID (v35),Procore User Type (v36),Form ID (v50),Form View (event46)
https://stg.procore.com/certification,procoredev,200,stg.procore.com|US|Resource|Certification,Resource|Certification,stg.procore.com,Form Viewed Event,2019-07-28T01:34:04.420-07:00,5472075470,56143371873263954633233570795430461107,2071234411.1564302804,stg.procore.com,/certification,testid-1234567890,Customer/Collaborator,1295,1
https://stg.procore.com/en-au,procoredev,200,stg.procore.com|AU|Home,Home,stg.procore.com,Form Viewed Event,2019-07-28T01:34:23.495-07:00,9847947644,56143371873263954633233570795430461107,2071234411.1564302804,stg.procore.com,/en-au,testid-1234567890,Customer/Collaborator,4876,1
https://stg.procore.com/en-au/blueprint?utm_medium=Social&utm_source=LinkedIn&utm_campaign=BRD&utm_term=Organic&utm_content=Jobsite_Constructions-up-and-coming-tech,procoredev,200,stg.procore.com|AU|Resource|Blueprint,Resource|Blueprint,stg.procore.com,Form Viewed Event,2019-07-28T01:34:35.622-07:00,1453707059,56143371873263954633233570795430461107,2071234411.1564302804,stg.procore.com,/en-au/blueprint,testid-1234567890,Customer/Collaborator,1295,1
https://stg.procore.com/en-au/blueprint?utm_medium=Social&utm_source=LinkedIn&utm_campaign=BRD&utm_term=Organic&utm_content=Jobsite_Constructions-up-and-coming-tech,procoredev,200,stg.procore.com|AU|Resource|Blueprint,Resource|Blueprint,stg.procore.com,Form Viewed Event,2019-07-28T01:34:35.631-07:00,1453707059,56143371873263954633233570795430461107,2071234411.1564302804,stg.procore.com,/en-au/blueprint,testid-1234567890,Customer/Collaborator,4876,1
https://stg.procore.com/en-au/buildersclub?utm_medium=Social&utm_source=LinkedIn&utm_campaign=BRD&utm_term=Organic&utm_content=Jobsite_Constructions-up-and-coming-tech,procoredev,200,stg.procore.com|AU|Resource|Builders Club,Resource|Builders Club,stg.procore.com,Form Viewed Event,2019-07-28T01:34:40.386-07:00,2700579254,56143371873263954633233570795430461107,2071234411.1564302804,stg.procore.com,/en-au/buildersclub,testid-1234567890,Customer/Collaborator,4876,1
https://stg.procore.com/en-au/construction-financials,procoredev,200,stg.procore.com|AU|Product|Construction Financials|Overview,Product|Construction Financials|Overview,stg.procore.com,Form Viewed Event,2019-07-28T01:34:54.80-07:00,6618390196,56143371873263954633233570795430461107,2071234411.1564302804,stg.procore.com,/en-au/construction-financials,testid-1234567890,Customer/Collaborator,1295,1
https://stg.procore.com/en-au/construction-financials,procoredev,200,stg.procore.com|AU|Product|Construction Financials|Overview,Product|Construction Financials|Overview,stg.procore.com,Form Viewed Event,2019-07-28T01:34:54.91-07:00,6618390196,56143371873263954633233570795430461107,2071234411.1564302804,stg.procore.com,/en-au/construction-financials,testid-1234567890,Customer/Collaborator,4876,1
https://stg.procore.com/en-au/events,procoredev,200,stg.procore.com|AU|Event|Industry Events,Event|Industry Events,stg.procore.com,Form Viewed Event,2019-07-28T01:37:26.505-07:00,8349253578,56143371873263954633233570795430461107,2071234411.1564302804,stg.procore.com,/en-au/events,testid-1234567890,Customer/Collaborator,1295,1
https://stg.procore.com/en-au/innovation-lab,procoredev,200,stg.procore.com|AU|Event|Innovation Lab,Event|Innovation Lab,stg.procore.com,Form Viewed Event,2019-07-28T01:37:40.967-07:00,6977917399,56143371873263954633233570795430461107,2071234411.1564302804,stg.procore.com,/en-au/innovation-lab,testid-1234567890,Customer/Collaborator,1295,1
https://stg.procore.com/en-au/innovation-lab,procoredev,200,stg.procore.com|AU|Event|Innovation Lab,Event|Innovation Lab,stg.procore.com,Form Viewed Event,2019-07-28T01:37:40.975-07:00,6977917399,56143371873263954633233570795430461107,2071234411.1564302804,stg.procore.com,/en-au/innovation-lab,testid-1234567890,Customer/Collaborator,4876,1
