Test URL (url),Report Suite (rs),Status Code (status),Page Name (pageName),Site Section (ch),Server (server),Hit Type (v1),Timestamp (v2),Pageview ID (v3),Adobe Analytics ID (v5),Google Analytics ID (v6),Page Domain (v14),Page Path (v15),Procore ID (v35),Procore User Type (v36),Form ID (v50),Form View (event46)
https://stg.procore.com/,procoredev,200,stg.procore.com|US|Home,Home,stg.procore.com,Form Viewed Event,2019-07-26T13:52:13.536-07:00,6480483399,45313961818454787833082076889622657827,809757495.1564174333,stg.procore.com,/,,Prospect,4876,1
https://stg.procore.com/,procoredev,200,stg.procore.com|US|Home,Home,stg.procore.com,Form Viewed Event,2019-07-26T13:52:15.615-07:00,6480483399,45313961818454787833082076889622657827,809757495.1564174333,stg.procore.com,/,testid-1234567890,Customer/Collaborator,1295,1
https://stg.procore.com/safety-qualified,procoredev,200,stg.procore.com|US|Resource|Safety Qualified,Resource|Safety Qualified,stg.procore.com,Form Viewed Event,2019-07-26T13:52:22.578-07:00,2114781737,45313961818454787833082076889622657827,809757495.1564174333,stg.procore.com,/safety-qualified,testid-1234567890,Customer/Collaborator,4876,1
https://stg.procore.com/safety-qualified,procoredev,200,stg.procore.com|US|Resource|Safety Qualified,Resource|Safety Qualified,stg.procore.com,Form Viewed Event,2019-07-26T13:52:24.270-07:00,2114781737,45313961818454787833082076889622657827,809757495.1564174333,stg.procore.com,/safety-qualified,testid-1234567890,Customer/Collaborator,1295,1
https://stg.procore.com/subcontractors,procoredev,200,stg.procore.com|US|Solution|Subcontractors,Solution|Subcontractors,stg.procore.com,Form Viewed Event,2019-07-26T13:52:25.376-07:00,2238968107,45313961818454787833082076889622657827,809757495.1564174333,stg.procore.com,/subcontractors,testid-1234567890,Customer/Collaborator,4876,1
https://stg.procore.com/subcontractors,procoredev,200,stg.procore.com|US|Solution|Subcontractors,Solution|Subcontractors,stg.procore.com,Form Viewed Event,2019-07-26T13:52:26.573-07:00,2238968107,45313961818454787833082076889622657827,809757495.1564174333,stg.procore.com,/subcontractors,testid-1234567890,Customer/Collaborator,1295,1
https://stg.procore.com/subs-demo,procoredev,200,stg.procore.com|US|,,stg.procore.com,Form Viewed Event,2019-07-26T13:52:28.482-07:00,1014333477,45313961818454787833082076889622657827,809757495.1564174333,stg.procore.com,/subs-demo,testid-1234567890,Customer/Collaborator,1295,1
https://stg.procore.com/tour,procoredev,200,stg.procore.com|US|Marketing|Tour,Marketing|Tour,stg.procore.com,Form Viewed Event,2019-07-26T13:52:29.770-07:00,4838833554,45313961818454787833082076889622657827,809757495.1564174333,stg.procore.com,/tour,testid-1234567890,Customer/Collaborator,1715,1
https://stg.procore.com/tour,procoredev,200,stg.procore.com|US|Marketing|Tour,Marketing|Tour,stg.procore.com,Form Viewed Event,2019-07-26T13:52:29.780-07:00,4838833554,45313961818454787833082076889622657827,809757495.1564174333,stg.procore.com,/tour,testid-1234567890,Customer/Collaborator,4876,1
https://stg.procore.com/webinars,procoredev,200,stg.procore.com|US|Resource|Webinars|Overview,Resource|Webinars|Overview,stg.procore.com,Form Viewed Event,2019-07-26T13:54:32.980-07:00,1024276346,45313961818454787833082076889622657827,809757495.1564174333,stg.procore.com,/webinars,testid-1234567890,Customer/Collaborator,4876,1
https://stg.procore.com/webinars,procoredev,200,stg.procore.com|US|Resource|Webinars|Overview,Resource|Webinars|Overview,stg.procore.com,Form Viewed Event,2019-07-26T13:54:34.490-07:00,1024276346,45313961818454787833082076889622657827,809757495.1564174333,stg.procore.com,/webinars,testid-1234567890,Customer/Collaborator,1295,1
https://stg.procore.com/workshops,procoredev,200,stg.procore.com|US|Event|Workshops,Event|Workshops,stg.procore.com,Form Viewed Event,2019-07-26T13:54:35.814-07:00,9919733614,45313961818454787833082076889622657827,809757495.1564174333,stg.procore.com,/workshops,testid-1234567890,Customer/Collaborator,4876,1
