Test URL (url),Report Suite (rs),Status Code (status),Page Name (pageName),Site Section (ch),Server (server),Hit Type (v1),Timestamp (v2),Pageview ID (v3),Adobe Analytics ID (v5),Google Analytics ID (v6),Page Domain (v14),Page Path (v15),Procore ID (v35),Procore User Type (v36),Click Type (v46),Click Name (v47),Click Label (v48),Click Count (v49),Click Type (c10),Click Name (c11),Click Label (c12),Click Count (event19)
https://stg.procore.com/,procoredev,200,stg.procore.com|US|Home,Home,stg.procore.com,Click Event,2019-07-26T16:44:34.597-07:00,3918718888,44173911486378153582234465531919176798,62032644.1564184672,stg.procore.com,/,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/,procoredev,200,stg.procore.com|US|Home,Home,stg.procore.com,Click Event,2019-07-26T16:44:40.542-07:00,3918718888,44173911486378153582234465531919176798,62032644.1564184672,stg.procore.com,/,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/?test=query,procoredev,200,stg.procore.com|US|Home,Home,stg.procore.com,Click Event,2019-07-26T16:44:43.301-07:00,5762092505,44173911486378153582234465531919176798,62032644.1564184672,stg.procore.com,/,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/?test=query-with-frag,procoredev,200,stg.procore.com|US|Home,Home,stg.procore.com,Click Event,2019-07-26T16:44:46.70-07:00,2089088359,44173911486378153582234465531919176798,62032644.1564184672,stg.procore.com,/,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/?utm_medium=Social&utm_source=LinkedIn&utm_campaign=BRD&utm_term=Organic&utm_content=Jobsite_Constructions-up-and-coming-tech,procoredev,200,stg.procore.com|US|Home,Home,stg.procore.com,Click Event,2019-07-26T16:44:54.289-07:00,2814164804,44173911486378153582234465531919176798,62032644.1564184672,stg.procore.com,/,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/about,procoredev,200,stg.procore.com|US|Company|About,Company|About,stg.procore.com,Click Event,2019-07-26T16:44:56.34-07:00,6604394306,44173911486378153582234465531919176798,62032644.1564184672,stg.procore.com,/about,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/blueprint,procoredev,200,stg.procore.com|US|Resource|Blueprint,Resource|Blueprint,stg.procore.com,Click Event,2019-07-26T16:45:04.838-07:00,5999787869,44173911486378153582234465531919176798,62032644.1564184672,stg.procore.com,/blueprint,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/buildersclub,procoredev,200,stg.procore.com|US|Resource|Builders Club,Resource|Builders Club,stg.procore.com,Click Event,2019-07-26T16:45:07.524-07:00,8475667477,44173911486378153582234465531919176798,62032644.1564184672,stg.procore.com,/buildersclub,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/certification,procoredev,200,stg.procore.com|US|Resource|Certification,Resource|Certification,stg.procore.com,Click Event,2019-07-26T16:45:09.789-07:00,6576700616,44173911486378153582234465531919176798,62032644.1564184672,stg.procore.com,/certification,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
https://stg.procore.com/construction-financials,procoredev,200,stg.procore.com|US|Product|Construction Financials|Overview,Product|Construction Financials|Overview,stg.procore.com,Click Event,2019-07-26T16:45:11.622-07:00,5679446295,44173911486378153582234465531919176798,62032644.1564184672,stg.procore.com,/construction-financials,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,test type,test name,test label,1
