Test URL (url),Report Suite (rs),Status Code (status),Page Name (pageName),Site Section (ch),Server (server),Hit Type (v1),Timestamp (v2),Pageview ID (v3),Adobe Analytics ID (v5),Google Analytics ID (v6),Page Domain (v14),Page Path (v15),Page Height (v19),Page Percent Viewed (v20),Procore ID (v35),Procore User Type (v36),Tab Focus Count (v41),Form ID (v50),Form Inputs (v51),Form Input Count (v52),form Input Selected Count (v53),Chat Online (v55),Chat Team Available (v56),Chat Visible (v57),Chat Covnersation ID (v58),Chat Playbook ID (v59),Chat Campaign ID (v60),Form Errors (c14),Form Inputs (c15),Form Interaction Path (c16),Redirect Timing (event1),App cache Timing (event2),DNS Timing (event3),TCP Timing (event4),Request Timing (event5),Response Timing (event6),Processing Timing (event7),On Load Timing (event8),Page Load Timing (event9),Page Scrolled 10% (event10),Page Scrolled 25% (event11),Page Scrolled 50% (event12),Page Scrolled 75% (event13),Page Scrolled 95% (event14),Page Scrolled 100% (event15),Tab Click (event17),Form Start (event20),Form Complete (event21),Form Error Count (event22),Form Selected Count (event23),Sidebar Opened (event34),Sidebar Closed (event35),Playbook Clicked (event36),Playbook Dismissed (event37),Conversation Started (event38),Message Sent (event39),Message Receieved (event40),Email Captured (event41),Phone Captured (event42),Meeting Requested (event43),Meeting Booked (event44)
https://stg.procore.com/continuing-education,procoredev,200,stg.procore.com|US|Resource|Continuing Education,Resource|Continuing Education,stg.procore.com,Before Unload,2019-07-26T16:45:15.935-07:00,6880671818,44173911486378153582234465531919176798,62032644.1564184672,stg.procore.com,/continuing-education,3941,100,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1,1,1,1,128,1,1731,4,1888,1,1,1,1,1,1,,,,,,,,,,,,,,,,
https://stg.procore.com/demo,procoredev,200,stg.procore.com|US|Marketing|Demo,Marketing|Demo,stg.procore.com,Before Unload,2019-07-26T16:45:18.103-07:00,4916880644,44173911486378153582234465531919176798,62032644.1564184672,stg.procore.com,/demo,2749,100,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1,1,1,1,283,76,1422,5,1753,1,1,1,1,1,1,,,,,,,,,,,,,,,,
https://stg.procore.com/en-au,procoredev,200,stg.procore.com|AU|Home,Home,stg.procore.com,Before Unload,2019-07-26T16:45:20.243-07:00,6761385318,44173911486378153582234465531919176798,62032644.1564184672,stg.procore.com,/en-au,7016,100,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1,1,1,1,315,79,1339,4,1699,1,1,1,1,1,1,,,,,,,,,,,,,,,,
https://stg.procore.com/en-au/about,procoredev,200,stg.procore.com|AU|Company|About,Company|About,stg.procore.com,Before Unload,2019-07-26T16:45:22.836-07:00,4173319217,44173911486378153582234465531919176798,62032644.1564184672,stg.procore.com,/en-au/about,7145,100,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1,1,1,1,389,75,1723,4,2155,1,1,1,1,1,1,,,,,,,,,,,,,,,,
https://stg.procore.com/en-au/blueprint,procoredev,200,stg.procore.com|AU|Resource|Blueprint,Resource|Blueprint,stg.procore.com,Before Unload,2019-07-26T16:45:25.883-07:00,9873580001,44173911486378153582234465531919176798,62032644.1564184672,stg.procore.com,/en-au/blueprint,7599,100,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,,1,1,1,1,149,1,1918,8,2195,1,1,1,1,1,1,,,,,,,,,,,,,,,,
https://stg.procore.com/en-au/buildersclub,procoredev,200,stg.procore.com|AU|Resource|Builders Club,Resource|Builders Club,stg.procore.com,Before Unload,2019-07-26T16:45:28.668-07:00,6242966637,44173911486378153582234465531919176798,62032644.1564184672,stg.procore.com,/en-au/buildersclub,3973,100,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,,1,1,1,1,289,1,1673,7,1985,1,1,1,1,1,1,,,,,,,,,,,,,,,,
https://stg.procore.com/en-au/certification,procoredev,200,stg.procore.com|AU|Resource|Certification,Resource|Certification,stg.procore.com,Before Unload,2019-07-26T16:45:32.145-07:00,2440081163,44173911486378153582234465531919176798,62032644.1564184672,stg.procore.com,/en-au/certification,6189,100,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1,1,1,1,296,2,2728,5,3047,1,1,1,1,1,1,,,,,,,,,,,,,,,,
https://stg.procore.com/en-au/construction-financials,procoredev,200,stg.procore.com|AU|Product|Construction Financials|Overview,Product|Construction Financials|Overview,stg.procore.com,Before Unload,2019-07-26T16:45:35.618-07:00,3427806910,44173911486378153582234465531919176798,62032644.1564184672,stg.procore.com,/en-au/construction-financials,5815,100,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1,1,1,1,382,11,2698,4,3100,1,1,1,1,1,1,,,,,,,,,,,,,,,,
https://stg.procore.com/en-au/construction-financials/accounting-integrations,procoredev,200,stg.procore.com|AU|Product|Construction Financials|Accounting Integrations,Product|Construction Financials|Accounting Integrations,stg.procore.com,Before Unload,2019-07-26T16:45:37.335-07:00,3053274257,44173911486378153582234465531919176798,62032644.1564184672,stg.procore.com,/en-au/construction-financials/accounting-integrations,9479,100,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1,1,1,1,129,1,968,4,1116,1,1,1,1,1,1,,,,,,,,,,,,,,,,
https://stg.procore.com/en-au/continuing-education,procoredev,200,stg.procore.com|AU|Resource|Continuing Education,Resource|Continuing Education,stg.procore.com,Before Unload,2019-07-26T16:45:39.592-07:00,6655448205,44173911486378153582234465531919176798,62032644.1564184672,stg.procore.com,/en-au/continuing-education,3941,100,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1,1,1,1,293,1,1492,4,1824,1,1,1,1,1,1,,,,,,,,,,,,,,,,
https://stg.procore.com/en-au/demo,procoredev,200,stg.procore.com|AU|Marketing|Demo,Marketing|Demo,stg.procore.com,Before Unload,2019-07-26T16:45:41.798-07:00,5375063873,44173911486378153582234465531919176798,62032644.1564184672,stg.procore.com,/en-au/demo,2961,100,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,2,1,1,1,282,1,1434,4,1772,1,1,1,1,1,1,,,,,,,,,,,,,,,,
https://stg.procore.com/en-au/engineering,procoredev,200,stg.procore.com|AU|Company|Engineering,Company|Engineering,stg.procore.com,Before Unload,2019-07-26T16:45:44.475-07:00,2515283353,44173911486378153582234465531919176798,62032644.1564184672,stg.procore.com,/en-au/engineering,19549,100,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1,1,1,1,289,74,1823,8,2163,1,1,1,1,1,1,,,,,,,,,,,,,,,,
https://stg.procore.com/en-au/events,procoredev,200,stg.procore.com|AU|Event|Industry Events,Event|Industry Events,stg.procore.com,Before Unload,2019-07-26T16:45:46.877-07:00,7380519907,44173911486378153582234465531919176798,62032644.1564184672,stg.procore.com,/en-au/events,898,100,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1,1,1,1,318,1,1679,4,2016,1,1,1,1,1,1,,,,,,,,,,,,,,,,
https://stg.procore.com/en-au/field-productivity,procoredev,200,stg.procore.com|AU|Product|Field Productivity|Overview,Product|Field Productivity|Overview,stg.procore.com,Before Unload,2019-07-26T16:45:48.806-07:00,5978322174,44173911486378153582234465531919176798,62032644.1564184672,stg.procore.com,/en-au/field-productivity,3424,100,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1,1,1,1,292,2,1018,4,1354,1,1,1,1,1,1,,,,,,,,,,,,,,,,
https://stg.procore.com/en-au/field-productivity/crews,procoredev,200,stg.procore.com|AU|Product|Field Productivity|Crews,Product|Field Productivity|Crews,stg.procore.com,Before Unload,2019-07-26T16:45:51.645-07:00,8955608153,44173911486378153582234465531919176798,62032644.1564184672,stg.procore.com,/en-au/field-productivity/crews,3700,100,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,,1,1,1,1,313,1,1630,6,2028,1,1,1,1,1,1,,,,,,,,,,,,,,,,
https://stg.procore.com/en-au/innovation-lab,procoredev,200,stg.procore.com|AU|Event|Innovation Lab,Event|Innovation Lab,stg.procore.com,Before Unload,2019-07-26T16:45:54.35-07:00,6923709341,44173911486378153582234465531919176798,62032644.1564184672,stg.procore.com,/en-au/innovation-lab,6631,100,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1,1,1,1,265,89,1656,3,1943,1,1,1,1,1,1,,,,,,,,,,,,,,,,
https://stg.procore.com/en-au/jobs,procoredev,200,stg.procore.com|AU|Company|Jobs,Company|Jobs,stg.procore.com,Before Unload,2019-07-26T16:45:56.894-07:00,2658918198,44173911486378153582234465531919176798,62032644.1564184672,stg.procore.com,/en-au/jobs,4376,100,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,,1,1,1,1,130,1,1954,8,2105,1,1,1,1,1,1,,,,,,,,,,,,,,,,
https://stg.procore.com/en-au/jobs/benefits,procoredev,200,stg.procore.com|AU|Company|Jobs|Benefits,Company|Jobs|Benefits,stg.procore.com,Before Unload,2019-07-26T16:46:00.514-07:00,6639754552,44173911486378153582234465531919176798,62032644.1564184672,stg.procore.com,/en-au/jobs/benefits,4416,100,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1,1,1,1,299,78,2868,4,3191,1,1,1,1,1,1,,,,,,,,,,,,,,,,
https://stg.procore.com/en-au/jobs/openings,procoredev,200,stg.procore.com|AU|Company|Jobs|Openings,Company|Jobs|Openings,stg.procore.com,Before Unload,2019-07-26T16:46:02.550-07:00,9999503880,44173911486378153582234465531919176798,62032644.1564184672,stg.procore.com,/en-au/jobs/openings,18624,100,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,2,1,1,1,305,73,1106,3,1431,1,1,1,1,1,1,,,,,,,,,,,,,,,,
https://stg.procore.com/en-au/jobs/openings/1056317,procoredev,200,stg.procore.com|US|Company|Jobs|Openings|1056317,Company|Jobs|Openings|1056317,stg.procore.com,Before Unload,2019-07-26T16:46:05.667-07:00,2978526423,44173911486378153582234465531919176798,62032644.1564184672,stg.procore.com,/en-au/jobs/openings/1056317,11040,100,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1,1,1,1,276,68,2293,4,2669,1,1,1,1,1,1,,,,,,,,,,,,,,,,
https://stg.procore.com/en-au/jobs/sales,procoredev,200,stg.procore.com|AU|Company|Jobs|Sales,Company|Jobs|Sales,stg.procore.com,Before Unload,2019-07-26T16:46:08.140-07:00,8247825833,44173911486378153582234465531919176798,62032644.1564184672,stg.procore.com,/en-au/jobs/sales,4460,100,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,,1,1,1,1,130,1,1599,7,1792,1,1,1,1,1,1,,,,,,,,,,,,,,,,
https://stg.procore.com/en-au/legal,procoredev,200,stg.procore.com|AU|Company|Legal|Overview,Company|Legal|Overview,stg.procore.com,Before Unload,2019-07-26T16:47:06.786-07:00,7959107098,44173911486378153582234465531919176798,62032644.1564184672,stg.procore.com,/en-au/legal,1478,100,testid-1234567890,Customer/Collaborator,,4876,FirstName|LastName|Email|Phone|Company|Country|gDPRFormsConsent,7,+7,Online,Available,Visible,,,,Country,FirstName|LastName|Email|Phone|Company|Country|gDPRFormsConsent,FirstName|LastName|Email|Phone|Company|mktoButton|Country|submit,1,1,1,1,294,2,1808,4,2121,1,1,1,1,1,1,,1,,1,7,,,,,,,,,,,
https://stg.procore.com/en-au/legal/api-terms-and-conditions,procoredev,200,stg.procore.com|AU|Company|Legal|Api Terms And Conditions,Company|Legal|Api Terms And Conditions,stg.procore.com,Before Unload,2019-07-26T16:47:09.178-07:00,7321132206,44173911486378153582234465531919176798,62032644.1564184672,stg.procore.com,/en-au/legal/api-terms-and-conditions,22126,100,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,,1,1,1,1,282,72,1139,9,1468,1,1,1,1,1,1,,,,,,,,,,,,,,,,
https://stg.procore.com/en-au/partners,procoredev,200,stg.procore.com|AU|Resource|Partners,Resource|Partners,stg.procore.com,Before Unload,2019-07-26T16:47:11.918-07:00,6492199649,44173911486378153582234465531919176798,62032644.1564184672,stg.procore.com,/en-au/partners,5759,100,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1,1,1,1,302,1,1972,4,2293,1,1,1,1,1,1,,,,,,,,,,,,,,,,
https://stg.procore.com/en-au/platform,procoredev,200,stg.procore.com|AU|Product|Platform|Overview,Product|Platform|Overview,stg.procore.com,Before Unload,2019-07-26T16:47:19.889-07:00,3381191217,44173911486378153582234465531919176798,62032644.1564184672,stg.procore.com,/en-au/platform,4827,100,testid-1234567890,Customer/Collaborator,,4876,FirstName|LastName|Email|Phone|Company|Country|gDPRFormsConsent,7,+7,Online,Available,Visible,,,,Country,FirstName|LastName|Email|Phone|Company|Country|gDPRFormsConsent,FirstName|LastName|Email|Phone|Company|mktoButton|Country|submit,1,1,1,1,143,1,1543,2,1736,1,1,1,1,1,1,,1,,1,7,,,,,,,,,,,
https://stg.procore.com/en-au/press,procoredev,200,stg.procore.com|AU|Company|Press|Overview,Company|Press|Overview,stg.procore.com,Before Unload,2019-07-26T16:47:22.720-07:00,5708991001,44173911486378153582234465531919176798,62032644.1564184672,stg.procore.com,/en-au/press,13926,100,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,2,1,1,1,288,100,2030,4,2338,1,1,1,1,1,1,,,,,,,,,,,,,,,,
https://stg.procore.com/en-au/press/habitat-for-humanity-and-procore-partner-for-a-brush-with-kindness,procoredev,200,stg.procore.com|AU|Company|Press|Habitat For Humanity And Procore Partner For A Brush With Kindness,Company|Press|Habitat For Humanity And Procore Partner For A Brush With Kindness,stg.procore.com,Before Unload,2019-07-26T16:47:25.443-07:00,1942356688,44173911486378153582234465531919176798,62032644.1564184672,stg.procore.com,/en-au/press/habitat-for-humanity-and-procore-partner-for-a-brush-with-kindness,3163,100,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,,1,1,1,1,303,1,1614,6,1953,1,1,1,1,1,1,,,,,,,,,,,,,,,,
https://stg.procore.com/en-au/press/procore-acquires-bimanywhere,procoredev,200,stg.procore.com|AU|Company|Press|Procore Acquires Bimanywhere,Company|Press|Procore Acquires Bimanywhere,stg.procore.com,Before Unload,2019-07-26T16:47:27.771-07:00,1276873011,44173911486378153582234465531919176798,62032644.1564184672,stg.procore.com,/en-au/press/procore-acquires-bimanywhere,2791,100,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,,1,1,1,1,141,2,1454,6,1618,1,1,1,1,1,1,,,,,,,,,,,,,,,,
https://stg.procore.com/en-au/project-management,procoredev,200,stg.procore.com|AU|Product|Project Management|Overview,Product|Project Management|Overview,stg.procore.com,Before Unload,2019-07-26T16:47:29.921-07:00,4579400797,44173911486378153582234465531919176798,62032644.1564184672,stg.procore.com,/en-au/project-management,4669,100,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1,1,1,1,296,3,1349,4,1667,1,1,1,1,1,1,,,,,,,,,,,,,,,,
https://stg.procore.com/en-au/project-management/bidding,procoredev,200,stg.procore.com|AU|Product|Project Management|Bidding,Product|Project Management|Bidding,stg.procore.com,Before Unload,2019-07-26T16:47:32.954-07:00,8989604702,44173911486378153582234465531919176798,62032644.1564184672,stg.procore.com,/en-au/project-management/bidding,4702,100,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,2,1,1,1,156,1,2400,5,2606,1,1,1,1,1,1,,,,,,,,,,,,,,,,
https://stg.procore.com/en-au/projects,procoredev,200,stg.procore.com|AU|Resource|Projects,Resource|Projects,stg.procore.com,Before Unload,2019-07-26T16:47:41.340-07:00,3689443006,44173911486378153582234465531919176798,62032644.1564184672,stg.procore.com,/en-au/projects,6736,100,testid-1234567890,Customer/Collaborator,,4876,FirstName|LastName|Email|Phone|Company|Country|gDPRFormsConsent,7,+7,Online,Available,Visible,,,,Country,FirstName|LastName|Email|Phone|Company|Country|gDPRFormsConsent,FirstName|LastName|Email|Phone|Company|mktoButton|Country|submit,1,1,1,1,481,1,1685,4,2184,1,1,1,1,1,1,,1,,1,7,,,,,,,,,,,
https://stg.procore.com/en-au/quality-safety,procoredev,200,stg.procore.com|AU|Product|Quality Safety|Overview,Product|Quality Safety|Overview,stg.procore.com,Before Unload,2019-07-26T16:47:43.821-07:00,2447183998,44173911486378153582234465531919176798,62032644.1564184672,stg.procore.com,/en-au/quality-safety,4733,100,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1,1,1,1,583,1,1393,4,1998,1,1,1,1,1,1,,,,,,,,,,,,,,,,
https://stg.procore.com/en-au/quality-safety/daily-log,procoredev,200,stg.procore.com|AU|Product|Quality Safety|Daily Log,Product|Quality Safety|Daily Log,stg.procore.com,Before Unload,2019-07-26T16:47:45.958-07:00,1778310079,44173911486378153582234465531919176798,62032644.1564184672,stg.procore.com,/en-au/quality-safety/daily-log,4308,100,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1,1,1,1,143,3,1501,4,1694,1,1,1,1,1,1,,,,,,,,,,,,,,,,
https://stg.procore.com/en-au/safety-qualified,procoredev,200,stg.procore.com|AU|Resource|Safety Qualified,Resource|Safety Qualified,stg.procore.com,Before Unload,2019-07-26T16:47:48.542-07:00,2513418144,44173911486378153582234465531919176798,62032644.1564184672,stg.procore.com,/en-au/safety-qualified,8131,100,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1,1,1,1,458,87,1599,5,2091,1,1,1,1,1,1,,,,,,,,,,,,,,,,
https://stg.procore.com/en-au/subcontractors,procoredev,200,stg.procore.com|AU|Solution|Subcontractors,Solution|Subcontractors,stg.procore.com,Before Unload,2019-07-26T16:47:50.616-07:00,4481214134,44173911486378153582234465531919176798,62032644.1564184672,stg.procore.com,/en-au/subcontractors,8752,100,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,,1,1,1,1,136,1,851,13,1015,1,1,1,1,1,1,,,,,,,,,,,,,,,,
https://stg.procore.com/en-au/subs-demo,procoredev,200,stg.procore.com|AU|Marketing|Subs Demo,Marketing|Subs Demo,stg.procore.com,Before Unload,2019-07-26T16:47:52.916-07:00,9560321883,44173911486378153582234465531919176798,62032644.1564184672,stg.procore.com,/en-au/subs-demo,2861,100,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1,1,1,1,138,1,1627,4,1787,1,1,1,1,1,1,,,,,,,,,,,,,,,,
https://stg.procore.com/en-au/webinars,procoredev,200,stg.procore.com|AU|Resource|Webinars|Overview,Resource|Webinars|Overview,stg.procore.com,Before Unload,2019-07-26T16:48:00.574-07:00,3859007432,44173911486378153582234465531919176798,62032644.1564184672,stg.procore.com,/en-au/webinars,19547,100,testid-1234567890,Customer/Collaborator,,4876,FirstName|LastName|Email|Phone|Company|Country|gDPRFormsConsent,7,+7,Online,Available,Visible,,,,Country,FirstName|LastName|Email|Phone|Company|Country|gDPRFormsConsent,FirstName|LastName|Email|Phone|Company|mktoButton|Country|submit,1,1,1,1,283,74,957,7,1279,1,1,1,1,1,1,,1,,1,7,,,,,,,,,,,
https://stg.procore.com/en-au/workshops,procoredev,200,stg.procore.com|AU|Event|Workshops,Event|Workshops,stg.procore.com,Before Unload,2019-07-26T16:48:02.745-07:00,1250564767,44173911486378153582234465531919176798,62032644.1564184672,stg.procore.com,/en-au/workshops,1717,100,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1,1,1,1,281,1,1420,4,1724,1,1,1,1,1,1,,,,,,,,,,,,,,,,
https://stg.procore.com/en-ca,procoredev,200,stg.procore.com|CA|Home,Home,stg.procore.com,Before Unload,2019-07-26T16:48:04.949-07:00,1392813033,44173911486378153582234465531919176798,62032644.1564184672,stg.procore.com,/en-ca,6883,100,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,,1,1,1,1,285,73,922,8,1233,1,1,1,1,1,1,,,,,,,,,,,,,,,,
https://stg.procore.com/en-ca/about,procoredev,200,stg.procore.com|CA|Company|About,Company|About,stg.procore.com,Before Unload,2019-07-26T16:48:07.94-07:00,2652928843,44173911486378153582234465531919176798,62032644.1564184672,stg.procore.com,/en-ca/about,7145,100,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1,1,1,1,182,1,1475,4,1690,1,1,1,1,1,1,,,,,,,,,,,,,,,,
https://stg.procore.com/en-ca/blueprint,procoredev,200,stg.procore.com|CA|Resource|Blueprint,Resource|Blueprint,stg.procore.com,Before Unload,2019-07-26T16:48:09.723-07:00,5104108394,44173911486378153582234465531919176798,62032644.1564184672,stg.procore.com,/en-ca/blueprint,7599,100,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,,1,1,1,1,275,71,953,7,1249,1,1,1,1,1,1,,,,,,,,,,,,,,,,
https://stg.procore.com/en-ca/buildersclub,procoredev,200,stg.procore.com|CA|Resource|Builders Club,Resource|Builders Club,stg.procore.com,Before Unload,2019-07-26T16:48:11.932-07:00,5852147046,44173911486378153582234465531919176798,62032644.1564184672,stg.procore.com,/en-ca/buildersclub,3973,100,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,,1,1,1,1,284,184,915,7,1221,1,1,1,1,1,1,,,,,,,,,,,,,,,,
https://stg.procore.com/en-ca/certification,procoredev,200,stg.procore.com|CA|Resource|Certification,Resource|Certification,stg.procore.com,Before Unload,2019-07-26T16:48:14.358-07:00,2140788473,44173911486378153582234465531919176798,62032644.1564184672,stg.procore.com,/en-ca/certification,6189,100,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1,1,1,1,282,86,1685,4,1986,1,1,1,1,1,1,,,,,,,,,,,,,,,,
