Test URL (url),Report Suite (rs),Status Code (status),Page Name (pageName),Site Section (ch),Server (server),Hit Type (v1),Timestamp (v2),Pageview ID (v3),Adobe Analytics ID (v5),Google Analytics ID (v6),Page Domain (v14),Page Path (v15),Page Height (v19),Page Percent Viewed (v20),Procore ID (v35),Procore User Type (v36),Tab Focus Count (v41),Form ID (v50),Form Inputs (v51),Form Input Count (v52),form Input Selected Count (v53),Chat Online (v55),Chat Team Available (v56),Chat Visible (v57),Chat Covnersation ID (v58),Chat Playbook ID (v59),Chat Campaign ID (v60),Form Errors (c14),Form Inputs (c15),Form Interaction Path (c16),Redirect Timing (event1),App cache Timing (event2),DNS Timing (event3),TCP Timing (event4),Request Timing (event5),Response Timing (event6),Processing Timing (event7),On Load Timing (event8),Page Load Timing (event9),Page Scrolled 10% (event10),Page Scrolled 25% (event11),Page Scrolled 50% (event12),Page Scrolled 75% (event13),Page Scrolled 95% (event14),Page Scrolled 100% (event15),Tab Click (event17),Form Start (event20),Form Complete (event21),Form Error Count (event22),Form Selected Count (event23),Sidebar Opened (event34),Sidebar Closed (event35),Playbook Clicked (event36),Playbook Dismissed (event37),Conversation Started (event38),Message Sent (event39),Message Receieved (event40),Email Captured (event41),Phone Captured (event42),Meeting Requested (event43),Meeting Booked (event44)
https://stg.procore.com/continuing-education,procoredev,200,stg.procore.com|US|Resource|Continuing Education,Resource|Continuing Education,stg.procore.com,Before Unload,2019-07-26T17:28:08.628-07:00,2086576026,32597373175802761010273197348691471344,713006824.1564187253,stg.procore.com,/continuing-education,3913,15,testid-1234567890,Customer/Collaborator,,4876,,,+6,Online,Available,Visible,,,,Email|Country,,FirstName|LastName|Phone|Company|mktoButton|Email|submit,2,1,1,1,279,75,1759,4,2090,1,,,,,,,1,,1,6,,,,,,,,,,,
https://stg.procore.com/demo,procoredev,200,stg.procore.com|US|Marketing|Demo,Marketing|Demo,stg.procore.com,Before Unload,2019-07-26T17:28:10.433-07:00,3642888717,32597373175802761010273197348691471344,713006824.1564187253,stg.procore.com,/demo,2721,22,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1,1,1,1,268,70,1336,4,1622,1,,,,,,,,,,,,,,,,,,,,,
https://stg.procore.com/en-au,procoredev,200,stg.procore.com|AU|Home,Home,stg.procore.com,Before Unload,2019-07-26T17:28:12.283-07:00,8867319214,32597373175802761010273197348691471344,713006824.1564187253,stg.procore.com,/en-au,7064,8,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1,1,1,1,133,4,1522,3,1706,,,,,,,,,,,,,,,,,,,,,,
https://stg.procore.com/en-au/about,procoredev,200,stg.procore.com|AU|Company|About,Company|About,stg.procore.com,Before Unload,2019-07-26T17:28:16.531-07:00,8789769669,32597373175802761010273197348691471344,713006824.1564187253,stg.procore.com,/en-au/about,7117,8,testid-1234567890,Customer/Collaborator,,4876,FirstName|LastName|Email|Phone|Company|Country|gDPRFormsConsent,7,+6,Online,Available,Visible,,,,Email|Country,FirstName|LastName|Email|Phone|Company|Country|gDPRFormsConsent,FirstName|LastName|Phone|Company|mktoButton|Email|submit,1,1,1,1,422,71,1580,4,2046,,,,,,,,1,,1,6,,,,,,,,,,,
https://stg.procore.com/en-au/buildersclub,procoredev,200,stg.procore.com|AU|Resource|Builders Club,Resource|Builders Club,stg.procore.com,Before Unload,2019-07-26T17:28:23.54-07:00,6970775478,32597373175802761010273197348691471344,713006824.1564187253,stg.procore.com,/en-au/buildersclub,3945,15,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,,1,1,1,1,312,1,2074,9,2413,1,,,,,,,,,,,,,,,,,,,,,
https://stg.procore.com/en-au/certification,procoredev,200,stg.procore.com|AU|Resource|Certification,Resource|Certification,stg.procore.com,Before Unload,2019-07-26T17:28:25.202-07:00,2404275829,32597373175802761010273197348691471344,713006824.1564187253,stg.procore.com,/en-au/certification,6161,10,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1,1,1,1,424,1,1517,4,1962,1,,,,,,,,,,,,,,,,,,,,,
https://stg.procore.com/en-au/construction-financials,procoredev,200,stg.procore.com|AU|Product|Construction Financials|Overview,Product|Construction Financials|Overview,stg.procore.com,Before Unload,2019-07-26T17:28:27.63-07:00,1511243622,32597373175802761010273197348691471344,713006824.1564187253,stg.procore.com,/en-au/construction-financials,5788,10,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,2,1,1,1,281,70,1376,5,1712,1,,,,,,,,,,,,,,,,,,,,,
https://stg.procore.com/en-au/construction-financials/accounting-integrations,procoredev,200,stg.procore.com|AU|Product|Construction Financials|Accounting Integrations,Product|Construction Financials|Accounting Integrations,stg.procore.com,Before Unload,2019-07-26T17:28:29.745-07:00,6121266204,32597373175802761010273197348691471344,713006824.1564187253,stg.procore.com,/en-au/construction-financials/accounting-integrations,9479,100,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,2,1,1,1,301,83,1736,4,2117,1,1,1,1,1,1,,,,,,,,,,,,,,,,
https://stg.procore.com/en-au/continuing-education,procoredev,200,stg.procore.com|AU|Resource|Continuing Education,Resource|Continuing Education,stg.procore.com,Before Unload,2019-07-26T17:29:14.592-07:00,5973493962,32597373175802761010273197348691471344,713006824.1564187253,stg.procore.com,/en-au/continuing-education,3941,100,testid-1234567890,Customer/Collaborator,,4876,FirstName|LastName|Email|Phone|Company|Country|gDPRFormsConsent,7,+6,Online,Available,Visible,,,,Email|Country,FirstName|LastName|Email|Phone|Company|Country|gDPRFormsConsent,FirstName|LastName|Phone|Company|mktoButton|Email|submit,3,1,1,1,451,5,1547,4,2052,1,1,1,1,1,1,,1,,1,6,,,,,,,,,,,
https://stg.procore.com/en-au/demo,procoredev,200,stg.procore.com|AU|Marketing|Demo,Marketing|Demo,stg.procore.com,Before Unload,2019-07-26T17:29:17.58-07:00,4032276256,32597373175802761010273197348691471344,713006824.1564187253,stg.procore.com,/en-au/demo,2933,20,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,,2,1,1,1,274,1,1613,11,1940,1,,,,,,,,,,,,,,,,,,,,,
https://stg.procore.com/en-au/engineering,procoredev,200,stg.procore.com|AU|Company|Engineering,Company|Engineering,stg.procore.com,Before Unload,2019-07-26T17:29:18.440-07:00,6979101570,32597373175802761010273197348691471344,713006824.1564187253,stg.procore.com,/en-au/engineering,19521,3,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1,1,1,1,131,126,986,10,1145,,,,,,,,,,,,,,,,,,,,,,
https://stg.procore.com/en-au/events,procoredev,200,stg.procore.com|AU|Event|Industry Events,Event|Industry Events,stg.procore.com,Before Unload,2019-07-26T17:29:19.898-07:00,7805602308,32597373175802761010273197348691471344,713006824.1564187253,stg.procore.com,/en-au/events,870,69,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,2,1,1,1,274,1,969,6,1265,1,1,1,,,,,,,,,,,,,,,,,,,
https://stg.procore.com/en-au/field-productivity,procoredev,200,stg.procore.com|AU|Product|Field Productivity|Overview,Product|Field Productivity|Overview,stg.procore.com,Before Unload,2019-07-26T17:29:20.988-07:00,8487813004,32597373175802761010273197348691471344,713006824.1564187253,stg.procore.com,/en-au/field-productivity,3396,18,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1,1,1,1,131,1,749,6,903,1,,,,,,,,,,,,,,,,,,,,,
https://stg.procore.com/en-au/field-productivity/crews,procoredev,200,stg.procore.com|AU|Product|Field Productivity|Crews,Product|Field Productivity|Crews,stg.procore.com,Before Unload,2019-07-26T17:29:22.660-07:00,6132578302,32597373175802761010273197348691471344,713006824.1564187253,stg.procore.com,/en-au/field-productivity/crews,3672,16,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1,1,1,1,128,1,1321,4,1515,1,,,,,,,,,,,,,,,,,,,,,
https://stg.procore.com/en-au/innovation-lab,procoredev,200,stg.procore.com|AU|Event|Innovation Lab,Event|Innovation Lab,stg.procore.com,Before Unload,2019-07-26T17:29:26.322-07:00,9037862586,32597373175802761010273197348691471344,713006824.1564187253,stg.procore.com,/en-au/innovation-lab,6631,100,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,2,1,1,1,286,74,2928,5,3266,1,1,1,1,1,1,,,,,,,,,,,,,,,,
https://stg.procore.com/en-au/jobs,procoredev,200,stg.procore.com|AU|Company|Jobs,Company|Jobs,stg.procore.com,Before Unload,2019-07-26T17:29:28.573-07:00,1999923547,32597373175802761010273197348691471344,713006824.1564187253,stg.procore.com,/en-au/jobs,4376,100,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,,1,1,1,1,390,73,1002,7,1427,1,1,1,1,1,1,,,,,,,,,,,,,,,,
https://stg.procore.com/en-au/jobs/benefits,procoredev,200,stg.procore.com|AU|Company|Jobs|Benefits,Company|Jobs|Benefits,stg.procore.com,Before Unload,2019-07-26T17:29:30.751-07:00,2608024213,32597373175802761010273197348691471344,713006824.1564187253,stg.procore.com,/en-au/jobs/benefits,4416,100,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,,1,1,1,1,268,72,928,8,1221,1,1,1,1,1,1,,,,,,,,,,,,,,,,
https://stg.procore.com/en-au/jobs/openings,procoredev,200,stg.procore.com|AU|Company|Jobs|Openings,Company|Jobs|Openings,stg.procore.com,Before Unload,2019-07-26T17:29:34.964-07:00,1791200391,32597373175802761010273197348691471344,713006824.1564187253,stg.procore.com,/en-au/jobs/openings,18624,100,testid-1234567890,Customer/Collaborator,,4876,FirstName|LastName|Email|Phone|Company|Country|gDPRFormsConsent,7,+6,Online,Available,Visible,,,,Email|Country,FirstName|LastName|Email|Phone|Company|Country|gDPRFormsConsent,FirstName|LastName|Phone|Company|mktoButton|Email|submit,1,1,1,1,268,72,1452,4,1741,1,1,1,1,1,1,,1,,1,6,,,,,,,,,,,
https://stg.procore.com/en-au/jobs/openings/1056317,procoredev,200,stg.procore.com|US|Company|Jobs|Openings|1056317,Company|Jobs|Openings|1056317,stg.procore.com,Before Unload,2019-07-26T17:29:37.440-07:00,9919237924,32597373175802761010273197348691471344,713006824.1564187253,stg.procore.com,/en-au/jobs/openings/1056317,10674,6,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,2,1,1,1,126,2,2121,4,2268,,,,,,,,,,,,,,,,,,,,,,
https://stg.procore.com/en-au/jobs/sales,procoredev,200,stg.procore.com|AU|Company|Jobs|Sales,Company|Jobs|Sales,stg.procore.com,Before Unload,2019-07-26T17:29:39.393-07:00,2904631629,32597373175802761010273197348691471344,713006824.1564187253,stg.procore.com,/en-au/jobs/sales,4432,14,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1,1,1,1,288,1,1457,4,1801,1,,,,,,,,,,,,,,,,,,,,,
https://stg.procore.com/en-au/legal,procoredev,200,stg.procore.com|AU|Company|Legal|Overview,Company|Legal|Overview,stg.procore.com,Before Unload,2019-07-26T17:29:41.476-07:00,6182066702,32597373175802761010273197348691471344,713006824.1564187253,stg.procore.com,/en-au/legal,1450,41,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1,1,1,1,461,1,1452,4,1932,1,1,,,,,,,,,,,,,,,,,,,,
https://stg.procore.com/en-au/legal/api-terms-and-conditions,procoredev,200,stg.procore.com|AU|Company|Legal|Api Terms And Conditions,Company|Legal|Api Terms And Conditions,stg.procore.com,Before Unload,2019-07-26T17:29:43.850-07:00,1196531431,32597373175802761010273197348691471344,713006824.1564187253,stg.procore.com,/en-au/legal/api-terms-and-conditions,22126,100,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,,1,1,1,1,258,71,939,8,1308,1,1,1,1,1,1,,,,,,,,,,,,,,,,
https://stg.procore.com/en-au/partners,procoredev,200,stg.procore.com|AU|Resource|Partners,Resource|Partners,stg.procore.com,Before Unload,2019-07-26T17:29:47.431-07:00,2934202166,32597373175802761010273197348691471344,713006824.1564187253,stg.procore.com,/en-au/partners,5731,10,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,,2,1,1,1,327,1,2713,7,3086,1,,,,,,,,,,,,,,,,,,,,,
https://stg.procore.com/en-au/platform,procoredev,200,stg.procore.com|AU|Product|Platform|Overview,Product|Platform|Overview,stg.procore.com,Before Unload,2019-07-26T17:29:49.426-07:00,9097242772,32597373175802761010273197348691471344,713006824.1564187253,stg.procore.com,/en-au/platform,4799,13,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1,1,1,1,292,1,1538,4,1849,1,,,,,,,,,,,,,,,,,,,,,
https://stg.procore.com/en-au/press,procoredev,200,stg.procore.com|AU|Company|Press|Overview,Company|Press|Overview,stg.procore.com,Before Unload,2019-07-26T17:29:50.865-07:00,7080964546,32597373175802761010273197348691471344,713006824.1564187253,stg.procore.com,/en-au/press,13898,4,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,2,1,1,1,266,71,941,3,1256,,,,,,,,,,,,,,,,,,,,,,
https://stg.procore.com/en-au/press/habitat-for-humanity-and-procore-partner-for-a-brush-with-kindness,procoredev,200,stg.procore.com|AU|Company|Press|Habitat For Humanity And Procore Partner For A Brush With Kindness,Company|Press|Habitat For Humanity And Procore Partner For A Brush With Kindness,stg.procore.com,Before Unload,2019-07-26T17:29:53.163-07:00,1731349922,32597373175802761010273197348691471344,713006824.1564187253,stg.procore.com,/en-au/press/habitat-for-humanity-and-procore-partner-for-a-brush-with-kindness,3163,100,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1,1,1,1,301,1,1510,4,1844,1,1,1,1,1,1,,,,,,,,,,,,,,,,
https://stg.procore.com/en-au/press/procore-acquires-bimanywhere,procoredev,200,stg.procore.com|AU|Company|Press|Procore Acquires Bimanywhere,Company|Press|Procore Acquires Bimanywhere,stg.procore.com,Before Unload,2019-07-26T17:29:55.674-07:00,5293289047,32597373175802761010273197348691471344,713006824.1564187253,stg.procore.com,/en-au/press/procore-acquires-bimanywhere,2763,22,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,,1,1,1,1,269,1,1770,6,2091,1,,,,,,,,,,,,,,,,,,,,,
https://stg.procore.com/en-au/project-management,procoredev,200,stg.procore.com|AU|Product|Project Management|Overview,Product|Project Management|Overview,stg.procore.com,Before Unload,2019-07-26T17:29:56.969-07:00,2906993190,32597373175802761010273197348691471344,713006824.1564187253,stg.procore.com,/en-au/project-management,4641,13,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1,1,1,1,271,6,804,3,1092,1,,,,,,,,,,,,,,,,,,,,,
https://stg.procore.com/en-au/project-management/bidding,procoredev,200,stg.procore.com|AU|Product|Project Management|Bidding,Product|Project Management|Bidding,stg.procore.com,Before Unload,2019-07-26T17:29:58.763-07:00,9968146544,32597373175802761010273197348691471344,713006824.1564187253,stg.procore.com,/en-au/project-management/bidding,4674,13,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1,1,1,1,124,2,1477,4,1645,1,,,,,,,,,,,,,,,,,,,,,
https://stg.procore.com/en-au/projects,procoredev,200,stg.procore.com|AU|Resource|Projects,Resource|Projects,stg.procore.com,Before Unload,2019-07-26T17:30:01.919-07:00,3509898419,32597373175802761010273197348691471344,713006824.1564187253,stg.procore.com,/en-au/projects,6736,100,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1,1,1,1,128,1,2472,4,2652,1,1,1,1,1,1,,,,,,,,,,,,,,,,
https://stg.procore.com/en-au/quality-safety,procoredev,200,stg.procore.com|AU|Product|Quality Safety|Overview,Product|Quality Safety|Overview,stg.procore.com,Before Unload,2019-07-26T17:30:03.979-07:00,9549425715,32597373175802761010273197348691471344,713006824.1564187253,stg.procore.com,/en-au/quality-safety,4705,13,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1,1,1,1,278,67,1562,5,1888,1,,,,,,,,,,,,,,,,,,,,,
https://stg.procore.com/en-au/quality-safety/daily-log,procoredev,200,stg.procore.com|AU|Product|Quality Safety|Daily Log,Product|Quality Safety|Daily Log,stg.procore.com,Before Unload,2019-07-26T17:30:05.564-07:00,2486628782,32597373175802761010273197348691471344,713006824.1564187253,stg.procore.com,/en-au/quality-safety/daily-log,4308,100,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1,1,1,1,272,72,735,3,1062,1,1,1,1,1,1,,,,,,,,,,,,,,,,
https://stg.procore.com/en-au/safety-qualified,procoredev,200,stg.procore.com|AU|Resource|Safety Qualified,Resource|Safety Qualified,stg.procore.com,Before Unload,2019-07-26T17:30:08.11-07:00,2565309764,32597373175802761010273197348691471344,713006824.1564187253,stg.procore.com,/en-au/safety-qualified,8103,7,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1,1,1,1,286,82,1921,4,2270,,,,,,,,,,,,,,,,,,,,,,
https://stg.procore.com/en-au/subcontractors,procoredev,200,stg.procore.com|AU|Solution|Subcontractors,Solution|Subcontractors,stg.procore.com,Before Unload,2019-07-26T17:30:10.820-07:00,6361982399,32597373175802761010273197348691471344,713006824.1564187253,stg.procore.com,/en-au/subcontractors,8724,7,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,,1,1,1,1,277,1,1902,9,2242,,,,,,,,,,,,,,,,,,,,,,
https://stg.procore.com/en-au/subs-demo,procoredev,200,stg.procore.com|AU|Marketing|Subs Demo,Marketing|Subs Demo,stg.procore.com,Before Unload,2019-07-26T17:30:14.931-07:00,5792287423,32597373175802761010273197348691471344,713006824.1564187253,stg.procore.com,/en-au/subs-demo,2833,21,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1,1,1,1,278,1,3159,6,3461,1,,,,,,,,,,,,,,,,,,,,,
https://stg.procore.com/en-au/webinars,procoredev,200,stg.procore.com|AU|Resource|Webinars|Overview,Resource|Webinars|Overview,stg.procore.com,Before Unload,2019-07-26T17:30:16.369-07:00,7501635395,32597373175802761010273197348691471344,713006824.1564187253,stg.procore.com,/en-au/webinars,19519,3,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1,1,1,1,283,80,908,7,1240,,,,,,,,,,,,,,,,,,,,,,
https://stg.procore.com/en-au/workshops,procoredev,200,stg.procore.com|AU|Event|Workshops,Event|Workshops,stg.procore.com,Before Unload,2019-07-26T17:30:18.601-07:00,8080094527,32597373175802761010273197348691471344,713006824.1564187253,stg.procore.com,/en-au/workshops,1689,36,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1,1,1,1,461,1,1603,4,2084,1,1,,,,,,,,,,,,,,,,,,,,
https://stg.procore.com/en-ca,procoredev,200,stg.procore.com|CA|Home,Home,stg.procore.com,Before Unload,2019-07-26T17:30:20.79-07:00,1432985242,32597373175802761010273197348691471344,713006824.1564187253,stg.procore.com,/en-ca,6883,100,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1,1,1,1,260,77,731,6,1050,1,1,1,1,1,1,,,,,,,,,,,,,,,,
https://stg.procore.com/en-ca/about,procoredev,200,stg.procore.com|CA|Company|About,Company|About,stg.procore.com,Before Unload,2019-07-26T17:30:22.348-07:00,2209951576,32597373175802761010273197348691471344,713006824.1564187253,stg.procore.com,/en-ca/about,7117,8,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,,1,1,1,1,302,83,1058,6,1438,,,,,,,,,,,,,,,,,,,,,,
https://stg.procore.com/en-ca/blueprint,procoredev,200,stg.procore.com|CA|Resource|Blueprint,Resource|Blueprint,stg.procore.com,Before Unload,2019-07-26T17:30:24.926-07:00,7832881435,32597373175802761010273197348691471344,713006824.1564187253,stg.procore.com,/en-ca/blueprint,7571,8,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,,2,1,1,1,315,72,1695,7,2033,,,,,,,,,,,,,,,,,,,,,,
https://stg.procore.com/en-ca/buildersclub,procoredev,200,stg.procore.com|CA|Resource|Builders Club,Resource|Builders Club,stg.procore.com,Before Unload,2019-07-26T17:30:29.621-07:00,4738657311,32597373175802761010273197348691471344,713006824.1564187253,stg.procore.com,/en-ca/buildersclub,3973,100,testid-1234567890,Customer/Collaborator,,4876,,,+6,Online,Available,Visible,,,,Email|Country,,FirstName|LastName|Phone|Company|mktoButton|Email|submit,1,1,1,1,122,73,1748,8,1895,1,1,1,1,1,1,,1,,1,6,,,,,,,,,,,
https://stg.procore.com/en-ca/certification,procoredev,200,stg.procore.com|CA|Resource|Certification,Resource|Certification,stg.procore.com,Before Unload,2019-07-26T17:30:31.645-07:00,2043870735,32597373175802761010273197348691471344,713006824.1564187253,stg.procore.com,/en-ca/certification,6189,100,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,2,1,1,1,139,140,1340,4,1499,1,1,1,1,1,1,,,,,,,,,,,,,,,,
https://stg.procore.com/en-ca/construction-financials,procoredev,200,stg.procore.com|CA|Product|Construction Financials|Overview,Product|Construction Financials|Overview,stg.procore.com,Before Unload,2019-07-26T17:30:34.844-07:00,9314924019,32597373175802761010273197348691471344,713006824.1564187253,stg.procore.com,/en-ca/construction-financials,5815,100,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,,1,1,1,1,139,76,2447,8,2619,1,1,1,1,1,1,,,,,,,,,,,,,,,,
https://stg.procore.com/en-ca/construction-financials/accounting-integrations,procoredev,200,stg.procore.com|CA|Product|Construction Financials|Accounting Integrations,Product|Construction Financials|Accounting Integrations,stg.procore.com,Before Unload,2019-07-26T17:30:36.781-07:00,2064182065,32597373175802761010273197348691471344,713006824.1564187253,stg.procore.com,/en-ca/construction-financials/accounting-integrations,9421,6,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,,1,1,1,1,267,77,867,5,1162,,,,,,,,,,,,,,,,,,,,,,
