Test URL (url),Report Suite (rs),Status Code (status),Media Player Name (playerName),Video Name (name),Video Length (length),Page Name (pageName),Site Section (ch),Server (server),Hit Type (v1),Timestamp (v2),Pageview ID (v3),Adobe Analytics ID (v5),Google Analytics ID (v6),Page Domain (v14),Page Path (v15),Procore ID (v35),Procore User Type (v36),Video Name (v62),Events (events),Video View (event24),Video Play (event25),Video Pause (event26),Video Complete (event27),Video Time Played (event28),Video 10% Watched (event29),Video 25% Watched (event30),Video 50% Watched (event31),Video 75% Watched (event32),Video 95% Watched (event33)
https://stg.procore.com/en-au/continuing-education,procoredev,200,Wistia,McNab Construction Accelerates Revenue with Procore,107.566,stg.procore.com|AU|Resource|Continuing Education,,,Video Event,2019-07-26T17:28:35.99-07:00,5973493962,32597373175802761010273197348691471344,713006824.1564187253,stg.procore.com,/en-au/continuing-education,testid-1234567890,Customer/Collaborator,McNab Construction Accelerates Revenue with Procore,,1,1,,,,,,,,
https://stg.procore.com/en-au/continuing-education,procoredev,200,Wistia,McNab Construction Accelerates Revenue with Procore,107.566,stg.procore.com|AU|Resource|Continuing Education,,,Video Event,2019-07-26T17:28:39.491-07:00,5973493962,32597373175802761010273197348691471344,713006824.1564187253,stg.procore.com,/en-au/continuing-education,testid-1234567890,Customer/Collaborator,McNab Construction Accelerates Revenue with Procore,,,,1,,4,,,,,
https://stg.procore.com/en-au/continuing-education,procoredev,200,Wistia,McNab Construction Accelerates Revenue with Procore,107.566,stg.procore.com|AU|Resource|Continuing Education,,,Video Event,2019-07-26T17:28:44.565-07:00,5973493962,32597373175802761010273197348691471344,713006824.1564187253,stg.procore.com,/en-au/continuing-education,testid-1234567890,Customer/Collaborator,McNab Construction Accelerates Revenue with Procore,,,1,,,,,,,,
https://stg.procore.com/en-au/continuing-education,procoredev,200,Wistia,McNab Construction Accelerates Revenue with Procore,107.566,stg.procore.com|AU|Resource|Continuing Education,,,Video Event,2019-07-26T17:28:51.121-07:00,5973493962,32597373175802761010273197348691471344,713006824.1564187253,stg.procore.com,/en-au/continuing-education,testid-1234567890,Customer/Collaborator,McNab Construction Accelerates Revenue with Procore,,,,,,6,1,,,,
https://stg.procore.com/en-au/continuing-education,procoredev,200,Wistia,McNab Construction Accelerates Revenue with Procore,107.566,stg.procore.com|AU|Resource|Continuing Education,,,Video Event,2019-07-26T17:29:07.144-07:00,5973493962,32597373175802761010273197348691471344,713006824.1564187253,stg.procore.com,/en-au/continuing-education,testid-1234567890,Customer/Collaborator,McNab Construction Accelerates Revenue with Procore,,,,,,16,,1,,,
https://stg.procore.com/en-gb/about,procoredev,200,Wistia,Field Teams - Why Procore?,141.06,stg.procore.com|GB|Company|About,,,Video Event,2019-07-26T17:31:53.873-07:00,7864500665,32597373175802761010273197348691471344,713006824.1564187253,stg.procore.com,/en-gb/about,testid-1234567890,Customer/Collaborator,Field Teams - Why Procore?,,1,1,,,,,,,,
https://stg.procore.com/en-gb/about,procoredev,200,Wistia,Field Teams - Why Procore?,141.06,stg.procore.com|GB|Company|About,,,Video Event,2019-07-26T17:31:58.216-07:00,7864500665,32597373175802761010273197348691471344,713006824.1564187253,stg.procore.com,/en-gb/about,testid-1234567890,Customer/Collaborator,Field Teams - Why Procore?,,,,1,,4,,,,,
https://stg.procore.com/en-gb/about,procoredev,200,Wistia,Field Teams - Why Procore?,141.06,stg.procore.com|GB|Company|About,,,Video Event,2019-07-26T17:32:03.285-07:00,7864500665,32597373175802761010273197348691471344,713006824.1564187253,stg.procore.com,/en-gb/about,testid-1234567890,Customer/Collaborator,Field Teams - Why Procore?,,,1,,,,,,,,
https://stg.procore.com/en-gb/about,procoredev,200,Wistia,Field Teams - Why Procore?,141.06,stg.procore.com|GB|Company|About,,,Video Event,2019-07-26T17:32:13.909-07:00,7864500665,32597373175802761010273197348691471344,713006824.1564187253,stg.procore.com,/en-gb/about,testid-1234567890,Customer/Collaborator,Field Teams - Why Procore?,,,,,,10,1,,,,
https://stg.procore.com/project-management,procoredev,200,Wistia,Field Teams - Why Procore?,141.06,stg.procore.com|US|Product|Project Management|Overview,,,Video Event,2019-07-26T17:34:34.345-07:00,2542163020,32597373175802761010273197348691471344,713006824.1564187253,stg.procore.com,/project-management,testid-1234567890,Customer/Collaborator,Field Teams - Why Procore?,,1,1,,,,,,,,
