Test URL (url),Report Suite (rs),Status Code (status),Page Name (pageName),Site Section (ch),Server (server),Hit Type (v1),Timestamp (v2),Pageview ID (v3),Adobe Analytics ID (v5),Google Analytics ID (v6),Page Domain (v14),Page Path (v15),Procore ID (v35),Procore User Type (v36),Form ID (v50),Form View (event46)
https://stg.procore.com/,procoredev,200,stg.procore.com|US|Home,Home,stg.procore.com,Form Viewed Event,2019-07-26T17:27:33.166-07:00,5555430614,32597373175802761010273197348691471344,713006824.1564187253,stg.procore.com,/,,Prospect,4876,1
https://stg.procore.com/,procoredev,200,stg.procore.com|US|Home,Home,stg.procore.com,Form Viewed Event,2019-07-26T17:27:43.852-07:00,5555430614,32597373175802761010273197348691471344,713006824.1564187253,stg.procore.com,/,testid-1234567890,Customer/Collaborator,1295,1
https://stg.procore.com/?test=query,procoredev,200,stg.procore.com|US|Home,Home,stg.procore.com,Form Viewed Event,2019-07-26T17:27:45.466-07:00,6365482863,32597373175802761010273197348691471344,713006824.1564187253,stg.procore.com,/,testid-1234567890,Customer/Collaborator,4876,1
https://stg.procore.com/?test=query,procoredev,200,stg.procore.com|US|Home,Home,stg.procore.com,Form Viewed Event,2019-07-26T17:27:46.432-07:00,6365482863,32597373175802761010273197348691471344,713006824.1564187253,stg.procore.com,/,testid-1234567890,Customer/Collaborator,1295,1
https://stg.procore.com/?test=query-with-frag,procoredev,200,stg.procore.com|US|Home,Home,stg.procore.com,Form Viewed Event,2019-07-26T17:27:47.785-07:00,9753723756,32597373175802761010273197348691471344,713006824.1564187253,stg.procore.com,/,testid-1234567890,Customer/Collaborator,4876,1
https://stg.procore.com/?test=query-with-frag,procoredev,200,stg.procore.com|US|Home,Home,stg.procore.com,Form Viewed Event,2019-07-26T17:27:49.157-07:00,9753723756,32597373175802761010273197348691471344,713006824.1564187253,stg.procore.com,/,testid-1234567890,Customer/Collaborator,1295,1
https://stg.procore.com/?utm_medium=Social&utm_source=LinkedIn&utm_campaign=BRD&utm_term=Organic&utm_content=Jobsite_Constructions-up-and-coming-tech,procoredev,200,stg.procore.com|US|Home,Home,stg.procore.com,Form Viewed Event,2019-07-26T17:27:50.641-07:00,4685494142,32597373175802761010273197348691471344,713006824.1564187253,stg.procore.com,/,testid-1234567890,Customer/Collaborator,4876,1
https://stg.procore.com/about,procoredev,200,stg.procore.com|US|Company|About,Company|About,stg.procore.com,Form Viewed Event,2019-07-26T17:27:52.900-07:00,5260458266,32597373175802761010273197348691471344,713006824.1564187253,stg.procore.com,/about,testid-1234567890,Customer/Collaborator,4876,1
https://stg.procore.com/blueprint,procoredev,200,stg.procore.com|US|Resource|Blueprint,Resource|Blueprint,stg.procore.com,Form Viewed Event,2019-07-26T17:27:54.859-07:00,7476277028,32597373175802761010273197348691471344,713006824.1564187253,stg.procore.com,/blueprint,testid-1234567890,Customer/Collaborator,4876,1
https://stg.procore.com/buildersclub,procoredev,200,stg.procore.com|US|Resource|Builders Club,Resource|Builders Club,stg.procore.com,Form Viewed Event,2019-07-26T17:27:57.715-07:00,9495294523,32597373175802761010273197348691471344,713006824.1564187253,stg.procore.com,/buildersclub,testid-1234567890,Customer/Collaborator,4876,1
https://stg.procore.com/certification,procoredev,200,stg.procore.com|US|Resource|Certification,Resource|Certification,stg.procore.com,Form Viewed Event,2019-07-26T17:28:00.50-07:00,4708946813,32597373175802761010273197348691471344,713006824.1564187253,stg.procore.com,/certification,testid-1234567890,Customer/Collaborator,4876,1
https://stg.procore.com/construction-financials,procoredev,200,stg.procore.com|US|Product|Construction Financials|Overview,Product|Construction Financials|Overview,stg.procore.com,Form Viewed Event,2019-07-26T17:28:01.964-07:00,2803711435,32597373175802761010273197348691471344,713006824.1564187253,stg.procore.com,/construction-financials,testid-1234567890,Customer/Collaborator,4876,1
https://stg.procore.com/construction-financials/accounting-integrations,procoredev,200,stg.procore.com|US|Product|Construction Financials|Accounting Integrations,Product|Construction Financials|Accounting Integrations,stg.procore.com,Form Viewed Event,2019-07-26T17:28:03.359-07:00,5137732370,32597373175802761010273197348691471344,713006824.1564187253,stg.procore.com,/construction-financials/accounting-integrations,testid-1234567890,Customer/Collaborator,4876,1
https://stg.procore.com/continuing-education,procoredev,200,stg.procore.com|US|Resource|Continuing Education,Resource|Continuing Education,stg.procore.com,Form Viewed Event,2019-07-26T17:28:05.313-07:00,2086576026,32597373175802761010273197348691471344,713006824.1564187253,stg.procore.com,/continuing-education,testid-1234567890,Customer/Collaborator,4876,1
https://stg.procore.com/en-au/about,procoredev,200,stg.procore.com|AU|Company|About,Company|About,stg.procore.com,Form Viewed Event,2019-07-26T17:28:16.355-07:00,8789769669,32597373175802761010273197348691471344,713006824.1564187253,stg.procore.com,/en-au/about,testid-1234567890,Customer/Collaborator,4876,1
