Test URL (url),Report Suite (rs),Status Code (status),Page Name (pageName),Site Section (ch),Server (server),Hit Type (v1),Timestamp (v2),Pageview ID (v3),Adobe Analytics ID (v5),Google Analytics ID (v6),Page Domain (v14),Page Path (v15),Page Height (v19),Page Percent Viewed (v20),Procore ID (v35),Procore User Type (v36),Tab Focus Count (v41),Form ID (v50),Form Inputs (v51),Form Input Count (v52),form Input Selected Count (v53),Chat Online (v55),Chat Team Available (v56),Chat Visible (v57),Chat Covnersation ID (v58),Chat Playbook ID (v59),Chat Campaign ID (v60),Form Errors (c14),Form Inputs (c15),Form Interaction Path (c16),Redirect Timing (event1),App cache Timing (event2),DNS Timing (event3),TCP Timing (event4),Request Timing (event5),Response Timing (event6),Processing Timing (event7),On Load Timing (event8),Page Load Timing (event9),Page Scrolled 10% (event10),Page Scrolled 25% (event11),Page Scrolled 50% (event12),Page Scrolled 75% (event13),Page Scrolled 95% (event14),Page Scrolled 100% (event15),Tab Click (event17),Form Start (event20),Form Complete (event21),Form Error Count (event22),Form Selected Count (event23),Sidebar Opened (event34),Sidebar Closed (event35),Playbook Clicked (event36),Playbook Dismissed (event37),Conversation Started (event38),Message Sent (event39),Message Receieved (event40),Email Captured (event41),Phone Captured (event42),Meeting Requested (event43),Meeting Booked (event44)
https://stg.procore.com/,procoredev,200,stg.procore.com|US|Home,Home,stg.procore.com,Before Unload,2019-07-26T18:06:22.223-07:00,3491483527,37162291484865362120082057822846879593,1623050105.1564189577,stg.procore.com,/,7680,8,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,,5,10,1,32,204,60,2765,12,3036,,,,,,,,,,,,,,,,,,2,,,,
https://stg.procore.com/demo-thank-you,procoredev,200,stg.procore.com|US|Marketing|Demo Thank You,Marketing|Demo Thank You,stg.procore.com,Before Unload,2019-07-26T18:06:23.310-07:00,2285568449,37162291484865362120082057822846879593,1623050105.1564189577,stg.procore.com,/demo-thank-you,3024,20,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,2,1,1,1,289,1,723,6,1037,1,,,,,,,,,,,,,,,,,,,,,
https://stg.procore.com/safety-qualified,procoredev,200,stg.procore.com|US|Resource|Safety Qualified,Resource|Safety Qualified,stg.procore.com,Before Unload,2019-07-26T18:06:28.303-07:00,7201681770,37162291484865362120082057822846879593,1623050105.1564189577,stg.procore.com,/safety-qualified,8131,7,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,,1,1,1,1,278,138,1477,6,1774,,,,,,,,,,,,,,,,,,,,,,
https://stg.procore.com/demo-thank-you,procoredev,200,stg.procore.com|US|Marketing|Demo Thank You,Marketing|Demo Thank You,stg.procore.com,Before Unload,2019-07-26T18:06:29.784-07:00,7003378299,37162291484865362120082057822846879593,1623050105.1564189577,stg.procore.com,/demo-thank-you,3024,20,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,3,1,1,1,273,1,784,6,1081,1,,,,,,,,,,,,,,,,,,,,,
https://stg.procore.com/subcontractors,procoredev,200,stg.procore.com|US|Solution|Subcontractors,Solution|Subcontractors,stg.procore.com,Before Unload,2019-07-26T18:06:34.644-07:00,3520169525,37162291484865362120082057822846879593,1623050105.1564189577,stg.procore.com,/subcontractors,8752,7,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,,1,1,1,1,298,82,1159,7,1475,,,,,,,,,,,,,,,,,,,,,,
https://stg.procore.com/demo-thank-you,procoredev,200,stg.procore.com|US|Marketing|Demo Thank You,Marketing|Demo Thank You,stg.procore.com,Before Unload,2019-07-26T18:06:35.752-07:00,5315980773,37162291484865362120082057822846879593,1623050105.1564189577,stg.procore.com,/demo-thank-you,3024,20,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,3,1,1,1,278,1,758,3,1058,1,,,,,,,,,,,,,,,,,,,,,
https://stg.procore.com/subs-demo,procoredev,200,stg.procore.com|US|Marketing|Subs Demo,Marketing|Subs Demo,stg.procore.com,Before Unload,2019-07-26T18:06:37.367-07:00,2602288976,37162291484865362120082057822846879593,1623050105.1564189577,stg.procore.com,/subs-demo,2918,21,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1,1,1,1,272,1,1293,4,1580,1,,,,,,,,,,,,,,,,,,,,,
https://stg.procore.com/tour,procoredev,200,stg.procore.com|US|Marketing|Tour,Marketing|Tour,stg.procore.com,Before Unload,2019-07-26T18:06:41.962-07:00,7124185153,37162291484865362120082057822846879593,1623050105.1564189577,stg.procore.com,/tour,2655,23,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1,1,1,1,164,1,1593,7,1779,1,,,,,,,,,,,,,,,,,,,,,
https://stg.procore.com/demo-thank-you,procoredev,200,stg.procore.com|US|Marketing|Demo Thank You,Marketing|Demo Thank You,stg.procore.com,Before Unload,2019-07-26T18:06:43.655-07:00,4699808367,37162291484865362120082057822846879593,1623050105.1564189577,stg.procore.com,/demo-thank-you,3024,20,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,3,1,1,1,472,1,780,6,1273,1,,,,,,,,,,,,,,,,,,,,,
https://stg.procore.com/webinars,procoredev,200,stg.procore.com|US|Resource|Webinars|Overview,Resource|Webinars|Overview,stg.procore.com,Before Unload,2019-07-26T18:06:48.578-07:00,4406629830,37162291484865362120082057822846879593,1623050105.1564189577,stg.procore.com,/webinars,19793,3,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,,2,1,1,1,286,75,1449,8,1755,,,,,,,,,,,,,,,,,,,,,,
